character,dialogue
NB:,"The content of this transcript, including the characters           and the story, belongs to Mutant Enemy. This transcript was created           based on the broadcast episode."
BUFFYWORLD.COM,"prefers that you direct link to this transcript rather than post               it on your site, but you can post it on your site if you really               want, as long as you keep everything intact, this includes the link               to buffyworld.com and this writing. Please also keep the disclaimers               intact.</div>            <p>"
GILES (V.O.),<br>  Previously on Buffy the Vampire Slayer
"1EXT.WOODS     SOMEWHERE IN SUNNYDALE - NIGHT<br>    Warren is strung up between a pair of trees. He is tied at four points, splayed     out like the famous DaVinci diagram. Willow, in full dark magic splendor (black     hair, black eyes), motions her hand toward Warren, and with a twist of her     wrist, removes his skin. Warren screams in agony.",</p>  <p><b>2EXT.ENGLISH     COUNTRYSIDE - DAY<br>    Giles is riding a horse through a field. Then he and Willow are talking in     front of the manor.</b>
WILLOW<br>,"I killed people, Giles."
GILES,<br>  I've not forgotten.
WILLOW,"<br>  When you brought me here, I thought it was to kill me. Instead, you go all Dumbledore   on me."
"3INT.MANOR IN     ENGLISH COUNTRYSIDE - DAY<br>    Willow is sitting on a suitcase in an exterior doorway, talking to Giles who     is leaning on the doorjamb. The countryside is in the background outside the     manor.",</p>  <p><b>WILLOW<br>    </b>I don't want to go back home just so I can screw up again.
GILES,<br>  What exactly are you afraid of?
WILLOW,<br>  What if I go all veiny and homicidal again? And what if&#151;
GILES,<br>  &#151;they won't take you back?
"4INT.BRONZE     NIGHT CLUB - NIGHT<br>    Buffy, Xander, Spike and Nancy have come to the club to question Anya about     the worm monster that's been terrorizing Nancy.",</p>  <p><b>XANDER<br>    </b>(to Anya) Did you turn this nice lady's ex into a giant worm-monster?
ANYA,"<br>  (to Nancy) You wish it, I dish it. I thought we were clear on this."
"5INT.CHAPEL     AT CEMETERY - NIGHT<br>    Lit dimly by moonlight, Buffy and Spike are talking. There is a large, simple,     gothic crucifix at the front of the chapel that can be seen by looking directly     down the central aisle.","</p>  <p><b>SPIKE<br>    </b>It's what you wanted, right?"
BUFFY,<br>  Tell me what happened.
SPIKE,<br>  Why does a man do what he mustn't? For her.
BUFFY,<br>  Your soul. You got your soul back.
END RECAP.,"</p><a NAME=""beginning""></a><p align=center><font color=""#B00000"" size=+3 face=verdana>The Start Of Episode</font>"
PROLOGUE:,</h3>  <p><b>6INT.SUNNYDALE     AIRPORT TERMINAL - NIGHT<br>    Clock shows 9:24. Arriving passengers are exiting the gate into the waiting     area. Families and friends are reunited with their loved ones. A man exits     to be greeted by his wife and two daughters.</b>
HUSBAND<br>,Hi. How are you doing?
WIFE,"<br>  Hi, honey. Good."
HUSBAND,<br>  And how's it going with you two?
DAUGHTERS,"<br>  Hi, Dad."
DAUGHTER,<br>  Go on. (pushes him) See what you did?
FATHER,"<br>  Hey, stop acting up!"
XANDER,<br>  You think she'll get the sign?
BUFFY,<br>  Get the sign? I don't think she's gonna see the sign.
DAWN,<br>  Why is it so pale?
XANDER,<br>  I used yellow crayon. It was a thing from when I talked to Willow on the bluff.   I hope she gets it.
DAWN,"<br>  Oh, tell us again what you said."
XANDER,"<br>  Well, I was talking from my heart and I knew Evil Willow wasn't really ready   to&#151; You were kidding."
DAWN,<br>  Mm-hmm. A little bit.
BUFFY,"<br>  We've heard the crayon speech a few times. Not that it's not great, of course."
XANDER,<br>  I saved the world with talking from my mouth. My mouth saved the world.
DAWN,<br>  Uh-huh. I'm getting nervous. Are you nervous?
BUFFY,<br>  Yeah. It's gonna be weird seeing her. What do you say to someone in this situation?
XANDER,"<br>  I'm gonna say &quot;Hi, Willow.&quot;"
BUFFY,<br>  C'mon. You're saying it's not going to be the least bit strange? We saw her   kill someone. She was about to kill Dawn&#151;
XANDER,<br>  And Giles wouldn't let her leave unless she completed that whatever recovery   course.
DAWN,<br>  Right. (Buffy smiles guiltily. Dawn looks at Buffy) Right?
BUFFY,<br>  She kinda didn't finish.
DAWN,<br>  She didn't finish? She didn't finish being not evil?
BUFFY,<br>    H-he said it was really important that she come back early and that she was     doing really well and we shouldn't worry.
XANDER,"<br>  Guys, I just noticed something. Everyone's off the plane, so where's Willow?"
Cut to:,</p>  <p><b>7INT.SUNNYDALE     AIRPORT TERMINAL - NIGHT<br>    Clock shows 9:24. Arriving passengers are exiting the gate into the waiting     area. Looks like the same passengers that exited last scene. A man exits to     be greeted by his wife and two daughters.</b>
HUSBAND<br>,Hi. How are you doing?
WIFE,"<br>  Hi, honey. Good."
HUSBAND,<br>  And how's it going with you two?
DAUGHTERS,"<br>  Hi, Dad."
DAUGHTER,<br>  Go on. (pushes him) See what you did?
FATHER,"<br>  Hey, stop acting up!"
WILLOW,"<br>  Welcome home, me."
END TEASERS.,</p>  <p><b>Opening credits and title sequence.</b>
8EXT.CONSTRUCTION     SITE AT SUNNYDALE HIGH SCHOOL - NIGHT<br>    A Teen Boy is spray-painting graffiti on a earth retention wall at the construction     site where dirt has been removed below the grade . He's painting the word     &quot;Spider&quot; when something unseen stalks him from the shadows.,</p>  <p><b>GNARL (O.S.)<br>    </b>All alone. (clicks fingernails together) Are you frightened to be all     alone?
TEEN BOY,<br>  (stops painting) Is somebody there?
GNARL (O.S.),<br>  The wind talks when you're alone. (laughs)
TEEN BOY,"<br>  You better clear out, whoever you are."
Cut to:,</p>  <p><b>9EXT.FRONT     DOOR AT BUFFY'S HOUSE - NIGHT<br>    Willow knocks on the front door but no one answers.</b>
Cut to:,"</p>  <p><b>10INT.KITCHEN     AT BUFFY'S HOUSE - NIGHT<br>    Willow knocks on the outside back door, and when there's no answer she lets     herself in. </b>"
WILLOW,<br>  Buffy? Hello?
Cut to:,</p>  <p><b>11INT.HALL     STAIRCASE AT BUFFY'S HOUSE - NIGHT<br>    Willow walks upstairs slowly.</b>
Cut to:,"</p>  <p><b>12INT.BUFFY'S     ROOM AT BUFFY'S HOUSE - NIGHT<br>    The sign on Willow and Tara's old room says &quot;Buffy.&quot; Willow goes     into the room and looks around sadly. Buffy has moved in. Willow walks toward     the window, touches it, and remembers the sound of Tara's fatal gunshot breaking     the glass. She looks at Buffy's pictures and sees pictures of all their friends,     except Willow herself. She picks up Buffy's day planner, which has contact     info for Buffy, Xander and Dawn. A dog barks outside, and there's a noise     like a front door opening. Willow drops the planner and rushes out of the     room.</b>"
Cut to:,"</p>  <p><b>13INT.HALL     STAIRCASE AT BUFFY'S HOUSE - NIGHT<br>    Willow's coming down the stairs excitedly, looking for her friends.</b>"
WILLOW,<br>  Dawn? Did I hear the door?
"14INT.LIVING     ROOM AT BUFFY'S HOUSE - NIGHT<br>    Unable to find her friends, Willow curls up on the couch to wait until they     come home. She falls asleep.",</p>  <p><b>Cut to:</b>
15INT.KITCHEN     AT BUFFY'S HOUSE - NIGHT<br>    Shot of the microwave oven: its clock says 10:41.,</p>  <p><b>Cut to:</b>
"16INT.FOYER     AT BUFFY'S HOUSE - NIGHT<br>    Buffy, Xander, and Dawn come home and enter through the front door, talking     about Willow.",</p>  <p><b>BUFFY</b><br>  They absolutely put her on the plane in London.
XANDER,"<br>  So, she got off in Chicago when they stopped?"
DAWN,<br>  She could've caught a flight anywhere from there.
BUFFY,<br>  (crosses arms) Maybe she doubled back. Got off the plane in London after Giles   left.
DAWN,"<br>  Well, if she's doing that&#151;ducking Giles&#151;then, she's evil, right?"
XANDER,"<br>  Well, I've avoided Giles tons of times. Just meant I was lazy, not evil."
BUFFY,"<br>  I hope you're right, because defeating Lazy Willow&#151;probably less hard."
DAWN,<br>    We should check the messages... see if she tried to reach us here.
BUFFY,<br>  'S a good idea.
DAWN,<br>  What was that?
BUFFY,<br>  Upstairs.
"17INT.HALL STAIRCASE     AT BUFFY'S HOUSE - NIGHT<br>    Xander, Buffy and Dawn go up the stairs to investigate.","</p>  <p><b>XANDER</b><br>  Willow, is that you?"
Cut to:,"</p>  <p><b>18INT.LIVING     ROOM AT BUFFY'S HOUSE - NIGHT<br>    A few minutes later, Buffy and Dawn come down the stairs. Xander is sitting     on the couch, and they go to sit down beside him.</b>"
BUFFY,<br>  Definitely not up there.
DAWN,<br>  She didn't leave a message.
BUFFY,"<br>  I checked with Giles again, too. Hasn't heard from her."
XANDER,<br>  Is he throwing a tasteful British wiggins?
BUFFY,"<br>  Oh, with extra wig. He's blaming himself pretty hard, like he should've known   she wasn't ready to come back. I-I kept telling him, you know, it wasn't his   fault. Maybe something about us she couldn't face."
XANDER,<br>  Like she didn't think we were ready to forgive her? I get that.
