character,dialogue
</center><center>Original Air Date,"November 20, 2001</center><hr WIDTH=""100%"">"
"Transcribed by Joan the English Chick (<a href=""mailto","pisces@englishchick.com"">pisces@englishchick.com</a>)."
<b>Transcriber's Notes,"</b><ul><li>I do not own the characters or situations of BTVS, and I claim no credit for the content of this episode. I have merely transcribed what appeared on my screen, with help from the closed captions.<li>I prefer that you link to this transcript on the Psyche site rather than post it on your site, but you can post it on your site if you want, as long as you keep my name and email address on it. Please also keep my disclaimers intact.<li>You can use my transcripts in your fanfiction stories; you don't have to ask my permission. (However, if you use large portions of episode dialogue in your fanfic, I recommend you give credit to the person who wrote the episode.)<li>I apologize in advance for my lame transcription of the fight scenes. I don't know the names of different punches and kicks. Use your imagination.</ul>"
GILES VOICEOVER,Previously on <I>Buffy the Vampire Slayer...</I>
AMY,All right! You wanna fry a witch? I'll give you a witch! Before thee let the unclean thing crawl!
WILLOW,"She's a perfectly normal girl. Then, she's a rat."
BUFFY,Maybe we should get her one of those wheel thingies.
TARA,"Can, can we not do this now?"
WILLOW,Forget it ever happened.
WILLOW,Forget.
TARA,What is wrong with you? I know you used that spell on me.
WILLOW,I'll go a month without doing any magic.
TARA,Go a week.
WILLOW,"Fine, that's easy!"
WILLOW,"When the fire goes out, when the crystal turns black, the spell will be cast."
TARA,I don't think this is gonna work.
WILLOW,Are you saying you're gonna leave me?
SPIKE,I'm placing an order.
WARREN,"Oh no no, I'm not making any more girls."
SPIKE,Sure you are. Here's your specs.
WARREN,So ... you guys wanna team up and take over Sunnydale?
JONATHAN/ANDREW,Okay.
WARREN,The Trio versus the Slayer.
JONATHAN,We're like supervillains.
BUFFY,I can't do this without you.
GILES,You can. That's why I'm going.
GILES,I'm heading back to England.
GILES,...and I plan to stay.
SPIKE,We have to talk.
BUFFY,About what?
SPIKE,"We kissed, Buffy."
HUSBAND,(nervous) I'm sure we can work something out.
WIFE,A deal of some sort. Anything you want.
BUFFY,(OS) I always wanted a pony.
BUFFY,"Oh. You weren't really speaking to me, were you? My bad. Well, as long as I'm here..."
BUFFY,(surprised) Wow. A mugging. Haven't gotten one of those in a while.
BUFFY,"Usually it's blood, and with the horror ... just a good old-fashioned mugging. (the victims staring at her) Kinda sweet actually."
BUFFY,"Oh, uh, probably not for you. Here. (gives the woman her purse) Go. Now."
BUFFY,"Not too sweet for you either, huh? (mugger getting up) But come on, rush me. It'll be funny."
SPIKE,Yaah!
BUFFY,No!
BUFFY,Gah! Oh!
BUFFY,What the hell are you doing?
SPIKE,I thought they were demons.
BUFFY,"Way to go with the keen observiness, Jessica Fletcher."
SPIKE,(glares) Remind me not to help you.
BUFFY,*More* often?
SPIKE,"Hey. Little sympathy for the man with the migraine here, can we?"
BUFFY,"Well, that's what you get for attacking a human."
