character,dialogue
Xander,"You know how I feel about you. It's, uh, pretty obvious, isn't  it? There's never been anyone else for me... but you. And we're good  friends, and it's time to take the next step."
Xander,"Would you, um... date me? Oh that's good! Date me! It's  terrible, right?"
Willow,"(comes back to earth) Huh? Oh, no! Oh, yes, 'date me' is  silly..."
Xander,"See, what I should do is I should just start with talking about  the dance. (clears his throat) Y'know, Buffy, Spring Fling just isn't  any dance. It's a time for students to choose, um... a mate and then we  can... observe their... mating rituals and tag them before they migrate.  Just kill me!"
Willow,You're doing fine!
Xander,"Why's it so hard? I should just walk up to her and say, 'Hey, I  like you. Let's go to the dance together.'"
Willow,Direct and to the point.
Xander,I'm ready. I wanna do it now. I *gotta* do it now.
Willow,"Oh, Buffy's not here. You can practice on me some more."
Xander,"No, no, I can't wait until tomorrow, I-I'll be thinking about  it too much. Why didn't Buffy show up tonight? What's she doing?"
Willow,"Oh, you know, the usual."
Cordelia,What was that?
Kevin,What was what?
Cordelia,Someone's out there.
Kevin,That's silly! Who would be out there?
Buffy,Three in one night. Giles would be so proud.
Giles,"Ho korias phanaytie toutay... tay nuktee. 'The Master shall  rise...' Yes, yes, this is it! 'The Master shall rise, and the  Slayer...' (looks up in disbelief) My God!"
Xander,Under the stairs! Under the stairs!
Master,"Yes! YES! Shake, Earth! This is a sign! We are in the final  days! My time has come! Glory! GLORY!"
Master,Whadaya think? 5.1?
Buffy,Morning!
Buffy,Wow. The damage looks fairly structural. Are we safe in here?
Giles,Buffy!
Buffy,What? Do I have something on my face? (pats her face)
Giles,"No! Uh, and, and yes, we're, we're safe. (indicates the stacks)  Uh, but probably best not to go up there."
Buffy,"How're you doin' there, Giles? Get much sleep last night?"
Giles,Um... I-I-I've been working.
Buffy,"Me, too. I went hunting last night, and it is awfully sweet of  you to ask. It's getting hairy out there, Giles. I killed three vampires  last night, and one of them was practically on school grounds."
Giles,Their numbers are increasing.
Buffy,"And they're getting cockier. Look, I'm not loving it. Last night  was a pretty close call."
Giles,(distracted) Yes.
Buffy,"Giles, care? I'm putting my life on the line battling the  undead. Look, I broke a nail, okay? I'm wearing a press-on. The least  you could do is exhibit some casual interest. You could go, 'hmm'."
Giles,"(still distracted) Hmm? Oh, sorry. Um, yes, I'm very glad that  you're alright. Uh, I-I need to verify, um... I just can't really talk  right now."
Buffy,Fine. That's okay. I can't put it off any longer. I have to meet  my terrible fate.
Giles,(turns around quickly) What?!
Buffy,Biology.
Buffy,(exhales) Wow. That was boring.
Xander,I don't feel that boring covers it.
Buffy,"No, boring falls short."
Willow,Even I was bored. And I'm a science nerd.
Buffy,Don't say that.
Willow,"I'm not ashamed. It's the computer age. Nerds are in. They're  still in, right?"
Xander,"Willow, don't you have a thing?"
Willow,A thing? (remembers) The thing! That I have! Which is... a  thing that I have to go to.
Willow,See ya later. (waves and departs)
Buffy,What on earth is her deal?
Xander,"Uh, she's Willow. (laughs) So, uh, Buffy, I wanted to, um...  There was this thing I wanted to ask you, to talk to you about."
Buffy,"Okay, what's up?"
Xander,"Uh, let's go over here and sit."
Buffy,"Okay, now you're making me nervous."
Xander,"Oh, no, no, there's nothing to be nervous about. Really, it's  silly. Ha, ha! (laughs nervously)"
Xander,(to the boy) Hey. (the boy looks up) Leave. (the boy leaves)  Thanks. (they sit)
Buffy,Well?
Xander,"Um... You know, Buffy, uh, Spring Fling is a... time for  students to gather and... Oh, God! (takes a breath) Buffy, I want you to  go to the dance with me. You and me, on a date."
Buffy,(speechless) I-I don't know what to say.
Xander,"Well, you're not laughing. So that's a good start. Buffy, I  like you. A lot. And I know we're friends, and we've had experiences...  We've fought some blood-sucking fiends, and that's all been a good time.  But I want more. I wanna dance with you."
Buffy,"Xander, you're one of my best friends. You and Willow..."
Xander,"Well, Willow's not looking to date you. Or if she is, she's  playing it pretty close to the chest. (laughs nervously)"
Buffy,I don't want to spoil the friendship that we have.
Xander,"Well, I don't want to spoil it either. But that's not the  point, is it? You either feel a thing or you don't."
Buffy,"(looks down a moment, then back up) I don't. Xander, I'm, I'm  sorry. I-I just don't think of you that way."
Xander,"Well, try. I'll wait. (smiles weakly)"
Buffy,Xander...
Xander,"Nah. Forget it. (gets up) I'm not him. I mean, I guess a guy's  gotta be undead to make time with you."
Buffy,That's really harsh.
Xander,"Look, I'm sorry. I don't handle rejection well. Funny!  Considering all the practice I've had, huh?"
Buffy,"Xander, I'm sorry, I don't know..."
Xander,You know what? Let's just not.
Giles,"Hello. Uh, this is Giles. Uh... Uh, Rupert Giles."
Giles,"(into the phone) I-I need to see you. No, I-I realize that.  Uh... Come after sundown. Good. I'll see you then. (hangs up)"
Giles,"Sorry, uh... I'm not really up to, uh, socializing just now."
Giles,(turns around and gets up) What do you know?
Giles,I don't know if I can trust you.
Giles,The Anointed One? He's dead!
Giles,"Uh, who is this monk?"
Giles,"I need you to talk to him, find out everything he knows."
Giles,Just do it! I'll e-explain later.
Kevin,I'll get everything tonight after practice. The guys'll help me.
Cordelia,"Well, it's all in the A-V room. The sound system, and the  decorations... And, oh, Aura needs help, um, moving the coolers."
Kevin,Don't sweat it!
Cordelia,"Well, bring everything to the Bronze, and I'll meet you there  in the morning!"
Kevin,Done!
Cordelia,(giggles) You're so sweet! Why're you so sweet?
Kevin,I dunno! 'Cause I'm usually mean as a snake!
Cordelia,Willow! (to Kevin) I'll see you in the morning.
Kevin,Okay. (leaves)
Cordelia,Willow! I really like your outfit!
Willow,"No, you don't."
Cordelia,"No, I really don't, but I need a favor."
Willow,What kind?
Cordelia,"Well, the Bronze won't let us use their sound system, and I  need someone who knows how to hook one up. If you could just show up  tomorrow morning..."
Cordelia,"...I'd be really, really grateful! I mean, I'd talk to you at  the dance and everything."
Willow,Sure. (looks back at Xander)
Cordelia,Great! Tomorrow at ten?
Willow,Sure.
Willow,Hey!
Xander,Hey! (throws the ball)
Willow,How'd it go?
Xander,(throws the ball) On a scale of one to ten? It sucked. (throws  the ball)
Willow,Oh.
Xander,"Well, I guess it could be worse. (throws the ball) I could have  gangrene on my face. (throws the ball)"
Willow,"Well, what'd she say?"
Xander,"Apart from 'no', does it really matter? She's still jonesin'  for Angel, and could care less about me."
Willow,At least now you know.
Xander,"Yeah, you're right. The deal's done. The polls are in, and it's  time for my concession speech. (has an idea and brightens) Hey, I know  what we'll do! We can go! Be my date! We'll, we'll have a great time!  We'll dance, we'll go wild... Whadaya say?"
Willow,No.
Xander,Good! What?
Willow,There's no way.
Xander,"(exhales) Willow, come on!"
Willow,You think I wanna go to the dance with you and watch you wish  you were at the dance with her? You think that's my idea of hijinks? You  should know better.
Xander,(exhales) I didn't think.
Willow,I'm sorry it didn't work out for you. I'll see you on Monday.  (leaves)
Xander,"That's okay. I don't wanna go. I'm just gonna go home, lie down  and listen to country music. The music of pain."
Buffy,"(to herself) Giles, you are not gonna believe this."
Giles,"It's clear. It's what's gonna happen. Uh, it's happening now!"
Buffy,Angel?
Angel,It can't be. You've gotta be wrong.
Giles,I've checked it against all my other volumes. It's very real.
Angel,"Well, there's gotta be some way around it."
Giles,"Listen. Some prophecies are, are a bit dodgy. They're, they're  mutable. Buffy herself has, has thwarted them time and time again, but  this is the Codex. There is nothing in it that does not come to pass."
Angel,Then you're reading it wrong.
Giles,"I wish to God I were! But it's very plain! Tomorrow night Buffy  will face the Master, and she will die."
Angel,"Well, have you verified the text?"
Buffy,"So that's it, huh? I remember the drill. One Slayer dies, next  one's called! Wonder who she is. (to Giles) Will you train her? Or will  they send someone else?"
Giles,"Buffy, I..."
Buffy,They say how he's gonna kill me? Do you think it'll hurt?
Buffy,Don't touch me! (to Giles) Were you even gonna tell me?
Giles,I was hoping that I wouldn't have to. That there was... some way  around it. I...
Buffy,I've got a way around it. I quit!
Angel,It's not that simple.
Buffy,"I'm making it that simple! I quit! I resign, I-I'm fired, you  can find someone else to stop the Master from taking over!"
Giles,I'm not sure that anyone else can. All the... the signs  indicate...
Buffy,The signs? (throws a book at him) READ ME THE SIGNS! (throws  another one) TELL ME MY FORTUNE! YOU'RE SO USEFUL SITTING HERE WITH ALL  YOUR BOOKS! YOU'RE REALLY A LOTTA HELP!
Giles,"No, I don't suppose I am."
Angel,I know this is hard.
Buffy,What do you know about this? You're never gonna die!
Angel,You think I want anything to happen to you? Do you think I could  stand it? We just gotta figure out a way...
Buffy,"I already did. I quit, remember? Pay attention!"
Giles,"Buffy, if the Master rises..."
Buffy,"(yanks the cross from her neck) I don't care! (calms down) I  don't care. Giles, I'm sixteen years old. I don't wanna die."
Lyrics,<I>I fall to pieces</I>
Lyrics,<I>Each time I see you again</I>
Lyrics,<I>I never knew what enough was</I>
Joyce,"Hi, honey. You alright?"
Lyrics,<I>Until I'd had more than my share</I>
Buffy,Sure.
Joyce,Probably just full from that bite of dinner you nearly had.
Lyrics,<I>I let the darkness in</I>
Joyce,Feel like telling me what's on your mind?
Lyrics,<I>And it was then I lost the dare</I>
Buffy,"(turns to her mom) Mom, let's go away! (smiles)"
Joyce,What?
Buffy,"Anywhere, just for a while, all weekend!"
Joyce,"Honey, I..."
Buffy,"No, it'll be great! You and me, a mother-daughter thing... We  can talk about all the embarrassing things you love to bring up."
Joyce,You know the gallery's open on weekends.
Buffy,"Mom, please!"
Joyce,"Isn't the Prom tomorrow night? Or Spring Fling, whatever they're  calling it?"
Buffy,I-I guess.
Joyce,Nobody asked you?
Buffy,"Oh, someone..."
Joyce,"But not the right someone. See, sometimes I actually do know  what you're thinking. (goes over to Buffy's closet) Well, then, uh, this  probably isn't the best time for this, but, uh..."
Joyce,I saw you eyeing it at the store. I figured...
Buffy,"(gets up) Mom, we can't afford this."
Joyce,"The way you've been eating, we can afford it."
Buffy,(comes over to look at it) It's beautiful.
Joyce,I think you should wear it. To the dance.
Buffy,"No, I-I can't go to the dance."
Joyce,"Says who? Is it written somewhere? You should do what you want.  Homecoming, my freshman year of college. I didn't have a date, so I got  dressed up and I went anyway."
Buffy,Was it awful?
Joyce,It was awful. For about an hour.
Buffy,Then what happened?
Joyce,(smiles) I met your father.
Buffy,He didn't have a date either?
Joyce,"He did. And that's a much funnier story that you will *not* get  to hear. Oh, but it was a beautiful night! (exhales)"
Buffy,And you had your whole life ahead of you.
Joyce,Yeah.
Buffy,Must be nice.
Cordelia,"Oh, Kevin said that he'd bring everything to the Bronze last  night. He promised! We'll never get everything ready in time."
Willow,He probably forgot. It's not *that* big a deal.
Cordelia,"Uh, you don't understand. I'm not mad! He totally flaked on  me. On me! And I don't even care. God help me, I think it's cute! Oh..."
Cordelia,There they are! They're watching cartoons. That's so cu...  That's not cute. That's annoying. I'm annoyed.
Willow,Right. I'm furious.
Cordelia,Men. I don't know why we put up with them.
Willow,I hear ya.
Cordelia,"Obviously, Kevin has underestimated the power of my icy  stare."
Cordelia,"(screams) Oh, my God! Kevin! (kneels by him) No!"
Cordelia,Kevin!
Joyce,Buffy?! There's something on the news. Willow.
Willow,I've seen so much.
Willow,"I thought I could take anything. But, Buffy, this... this was  different."
Buffy,It'll be alright.
Willow,I'm trying to think how to say it... to explain it so you  understand.
Buffy,It doesn't matter as long as you're okay.
Willow,"I'm not okay. I knew those guys. I go to that room every day.  And when I walked in there, it... it wasn't our world anymore. They made  it theirs. And they had fun. (a tear rolls down her cheek) What are we  gonna do?"
Buffy,"What we have to. (gets up and exhales) Promise me you'll stay in  tonight, okay?"
Willow,Buffy?
Willow,(smiles through her tears) I like your dress.
Buffy,Take care. (leaves)
Master,Soon.
Master,Soon!
Giles,"Yes. That about sums it up, yes."
Giles,"You know how to get in touch with this, uh, brother Luca chap?"
Giles,What did it say?
Giles,"'The wolf shall live with the lamb, the leopard shall lie down  with the kid, the calf, the lion and the fatling together, and the  little child to lead them.'"
Giles,"Well, that depends where he's leading them to. Aurelius wrote of  the Anointed One, 'The Slayer will not know him, and he will lead her  into Hell.'"
Giles,"If the vampire that Buffy killed was in fact not the Anointed,  then it may well be."
Giles,I don't intend involving her at all.
Giles,Buffy's not gonna face the Master. I am.
Buffy,"No, you're not."
Buffy,"So, I'm looking for a kid, huh? And he'll lead me to the Master?"
