character,dialogue
Buffy,"(out of breath) Okay, one more time. You're the who?!"
Kendra,I'm de Slayer.
Buffy,Nice cover story. But here's a tip: you might wanna try it on  someone who's not the real Slayer.
Kendra,"Ya can't stop me! Even if ya kill me, anodder Slayer will be  sent to take me place."
Buffy,Could you stop with the Slayer thing? I'm the damn Slayer!
Kendra,"Nonsense! Dere is but one, and I am she."
Buffy,"Okay, (sniffs) a scenario. (holds up her hand) You back off,  I'll back off, but you promise not to go all wiggy until we can go to my  Watcher and figure this out."
Kendra,Wiggy?
Buffy,"You know. No kick-o, no fight-o?"
Kendra,I accept your scenario.
Buffy,So. You were sent here?
Kendra,"Yes, by my Watcher."
Buffy,"To do what, exactly?"
Kendra,To do my duty. I am here to kill vampires.
Giles,"And your Watcher is, i-is Sam Zabuto, you say?"
Kendra,"Yes, sir."
Giles,"We've never met, but he, he's, he's very well-respected."
Buffy,"What, so he's a real guy? As in non-fictional?"
Giles,And you are called...?
Kendra,I am de Vampire Slayer.
Buffy,"We got that part, hon. He means your name."
Kendra,"Oh. Dey call me Kendra. I have no last name, sir."
Buffy,(haughty) Can you say 'stuck in the 80's'?
Giles,"Buffy, please. Uh, there's obviously some, some misunderstanding  here."
Willow,(greets them) Hey!
Kendra,Identify yourself!
Buffy,"Back off, pink ranger! This is my friend."
Kendra,Friend?
Buffy,Yeah. As in person you hang with? Amigo?
Kendra,I don't understand.
Buffy,"(to Giles, exasperated) You try. I'm tapped. (sits)"
Giles,"Uh-uh, Kendra, uh, there are a-a-a few people, uh, ci-civilians  if you like, who, who know Buffy's identity. Willow is one of them, a-a- and they also, um, spend time together, uh, socially."
Kendra,"And you allow dis, sir?"
Giles,"Well, uh..."
Kendra,But de Slayer must work in secret for security.
Giles,"Of course, uh, but, uh, with Buffy, however, it-it's, um, some  flexibility is required."
Kendra,Why?
Willow,"(confused) Hi, guys. W-what's goin' on? (goes to sit across  from Buffy)"
Buffy,Apparently there's been a really big mix-up.
Giles,"Uh, it seems somehow that, uh, another Slayer has been sent to  Sunnydale."
Willow,"Is that even possible? I mean, two Slayers at the same time?"
Giles,"Not to my knowledge. Um, th-the new Slayer is only called after  the previous Slayer has died. Uh... (realizes) Oh, good Lord! You were  dead, Buffy."
Buffy,I was only gone for a minute.
Giles,"Clearly it doesn't matter how long you were gone. You were  physically dead! Thus causing the activation of the, the next Slayer.  (nods toward Kendra)"
Kendra,She died?
Buffy,Just a little.
Giles,"She drowned, but she was revived."
Willow,So there really are two of them!
Giles,It would seem so. This is completely unprecedented! I'm quite  flummoxed. (sits)
Buffy,"What's the flum? It's a mistake, she isn't supposed to be here,  she goes home! (to Kendra) Look, no offense, I really don't mean this  personally, but I'm not dead, and frankly having you around creeps me  out just a little bit."
Kendra,I cannot just leave. I was sent here for a reason. Mr. Zabuto  said all de signs indicate dat a very dark power is about to rise in  Sunnydale.
Buffy,(gets up) And what's your great plan for finding this dark  power? You just gonna attack people randomly till you find a bad one?
Kendra,Of course not.
Buffy,Then why the hell did you attack me?
Kendra,I tought you were a vampire.
Buffy,"Oh, a swing and a miss for the rookie. (walks around Kendra to  Willow)"
Kendra,I had good reason to tink you were. Did I not see you kissing a  vampire?
