character,dialogue
</center><center>Original Air Date,"November 27, 2001</center><hr WIDTH=""100%"">"
"Transcribed by Joan the English Chick (<a href=""mailto","pisces@englishchick.com"">pisces@englishchick.com</a>)."
<b>Transcriber's Notes,"</b><ul><li>I do not own the characters or situations of BTVS, and I claim no credit for the content of this episode. I have merely transcribed what appeared on my screen, with help from the closed captions.<li>I prefer that you link to this transcript on the Psyche site rather than post it on your site, but you can post it on your site if you want, as long as you keep my name and email address on it. Please also keep my disclaimers intact.<li>You can use my transcripts in your fanfiction stories; you don't have to ask my permission. (However, if you use large portions of episode dialogue in your fanfic, I recommend you give credit to the person who wrote the episode.)<li>I apologize in advance for my lame transcription of the fight scenes. I don't know the names of different punches and kicks. Use your imagination.</ul>"
GILES VOICEOVER: Previously,
SPIKE,"Looks like I'm not as toothless as you thought, sweetheart."
BUFFY,How?
SPIKE,You came back wrong.
TARA,"Willow, you are using too much magic. What do you want me to do, just ... sit back and keep my mouth shut?"
WILLOW,"Well, that'd be a good start."
WILLOW,Forget.
TARA,I know you used that spell on me. What is wrong with you?
TARA,I don't think this is gonna work.
WILLOW,Are you saying you're gonna leave me?
BUFFY,Amy? How've you been?
AMY,Rat. You?
BUFFY,Dead.
AMY,Oh.
WILLOW,"It's nice, having another magically-inclined friend around."
WILLOW,"There's gotta be someplace, like, bigger than this."
AMY,It's way too early to go home yet.
JONATHAN,It's beautiful.
WARREN,"Boys, congratulations, Phase One of the plan is now complete."
SPIKE,I'm in love with you.
BUFFY,You're in love with pain.
SPIKE,Afraid I'm gonna-
DAWN,(yawning) What time is it?
TARA,"(looks at her watch) Almost seven. God, I just closed my eyes for a minute."
DAWN,"(squinting at the TV) Hm. And now there's cartoons. (frowns sleepily) Plus, a mother of all night-wedgies."
TARA,(looks around) Uh-oh.
DAWN,It's not tragic. I'm sure as soon as I stand up-
TARA,"No, Dawn ... why didn't anybody wake us up? Where is everyone?"
DAWN,Willow didn't come home either. They were out all night.
DAWN,Where are they?
TARA,"(walks closer) I'm sure they're fine, Dawnie. I'm sure they just ... lost track of time."
BUFFY,(frowning) When ... (looks down at Spike) When did the building fall down?
