character,dialogue
Buffy,"'One night after supper, the lead dog turned up a snowshoe  rabbit. The dog lay down low to the race, his body flashing forward,  leap by leap.'"
Willow,"'He was sounding the deeps of his nature and the parts of his  nature that were deeper than he, going back into the wombs of time. The  rabbit could not...'"
Willow,"Okay. Uh, maybe we should try a less stimulating passage."
Xander,Private Harris reporting for Oz watch.
Willow,"(looks up from the book) Xander! Oh, good."
Xander,Oh! 'Call of the Wild.' Aren't we reading the Cliff Notes to  this for English?
Willow,"Some of us are. (takes back the book) Anyway, it'll help you  stay awake. It's good and, and very wolfy. (looks at Oz) Seems to soothe  the savage beast."
Willow,(quietly) Except for the parts about... (whispers) rabbits.
Xander,(snags the book) Rabbis? (looks it over)
Willow,"(takes the book back again) It... seems to make him a little  overexcited. (puts it on the table) Okay. Now, he's had his 2:00  feeding, and, uh, after sunrise, if he forgets where his clothes are,  they're on top of the file cabinet in his cage. (indicates the cage) I  put those towels up for privacy."
Xander,"Uh, no worries. I can handle the Oz Full Monty. (smirks) I  mean, not 'handle' handle, like 'hands to flesh' handle."
Willow,"(nods) Mm, okay. (with lots of nervous gesturing) Well, it's  not for you. It's for me, 'cause I'm still getting used to half a Monty."
Xander,Oh. Good. (realizes) Half? You and Oz? Which half?
Willow,"(with a big smile) Wouldn't *you* like to know? Anyway, he's  more manageable tonight and on the third night. Tomorrow night, the  total full moon, that's when he's a real wolfer. (reaches across the  table) But in case there's trouble... there won't be, but if..."
Xander,Sleepy time. Gotcha.
Willow,"Thanks again for doing this. I wouldn't have asked, but I have  this test."
Xander,"No big. You can count on me. (looks at his things) I got my  coffee, magazines. Figured I'd read, maybe (points with the gun) run the  stairs over there a little bit. (chuckles) I'm good."
Willow,Bye.
Faith,Nice place. Do you ever catch kids doing the diddy out here?
Buffy,No. There's a smooch spot up by the woods. That's usually where  kids go.
Faith,Yeah? Bet you and Scott have been up there kicking the  gearshift. (grins)
Buffy,(gives her a look) Hardly. Only been on a few dates.
Faith,"But you like him. And when you think about him, you get that  (inhales) good, down-low tickle, right?"
Buffy,"(smiles) Yeah, I guess, but... (realizes what she may have  meant, and gives her the eye) How low?"
Faith,(grins broadly) You tell me.
Buffy,"How about not? (looks around dreamily) But he is... (sighs)  nice, and he's funny."
Faith,And quite a muffin.
Buffy,"Blueberry. That crunchy, munchy stuff on top. But my most  favorite thing so far (sighs) is that he doesn't seem to be any kind of  Hell Beast."
Faith,"All men are beasts, Buffy."
Buffy,"Okay, I was hoping to not get that cynical till I was at least  forty."
Faith,"It's not cynical. I mean, it's realistic. Every guy from...  Manimal down to Mr. I-Love-The-English-Patient has beast in him. And I  don't care how sensitive they act. They're all still just in it for the  chase."
Willow,"I don't think that's true, that every guy is in it only for the  chase."
Buffy,I know. It is an awful generalization.
Scott,Hey Buffy!
Scott,"That's what I stopped you for, basically. Hey."
Buffy,Okay. (smiles) Hey.
Oz,"How do, Debbie?"
Debbie,"Hi, Oz. Hey, you're not doing jazz band this year?"
Oz,"Oh, can't take the pressure. It's not the music that's hard, it's  the marching."
Buffy,We have a marching jazz band? (looks at Scott inquisitively)
Oz,"Yeah, but, you know, since the best jazz is improvisational, we'd  be going off in all directions, banging into floats... Scary."
Willow,(smiles at everyone) He's just being Oz.
Oz,Pretty much full-time. (smiles at Willow)
Buffy,(sees Debbie's bouquet) Those are pretty flowers.
Debbie,Thanks. Pete brought them for me. (smiles at him)
Pete,"(smiles) Yeah. Well, I-I'm sure Scott does that kind of stuff for  you, too, Buffy."
Scott,"Oh, well, we're not up to flowers. (to Buffy) Are we? Up to  flowers? Did I miss flowers?"
Buffy,(reassuringly) No. We're pre-posy. Definitely.
Buffy,"What time is it? (grabs Scott's watch) Oh, I have to go see Mr.  Platt today."
Debbie,Platt? The school counselor?
Buffy,I get to convince him that I'm Little Miss Stable so I can stay  in school.
Debbie,"Platt creeps me out. I would totally quit going, but I'm  flunking senior bio, and my teacher says I have success issues.  (giggles)"
Oz,Senior bio? I kinda aced that final.
Willow,"(needles Oz) And how did you do that? Oh, right. You showed up."
Oz,"(to Debbie) If you want my notes, they're yours."
Debbie,Thanks! That'd be great!
Buffy,We'd better go. (to Scott) I'll see you.
Scott,Yep.
Giles,We need to recheck every possible exit avenue.
Xander,"I'm telling you, it's a waste of time. I was here all night."
Giles,"Right. (smiles stiffly) It's good to see you. Um, no need to  panic."
Oz,Just a thought: poker: not your game.
Willow,"(worried) What's the deal, Giles?"
Giles,"(starts to pace) Now, uh, bear in mind, uh, most likely, there,  there, there is no deal, (stops and looks at Xander) but um, if, if, if  there was a deal, then it, um, would concern murder... last night. A  male student was, was found i-i-in the woods."
Willow,Which student?
Giles,Jeff Orkin.
Oz,Jeff? He was...
Oz,I knew him.
Giles,"I'm afraid he was, he was, um, terribly mauled. Now, uh, much as  I hate to think it, i-i-it could be the handiwork of, of..."
Oz,Me.
Willow,"(very concerned) Wolf you, not you you."
Xander,"But it's not. Not wolf you, not you you. The room was secured,  the gate was locked, (heads into the cage) and the window unbreakable,  and... (looks up at the window) open!"
Willow,"(upset) Oh, God."
Xander,Not to freak. I rested my eyes now and then. That's all.
Giles,(looks down from the window) How long... *exactly* did you...  rest your eyes for? (glares at him)
Xander,"A little now, uh, a little then. But I never heard Oz leave,  and he was here in the morning when I, um... (searches for words) when  I..."
Giles,(angrily) WOKE UP!
Xander,"You could put it that way if you want to, Mr. Technical."
Willow,"Oh, God."
Buffy,"(smiles) Buffy Summers, reporting for sanity."
Buffy,"Look... I know that I have to do this, and I-I'll cooperate, and  I'll look at your ink blots and everything, but... I don't wanna talk  about my life or my childhood or... anything, for that matter, actually.  And, uh... I don't wanna be friends here."
Buffy,Not too crazy? Those are your credentials?
Buffy,(averts her eyes) Gotta say I'm with you on that. (looks down at  her hands)
Buffy,(smiles weakly) That's a long story.
Buffy,"You know, I'm, I'm really over it. I-I'm moving on, I feel good,  I'm, I'm even dating someone new."
Buffy,"(awkwardly) I was dating someone. Uh, it-it ended badly. My mom  and I were fighting, and I... kinda freaked."
Buffy,"He was my first... I loved him, and then he..."
Buffy,Yeah.
Buffy,Yes.
Buffy,(considers) And if you can't?
Buffy,I'm afraid to ask. (crosses her arms)
Cordelia,Oz ate someone last night.
Willow,(glares) He did not!
Xander,"(annoyed) Oz does not eat people. (Cordelia rolls her eyes)  It's more werewolf play. (Buffy looks at Giles inquiringly) You know, I  bat you around a little bit, like a cat toy. I have harmless, wolf fun.  Is it Oz's fault that, (Oz lowers his head) you know, side effect,  people get cut to ribbons, and maybe then he'll take a little nibble  and... (Willow gives him a hurt look) I'm not helping, am I?"
Giles,No. Oz may have got out of his cage last night.
Oz,"Or maybe there's a, another werewolf roaming the woods."
Giles,Perhaps. Perhaps it's something else entirely.
Buffy,"It's okay. We'll work together, and we'll figure this out."
Giles,"Yes. Um... (thinks) Buffy. Uh, you, uh, you patrol the woods.  Uh, the others, um, check out the morgue."
Willow,(hopeful) Right! We can see if it's a werewolf kill or not.  (glances at Oz next to her) But what about Oz?
Giles,"Um... Well, I have some research materials at home I need to  look up. Uh... W-w-we could ask Faith to watch over him."
Oz,"What, you're having a Slayer watch me? Oh, good, we're not  overreacting."
Oz,"Okay. Uh, you know that thing where you bail in the middle of an  upsetting conversation? (inhales) I have to do that. (exhales) It's  kinda dramatic, I know, but... sometimes, it's a necessary guy thing."
Willow,"And I want you to... do the guy thing, but..."
Willow,Oz?
Oz,(unwilling to look at her) Get away from the cage.
Willow,(confused by his tone of voice) What?
Oz,(still not looking at her) It's gonna happen soon.
Oz,Get away from me.
Xander,"Oh, God."
Willow,Here. Hold this.
Xander,Aah!
Cordelia,God!
Xander,(to Cordelia) We're doing crime here. You don't sneak up during  crime.
Cordelia,"God, have a... (gets a look at Jeff's mauled body) Okay!  (covers her face) Scarred for life! Oh, God!"
Cordelia,"Willow, how can you stand it?"
Xander,"Yeah, Will. I mean, this guy *is* pretty barf-worthy. Can't we  be elsewhere? Like, you know, is Oz cleared or what, huh?"
Willow,"I'm not sure. I mean, there are a lot of incised wounds, but  they could be from anything."
Cordelia,"Anything with big, sharp teeth and vicious..."
Xander,(interrupts) Do you wanna go back to the car and wait?
Cordelia,"(stares, taken aback) No. God. I'm just saying..."
Willow,Almost done. Lemme just get a few stray hairs from the body.  They could be from the attacker.
Xander,Great. So we got everything we need?
Willow,Yep. That's it.
Cordelia,Oh!
Xander,Okay. Uh... little too much excitement for the Wilster here.
Xander,"Doesn't look good for Oz, does it?"
Cordelia,It really doesn't. (they look up at Jeff) This guy was ripped  apart by a big wild animal.
Buffy,Oh!
Faith,"Oh! Uh, Buffy! Are you okay? What are you doing here?"
Buffy,"(holds her jaw) Uh, bleeding internally, but I'll live."
Faith,"God, I'm sorry. (shrugs with the CD player) I guess I didn't  hear you."
Buffy,"Figured as much. Ow. Again. (takes a breath and arches her back)  Uh... Actually, I-I-I came to give you the rest of the night off."
Faith,"Get out of jail free, huh? How come?"
Buffy,"(shrugs) Couldn't sleep. (takes off her jacket) Figured I'd, uh,  cram for my French test."
Faith,"That's cool. I was going kinda crazy in here, but I can get in a  few stakings before sunrise."
Buffy,"Knock yourself out. Not literally, though."
Faith,Yeah. Later.
Buffy,Hey.
Giles,Hmm. Hello. (sips his coffee)
Buffy,Oh. Boy. (stands up) Faith and her nutty books.
Giles,(reads some book titles) 'Exploring Demon Dimensions' and  'Mystery of Acathla'.
Buffy,Yeah! And she still listens to heavy metal. (walks toward the  stairs) Freaky deaky.
Giles,Buffy...
Buffy,"What if... I told you that... I had a dream about Angel... and,  um... it brought up some questions?"
