character,dialogue
Faith,I'm Faith.
Mayor,Open your present.
Faith,"(Opens it, takes out knife) This is a thing of beauty, boss."
Mayor,That look on your face is my reward.
Giles,(VO)We have a rogue Slayer on our hands. I can't think of anything more dangerous.
Doctor,It's a wonder she's alive at all with the blood loss. There's virtually no chance that she'll ever regain consciousness.
Riley,You're really strong. I like it.
Walsh,I've worked too long... too long to let some little bitch threaten this project.
Giles,Maggie Walsh...set you up?
Walsh,Adam.....
Adam,Mommy.
Riley,Why does it bug you so much that I'm hanging with her?
Forrest,It bugs me that she's using you to infiltrate our operation.
Riley,You saying she's a spy?
Riley,I don't know what's going on...who the bad guys are...
Forrest,Escort them out.
Riley,Buffy....
Buffy,They smell good don't they?
Faith,What?
Buffy,Clean sheets. Like summer.
Faith,I wouldn't know.
Buffy,Right. I forgot.
Faith,I noticed.
Buffy,"I wish I could stay, but..."
Faith,"Oh, you have to go."
Buffy,That's just what...
Faith,Little sis coming. I know.
Buffy,So much to do before she gets here.
Buffy,Now I really have to...
Faith,So go. Don't let me keep.
Fait,Damn. Just when we'd made it so nice. (They look at knife in Faith's gut) Are you ever gonna take this thing out?
Xander,"So, here it is. The latest in state-of-the-art combat technology. I gotta say, it doesn't look that complicated."
Buffy,So can you repair it?
Xander,Sure. As soon as I get my master's degree in advanced starship technology. (Slams down blaster.)
Willow,"Well, why don't we experiment? Press some buttons, see what happens."
Giles,I'd like to veto that.
Xander,"Second. It's called a blaster, Will, a word that tends to discourage experimentation. Now, if it were called the Orgazmater, I'd be the first to try your basic button press approach."
Buffy,Just tell me. Can you repair it or not?
Xander,"I'm working on it, I'm working on it. (Continues to work on it) I blow a whole in my mom's exterior patch then the neighbours will not be pleased."
Giles,Are you alright? (Goes to sit next to her) You've been patrolling round the clock for three days straight now. I thought you could use some...
Buffy,"What? Some rest? There's a demonoid killing machine out there Giles, it doesn't only work the night shift."
Giles,"I was going to say perhaps you could use some backup, but um....now you mention it, building up your strength may not be a bad idea."
