character,dialogue
"Transcribed by Joan the English Chick (<a href=""mailto","pisces@englishchick.com"">pisces@englishchick.com</a>)."
<b>Transcriber's Notes,"</b><ul><li>I do not own the characters or situations of BTVS, and I claim no credit for the content of this episode. I have merely transcribed what appeared on my screen, with help from the closed captions.<li>I prefer that you link to this transcript on the Psyche site rather than post it on your site, but you can post it on your site if you want, as long as you keep my name and email address on it. Please also keep my disclaimers intact.<li>You can use my transcripts in your fanfiction stories; you don't have to ask my permission. (However, if you use large portions of episode dialogue in your fanfic, I recommend you give credit to the person who wrote the episode.)<li>I apologize in advance for my lame transcription of the fight scenes. I don't know the names of different punches and kicks. Use your imagination.</ul>"
GILES VOICEOVER,Previously on <I>Buffy the Vampire Slayer</I>...
MONK,We had to hide the key ... made it human and sent it to you.
BUFFY,Dawn.
DOCTOR,"OK, your mom's in recovery."
BUFFY,Is she all right?
DOCTOR,I think your mother's gonna be fine.
SPIKE,I wanna show you something.
RILEY,Harder.
RILEY,Buffy.
BUFFY,"I've given you everything that I have, my heart, my body and soul!"
RILEY,"I just don't feel it. They want me back, Buffy. The military."
RILEY,I'm leaving tonight.
BUFFY,Riley!
Episode begins,"Exterior shot of Xander's apartment building, night."
XANDER,You ever have that feeling where there's something you know you're supposed to do and you forgot what it was?
ANYA,Nope.
XANDER,"I've been having that feeling, I just realized what it was. (looks at Anya) Like three weeks ago Riley asked me to borrow a crescent wrench. (shakes his head) I keep having this feeling like I'm supposed to give it to him."
ANYA,"Well, that's not going to happen unless he comes back. You know, not to get the crescent wrench. Just to come back."
XANDER,"I just mean, sometimes I sort of forget that he's gone. It's like, ""where's Riley? Oh wait, the central republic of Where-in-the-hell."""
ANYA,(softly) Xander?
ANYA,"If you ever decide to go, I want a warning. You know, big flashing red lights, and-and-and one of those clocks that counts down like a bomb in a movie? And there's a whole bunch of, of colored wires, and I'm not sure which is the right one to cut, but I guess the green one, and then at the last second ""No! The red one!"" and then click, it stops with three-tenths of a second left, but then you don't leave. (pause) Like that, okay?"
XANDER,Check. Big bomb clock. (She smiles) Come here.
ANYA,Maybe it's her.
XANDER,Huh?
ANYA,"Well, maybe it won't happen to us because it's all about *her* messing things up. She couldn't make it work with Angel, and then she let Riley go away."
XANDER,"Yeah, relationship debris is kind of piling up on the Buffy highway."
ANYA,"Hmm. Humans make the same mistakes over and over. I saw it when I was a vengeance demon. Some guy dumps a girl, she calls me, I exact vengeance, blah blah blah, the next year, same girl, different guy. I mean, after you smite a few of 'em you start going ""my goodness, young lady ... maybe you're doing something wrong here too."""
XANDER,"I don't think it's a pattern with her. No, it's just ... you know, now that it happened again ... man number two ... I wonder how she's dealing with it."
Cut to,a courtyard filled with nuns. The camera follows one of them whom we only see from the back. She has a blonde curl of hair sticking out from under her habit.
NUN,"What, what, what was that, he looked like a, a demon!"
BUFFY,"Yeah, he did. Are you okay?"
NUN,"Yeah, I think so."
