character,dialogue
"<ul> Transcribed by Collie. (Paranoia@slayme.com)<br> <br> (Oz's room. All his stuff still remains. Willow is walking around, then sits on his bed, bringing one of his shirts to her face and smelling it. Cut to UC Sunnydale student lounge. Buffy is walking through and sees Riley, who is hanging a banner that reads, ""UC Sunnydale Lesbian Alliance"")<br> <br> Girl","Hey, thanks Riley."
"<br> (Riley climbs down off the ladder, taking a look. Buffy walks up behind him)<br> <br> Riley","Looks good. (Notices Buffy) Oh, hey Buffy."
<br> Buffy,(Jokingly) Is there something you want to tell me?
<br> Riley,What?
"<br> (Buffy looks towards the banner. Riley does the same, catching on)<br> <br> Riley","Oh, yes  I am a lesbian."
<br> Buffy,"Well, it's good that you're so open about it."
<br> (He smiles and they head off through the lounge)<br> <br> Riley,"Oh, hey, you know how we were talking about having a picnic? I was thinkin'  do you ever hang out at Rhode's field? It's beautiful there. Usually not that crowded, either. I thought maybe we could have a little spread  sandwiches, maybe some ants? It'll be fun."
<br> Buffy,We were talking about having a picnic?
<br> Riley,"So, was that a conversation I actually had, or one I was just practicing?"
<br> Buffy,Practicing?
<br> Riley,"Okay, yes  I have been known to do a little prep work before our conversations. It's not easy, you know, talking to you sometimes. It's like an oral exam."
<br> Buffy,Boy.. that's just what every girl longs to hear.
<br> Riley,"Well, you're tricky!"
<br> Buffy,Like an exam?
<br> Riley,"I never know how you're going to react to something. That's why I like you so much. You're a mystery. Probably every beautiful girl in the world has some jerk telling her she's a mystery, but.. I swear. You really are. There's a lot about you that needs puzzling out."
<br> (Buffy's just staring at him with this whistful look in her eyes)<br> <br> Riley,I loose you somewhere?
<br> Buffy,Right around.. beautiful.
<br> (He smiles shyly)<br> <br> Riley,Hey  don't you just love a picnic?
<br> (Cut to the graveyard. Willow and Buffy are patrolling)<br> <br> Buffy,"It's just, different, you know? A picnic. First of all, daylight  kind of a new venue, Buffywise. And the best part  he said he would bring all the food, so all I have to do was to show up and eat. Those are two things I'm really good at."
<br> Willow,So he's nice?
<br> Buffy,"Very, very."
<br> Willow,And there's sparkage?
<br> Buffy,Yeah. He's have you seen his arms? Those are good arms to have. I really like him. I do.
<br> Willow,But..?
<br> Buffy,"I don't know. I really like being around him, you know? And I think he cares about me.. but.. I just.. feel like something's missing."
<br> Willow,He's not making you miserable?
<br> Buffy,Exactly. Riley seems so solid. Like he wouldn't cause me heartache.
<br> Willow,(Fake worry) Get out. Get out while there's still time.
<br> Buffy,I know.. I have to get away from that bad boy thing. There's no good there. Seeing Angel in LA.. even for five minutes.. hello to the pain.
<br> Willow,The pain is not a friend.
<br> Buffy,"But I can't help thinking  isn't that where the fire comes from? Can a nice, safe relationship be that intense? I know it's nuts, but.. part of me believes that real love and passion have to go hand in hand with pain and fighting."
<br> (Suddenly a vampire jumps out from behind a bush. Buffy stakes him without so much as looking the other way. He crumbles to dust and she and Willow continue on their way) <br> <br> Buffy,I wonder where I get that from.
<br> OPENING CREDITS<br> <br> (Cut to Giles' bathroom. Buffy is sitting on the end of the bathtub in which Spike is chained up)<br> <br> Buffy,(Exasperated) So..you saw their faces but you can't describe them.
<br> Spike,"(Playing coy) Well, they were human. Two eyes each, kind of in the middle."
<br> Buffy,Uh huh. And the lab?
<br> Spike,Underground. I came out through an air vent. I don't know exactly where. I'm done. Put the telly on.
"<br> (Giles enters, carrying a mug that reads ""Kiss the Librarian"" with a straw protruding from it. It contains blood)<br> <br> Spike",It's about time. Hope you got it warm enough.
"<br> (Giles hands it to Buffy without saying a word. She takes it, sighs, and makes a face as she puts it close enough to Spike that he can suck through the straw. He makes a big to do out of it, so as to disgust her more.)<br> <br> Spike",I don't know why you're so dainty all of a sudden. You've done this for Angel  you must have.
"<br> (Buffy pulls the mug away, leaving Spike with the straw dangling from between his lips) <br> <br> Spike",Hey! Give it!
<br> Buffy,"Okay, that's it. The invalid amnesiac routine is over. The kitchen is closed until you can tell me something useful about the commandos."
<br> Spike,I'm tryin' to remember. It was very traumatic.
<br> Buffy,How long are you going to pull this crap?
<br> Spike,How long am I going to live once I tell you?
<br> Giles,"Look, look, Spike  we have no intention of killing a harmless.. uh, creature.. but we have to know what's been done to you. We can't let you go until we're sure that you're .. impotent "
<br> Spike,Hey!
<br> Giles,"Sorry, poor choice of words. Until we're sure you're, you're.."
<br> Buffy,Flaccid?
<br> Spike,"You are one step away, missy."
<br> Buffy,"(Sarcastically) Giles, help! He's going to scold me."
"<br> (Spike growls, trying to grab Buffy, but the chains hold him and only make his struggles comical)<br> <br> Buffy",You know what? I don't think you want us to let you go. Maybe we made it a little too comfy in here for ya.
<br> Spike,Comfy? I'm chained in a bathtub drinkin' pig's blood from a novelty mug. Doesn't rank huge in the Zagut's Guide.
<br> Buffy,"You want something nicer? (She leans her head to the side, exposing her throat to him) A look at my.. poor neck? All bare and tender and exposed.. all that blood just .. pumping away.."
"<br> (Spike, by this time, is all but licking his lips)<br> <br> Giles","Oh, please."
<br> Spike,"Giles, make her stop."
"<br> (Giles walks out of the bathroom and into the living room, speaking to Willow who's reading through some books)<br> <br> Giles","If those two don't kill eachother, I might lend a hand."
<br> Willow,"What about a truth spell? I'm not positive it would work on a vampire, but we could try. Make him fess up?"
<br> Giles,"A truth spell, of course. Why didn't I think of that?"
<br> Willow,Cause you had your hands full with the undead English Patient?
<br> (She hands Giles the book she was reading)<br> <br> Giles,Yes.. We'll have a go.
<br> Willow,Looks pretty simple. I'll stop by the magick shop tomorrow.
<br> Giles,Excellent.
<br> Willow,"Alright. I'll be back in the morning with donuts and motherwort. Bye, Buffy! I'll see you at home."
<br> Buffy,Bye!
<br> Giles,"Great. Thank you, Willow."
"<br> (Willow heads out and Giles heads back to the bathroom, where Buffy is once again feeding Spike through the straw)<br> <br> Giles","Um, Willow may have had a very helpful idea. She seems to be coping better with Oz's departure, don't you think?"
<br> Buffy,"She still has a way to go, but yeah  I think she's dealing."
<br> Spike,"What, are you people blind? She's hangin' on by a thread. Any ninny can see that."
"<br> (Cut to Oz's room. It's completely bare. Willow enters and stops, looking around, surprised. Cut to Buffy and Willow's dorm room. Buffy is sitting on her bed and Willow is in her pajamas under the covers of her's, crying)<br> <br> Willow",Devon said that he sent for his stuff. I guess that means he's planning on settling down somewhere.. else. Not here.
<br> Buffy,I guess so..
<br> Willow,I feel like I've been split down the center and half of me is lost.
<br> Buffy,I know. It feels like that now..
<br> Willow,Oz is gone.
