character,dialogue
Xander,Is she dying?
Buffy,I think she's singing.
Xander,To a telephone in Hindi. Now that's entertainment!
Xander,Why is she singing?
Willow,"She's sad because her lover gave her twelve gold coins, but  then the wizard cut open the bag of salt, and now the dancing minions  have nowhere to put their big maypole... fish thing. (takes a sip of her  drink)"
Xander,Uh-huh. Why is she singing?
Buffy,Her lover? I thought that was her chiropractor.
Willow,"Because of that thing he did with her feet? No, that was  personal."
Xander,Hmm. And we thought just because we didn't have any money or  anyplace to go this would be a lackluster evening.
Willow,I know! We could go to the Bronze and sneak in our own tea bags  and ask for hot water. (smiles)
Xander,"Hop off the outlaw train, Will, before you land us all in jail."
Buffy,"I, for one, am giddy and up. There's a kinda hush all over  Sunnydale. No demons or vampires to slay, I'm here with my friends...  (tilts her head at the TV) So, how does the water buffalo fit in again?"
Richard,"Callie! Callie, where're you going? The party's just getting  started."
Cordelia,"(fake laughter) See? Dr. Debi says when a man is speaking you  make serious eye contact, and you really, really listen, and you laugh  at everything he says. (laughs again)"
Willow,You dreamed about Angel again?
Buffy,Third night in a row.
Willow,What did he do in the dream?
Buffy,Stuff.
Willow,(smiles wide) Oh! Stuff! (Buffy smiles) Was it one of those  vivid dreams where you could feel his lips and smell his hair?
Buffy,It had surroundsound. I'm just thinking about him so much  lately.
Willow,"You two are so right for each other. Except for the, uh..."
Buffy,Vampire thing.
Willow,That doesn't make him a bad person. Necessarily.
Buffy,I'm brainsick. I can't have a relationship with him.
Willow,"Not during the day, but you could ask him for coffee some  night. It's the non-relationship drink of choice."
Willow,"It's not a date, it's a caffeinated beverage. Okay, sure, it's  hot and bitter like a relationship that way, but..."
Xander,What's like a relationship?
Buffy,Nothing I have. Coffee?
Xander,Huh?
Cordelia,"(to the girl) There's really no comparison between college  men and high school boys. (looks up at Xander) I mean, look at that."
Xander,"So, Cor, you're datin' college guys now."
Cordelia,"Well, not that it's any of your business, but I happen to be  dating a Delta Zeta Kappa."
Xander,Oh! An extra-terrestrial. So that's how you get a date after  you exhausted all the human guys.
Cordelia,"You'll go to college someday, Xander. I just know your pizza  delivery career will take you so many exciting places."
Buffy,"(remembering) Oh! I told Giles I'd meet him in the library ten  minutes ago! Aw, he won't be upset. There hasn't been much paranormal  activity lately."
Giles,Just because the paranormal is more normal and less... para of  late is no excuse for tardiness or letting your guard down.
Buffy,I haven't let my guard down.
Giles,"Oh, really? You yawned your way through weapons training last  week, you, you, you, you skipped hand-to-hand entirely... Are you gonna  be prepared if a demon springs up behind you and does this?"
Giles,"(in pain) Yeah, well, I'm, I'm not a demon. Which is why you  should let go now."
Giles,(quietly) Thank you.
Giles,"When you live on top of a... a mystical convergence it's only a  matter of time before a fresh hell breaks loose. Now is the time that  you should train more strictly, you should hunt and patrol more keenly,  you should hone your skills day and night."
Buffy,"And the little slice of life that still belongs to me from, I  don't know, seven to seven-oh-five in the morning, can I do what I want  then?"
Giles,"Buffy, you think I don't know what it's like to be sixteen?"
Buffy,No. I think you *don't* know what it's like to be sixteen. And a  girl. And the Slayer.
Giles,"Fair enough, no, no, I-I don't."
Buffy,Or what it's like to have to stake vampires while you're having  fuzzy feelings towards one?
Giles,Uh...
Buffy,Digging on the undead doesn't exactly do wonders for your social  life.
Giles,"That's exactly where, where being... different, uh, comes in  handy."
Buffy,Right! Who needs a social life when you've got your very own  Hellmouth?
Giles,"Yes! Y-you, you, you have a duty, a-a-a purpose, y-y-you have a  commitment in life. Now how many people your age can say that?"
Buffy,We talkin' foreign or domestic? How 'bout none?
Giles,"(he's had enough) Well, here's a hard fact of life: we all have  to do things we don't like! And you have hand-to-hand this afternoon and  patrol tonight. So I, I suggest you come straight here at the end of, of  period six a-and you get your homework done. And don't dawdle with your  friends. (Buffy pouts) And, and don't think sitting there pouting is  gonna get to me, because it won't."
Giles,(looks away) It's not getting to me.
Xander,"Boy, what a long day."
Willow,And you skipped three classes.
Xander,"Yeah, and, of course, *they* flew by. (they reach Buffy) Buffy!"
Willow,Aren't you supposed to be doing your homework in the library?
Buffy,I'm dawdling (takes Xander's arm) with my friends.
Xander,Works for me.
Buffy,(to Willow) You okay?
Willow,Jeez.
Richard,Cordelia.
Cordelia,"Hi, Richard. Nice car."
Richard,"So, uh, we're having a little get-together tomorrow night at  the house, and it's gonna be a really special evening."
Richard,Excuse me?
Cordelia,"Oh! I would, I would love, *love* to go!"
Richard,"So, who's your friend? (indicates Buffy)"
Cordelia,"(looks) Her? Oh, she's not my friend."
Tom,She's amazing!
Cordelia,"She's more like a sister, really! We're that close."
Richard,"Well, why don't you introduce us?"
Cordelia,(realizes she's trapped herself) Okay. (goes to get Buffy)
Xander,"Okay, so tonight, channel fifty-nine, Indian TV, sex, lies,  incomprehensible story lines. I'll bring the betel nuts."
Cordelia,(reaches for Buffy's hand) Come on. Richard and his  fraternity brother wanna meet you.
Buffy,"Well, I don't really wanna meet any fraternity boys."
Cordelia,"(pulls her) And if there was a God, don't you think he'd keep  it that way?"
Xander,"Uh, I-I believe we were dawdling here!"
Richard,"Hi, sweetheart. I'm Richard. And you are?"
Buffy,*So* not interested. (tries to leave)
Cordelia,"(grabs Buffy's hand) Heh, she's such a little comedienne."
Richard,"What, she likes to play hard to get?"
Tom,"No, Richard. I think you're playing easy to resist."
Tom,"Ah, feel free to ignore him. I do all the time. (she stops) I'm  Tom Warner. I'm a senior at Crestwood College, and I... and I just feel  like a complete dolt meeting you this way, so... (crosses his arms) here  I stand in all my doltishness."
Xander,"Huh-huh-huh, right. Like she's gonna fall for that."
Buffy,I'm Buffy Summers.
Tom,"Oh, nice to meet you. Are you a senior here?"
Buffy,Junior.
Tom,"Oh, me, too. Except that I'm a senior and I'm in college. So we  have that in common, and... I major in history."
Buffy,Mm. History stumps me. I have a hard enough time remembering  what happened last week.
Tom,"No, nothin' happened last week, don't worry, I was there."
Xander,She's gonna walk away. (pauses) Now.
Tom,"So, uh, my friend invited your friend to a party we're having this  weekend."
Tom,"You know, actually he's not even really my friend. I only joined  the fraternity because my father and grandpa were in it before me.  Y'know, it meant a lot to them."
Xander,"Okay, boots, start a-walking."
Tom,"Oh, I know, I talk too much anyway. They're really dull parties  full of really dull people, so... would you like to come and save me  from a really dull fate?"
Buffy,"Oh, I wish I could, but I'm sort of involved."
Tom,"Well, sure, of course you are. Well, thanks for letting me ramble."
Buffy,"Y'know, people underestimate the value of a good ramble."
Giles,Buffy!
Buffy,"Oh, I gotta go. (turns to go but stops and smiles) It was nice  to meet you."
Tom,Oh. Same here.
Xander,I hate these guys. Whatever they want just falls into their  laps. Don't you hate these guys?
Willow,"Yeah, with their charmed lives and their movie star good looks  and more money than you can count? I'm hating."
Giles,"I'm going to attack you. A word of warning: for your own good, I  won't be pulling any punches. (adopts a fighting stance)"
Buffy,Please don't.
Giles,"Good. So, um, you're on patrol and, uh, I'll see you in the  morning."
Angel,There's blood on it.
Buffy,(gets up startled and faces him) Hi. It's nice to... Blood?
Angel,I can smell it.
Buffy,Oh. (looks at the bracelet) It's pretty thin. It probably  belonged to a girl.
Angel,Probably.
Buffy,"(exhales) I-I was... just thinking, wouldn't it be funny some  time to see each other when it wasn't a blood thing. (smiles briefly)  Not funny ha, ha."
Angel,"What are you sayin', you wanna have a date?"
Buffy,No.
Angel,You don't wanna have a date?
Buffy,Who said 'date'? I-I-I never said 'date'.
Angel,Right. You just wanna have coffee or somethin'.
Buffy,(hopefully) Coffee?
Angel,I knew this was gonna happen.
Buffy,What? What do you think is happening?
Angel,You're sixteen years old. I'm two hundred and forty-one.
Buffy,I've done the math.
Angel,"You don't know what you're doing, you don't know what you  want..."
