character,dialogue
Lyrics,"<I>Take me over, I'm lying down / I'm giving in to you</I>"
Willow,(to the monkey) L'hippo a pique' ses pantalons.
Translation,The hippo stole his pants.
Lyrics,<I>I'm a hurricane</I>
Lyrics,<I>I cannot describe this feeling</I>
Lyrics,<I>Now that I've found this love</I>
Joyce,"Do you really think you're ready, Buffy?"
Buffy,What?
Lyrics,<I>I'll do anything for you</I>
Lyrics,<I>Now that I've found this love</I>
Lyrics,"<I>I'm a fire, burning like a house aflame</I>"
Lyrics,<I>I'm a hurricane</I>
Lyrics,<I>I cannot move or see you fly / Now that I've found...</I>
Buffy,ANGEL!
Lyrics,<I>...this love</I>
Drusilla,"Happy Birthday, Buffy."
Angel,Hold on.
Angel,Hey. Is everything okay?
Buffy,"That's what I was gonna ask you. You're okay, right?"
Angel,Sure. I-I'm fine. (gestures for her to come in) What's up?
Buffy,Um... I-I had this... dream that Drusilla was alive.
Angel,(pulls on the shirt) What happened?
Buffy,She killed you. Right in front of me.
Angel,It was just a dream. It wasn't real.
Buffy,But it felt so real.
Angel,(puts his hand to her cheek) It wasn't. I'm right here.
Buffy,"Angel, th-this happened before. The dreams that I had about the  Master, they came true."
Angel,"(reassuringly) Still, not every dream you have comes true. I  mean, what else did you dream last night? Can you remember?"
Buffy,(looks down) I dreamt... I dreamt that Giles and I opened an  office supply warehouse in Vegas.
Angel,See my point?
Buffy,"(exhales) Yeah, I-I do, but... what if Drusilla is alive? We  never saw her body."
Angel,"(reassures) She's not. But even if she was, we'd deal."
Buffy,W-w-what if she is...
Angel,What if what?
Buffy,(whispers) I'm sorry. Were we talking?
Buffy,"I'm sorry. I, um... I-I have to go to school."
Angel,I know.
Buffy,"Oh, God, you feel..."
Angel,You have to go to school. (guides her to the door)
Buffy,Right. I know. This is me. (backs into and shuts the door) I'm  going.
Angel,You still haven't told me what you wanted for your birthday.
Buffy,(smiles) Surprise me.
Angel,(smiles) Okay. I will.
Buffy,(smiles) This is nice. I like seeing you first thing in the  morning.
Angel,It's bedtime for me.
Buffy,"Well, then I like seeing you at bedtime. Um... Um, heh...  Y-you  know what I mean."
Angel,I think so. What do you mean?
Buffy,I like seeing you. The part at the end of the night where we say  good-bye... It's getting harder.
Angel,Yeah. It is.
Willow,'I like you at bedtime?'
Willow,You actually said that?
Buffy,"I know, I know."
Willow,"Man, that's like... I-I dunno, that's moxie or something."
Buffy,Totally unplanned. It just... came out.
Willow,"(giggles) And he was into it? I mean, he wants to see you at  bedtime, too?"
Buffy,"Yeah, I, I, I think he does. Well, I, I mean he-he's cool about  it."
Willow,"Well, of course he is. 'Cause he's cool. I mean, he would  never... you know..."
Buffy,Push.
Willow,Right. H-he's not the type.
Buffy,"Will, what am I gonna do?"
Willow,What do you wanna do?
Buffy,"I don't know. I... I mean, (they sit on a bench) 'want' isn't  always the right thing *to* do. To act on want can be wrong."
Willow,True.
Buffy,But... to *not* act on want... What if I never feel this way  again?
