character,dialogue
Kyle,"Oh, look. It's Buffy and all her friends."
Buffy,That's a witty.
Tor,Do you ever wonder why nobody cool wants to hang out with you?
Buffy,Just thankful.
Rhonda,Were you this popular at your old school? Before you got kicked  out?
Tor,(at Buffy as they leave) Careful! She might beat you up!
Xander,Hey! Buffy!
Willow,You missed it!
Buffy,Missed what?
Xander,"We just saw the zebras mating! (nods to Willow) Thank you, very  exciting..."
Willow,"It was like the Heimlich, with stripes!"
Buffy,(with mock disappointment) And I missed it. Yet somehow I'll  find the courage to live on. (begins walking)
Willow,(follows) Where were you?
Buffy,"Uh, I was looking at the fishes."
Willow,Was it cool?
Buffy,It was fishes.
Xander,I'm feelin' that you're not in the field trip spirit here.
Buffy,"Well, it would... It's nothing, I... We do the same zoo trip at  my old school every year. Same old, same old."
Xander,"Buffy, this isn't just about looking at a bunch of animals.  This is about not being in class!"
Buffy,"(brightens) You know, you're right! Suddenly the animals look  shiny and new."
Xander,Gotta have perspective.
Kyle,Lance! How's it goin'?
Lance,"Hey, Kyle."
Kyle,"So, is this like a, uh, family reunion?"
Lance,No.
Kyle,I think it's a family reunion. It's so... touching. Doesn't  anybody have a camera? (makes a sudden photo-taking gesture) Whapish!
Rhonda,"(behind Lance) Hey, does your mom still pick out your lice, or  are you old enough to do that yourself now?"
Lance,"Quit it, huh? (Tor takes his notebook) Hey! Guys, c'mon! It's  got my notes in there!"
Kyle,Nothing.
Lance,They weren't doing anything. Really! (lets out a nervous laugh)  We were just playin' around.
Kyle,(points at Lance) You! Came through big time.
Rhonda,"Way to go, Lance! (pats his shoulder)"
Tor,Flutie's been looking for a reason to come down on us.
Lance,It's okay.
Kyle,"Come on, we're gonna check out the Hyena House."
Lance,But I think it's off-limits.
Kyle,"And therein, my friend, lies the fun."
Willow,What are Kyle and his buds doing with Lance?
Xander,"Oh, playing with him as a cat plays with a mouse."
Buffy,What is it with those guys?
Willow,They're obnoxious. Professionally.
Xander,"Well, every school has 'em. So, you start a new school, you get  your desks, some blackboards and some mean kids."
Buffy,"Yeah, well, I'd better extract Lance before..."
Xander,(interrupts) I'll handle it. This job doesn't require actual  slaying. (goes in)
Buffy,You don't think we should follow?
Willow,"Kyle and those guys are jerks, but they're all talk. Mostly."
Buffy,(reconsiders) Why don't we...
Willow,"Yeah, why don't we?"
Zookeeper,"Oh, hold it, hold it, are you blind, or are you just  illiterate? Because hyenas are very quick to prey on the weak."
Buffy,"Oh, w-we were just gonna take..."
Zookeeper,You're not going in there. Anyone that does is in a world of  trouble.
Willow,"No, no one's going in there. (she and Buffy come back out)"
Buffy,Why is it off-limits?
Zookeeper,"It's a quarantine. These hyenas just came in from Africa, so  keep out. (cocks his eyebrow) Even if they call your name."
Buffy,What are you talking about?
Zookeeper,"The Masai tribesmen told me that hyenas are capable of  understanding human speech. They follow humans around by day, learning  their names. At night, when the campfire dies, they call out to a  person. Once they separate him, the pack (snaps his fingers) devours  them."
Kyle,Cool!
Lance,I don't see any hyenas.
Lance,Okay! Now we've seen it.
Rhonda,Looks cute.
Kyle,I think it looks hungry. (moves toward Lance)
Lance,No!
Tor,"C'mon, Spot!"
Lance,"C'mon, stop it!"
Tor,Supper time!
Lance,Guys! Stop! It's not funny!
Lance,Ow! Stop it! It's not funny!
Xander,(to Kyle) Why don't you pick on somebody your own species?
Kyle,"What, are *you* gonna get in my face?"
Willow,I thought Xander would be here by now.
Buffy,"Hmm, that'd make him on time. We couldn't have that!"
Willow,Did he seem upset at all on the bus back from the zoo?
Buffy,About what?
Willow,I dunno. He was quiet.
Buffy,"I didn't notice anything. (they sit) But then again I'm not as  hyperaware of him as, oh, say, for example, you."
Willow,Hyperaware?
Buffy,"Well, I'm not constantly monitoring his health, his moods, his  blood pressure..."
Willow,(grins) 130 over 80!
Buffy,"(amused) You got it bad, girl!"
Willow,He makes my head go tingly. You know what I mean?
Buffy,I dimly recall.
Willow,But it hasn't happened to you lately?
Buffy,Not of late.
Willow,Not even for a dangerous and mysterious older man whose leather  jacket you're wearing right now?
Buffy,(in mock annoyance) Goes with the shoes!
Willow,"Come on, Angel pushes your buttons. You know he does."
Buffy,"I suppose some girls might find him good looking... (gets a look  from Willow) ...if they have eyes, alright, he's a honey, but... it's  just he's never around, and when he is, all he wants to do is talk about  vampires, and... I, I just can't have a relationship..."
Willow,(sees Xander) There he is!
Buffy,Angel?
Willow,Xander!
Xander,Girls!
Buffy,Boy!
Xander,"Sorry I'm late, I... just forgot that we were gonna be here.  (sees Buffy's croissant) Hungry! (tears a piece off and eats it)"
Willow,"Xander, you still want me to help you with geometry tomorrow?  (Xander takes a swig of Buffy's cola) We can work after class..."
Xander,(gives Willow a thumbs-up) Yeah. (to Buffy) What is this crap?
Buffy,"Well, it *was* my buttery croissant."
Xander,"Man, I need some food! Birds live on this!"
Xander,What?
Buffy,What's up with you?
Willow,Is something wrong? Did I do something?
Xander,(to Willow) What could you possibly do? That's crazy talk. I'm  just... restless.
Willow,"Well, we could go to the ice cream place..."
Xander,(points to the table) I like it here.
Buffy,"Okay, now what?"
Xander,You took a bath.
Buffy,"Yeah, I-I often do, I'm actually known for it."
Xander,That's okay.
Buffy,And the weird behavior award goes to...
Lyrics,"<I>Oh, Reluctant Man</I>"
Buffy,"Oh, great. It's the winged monkeys."
Lyrics,<I>Who's afraid to touch the world / Why are you hiding? / What is  the base of all your fears?</I>
Lyrics,<I>Do you find yourself in a cold cruel world</I>
Lyrics,"<I>Dark and desperate, scared and lonely?</I>"
Lyrics,<I>Selfish Man / Who never gave to no one else / What are you  holding? / Is it worth the price you pay?</I>
Kyle,"(to the boy at the table) Y'know, I don't understand why you're  sitting at our table."
Lyrics,<I>'Cause your eyes they see just what you want to see</I>
Rhonda,"Yeah, shouldn't you be hovering over the football stadium with  'Goodyear' written on you?"
Lyrics,<I>And I hope they're not staring blindly at me</I>
Xander,Kid's fat.
Giles,Right! (Buffy stops short) That's enough training for one day.
Buffy,"Well, that last roundhouse was kinda sloppy. Are you sure you  don't wanna do it again?"
Giles,"(out of breath) No! No, no, that's fine. You just... run along  to class. (Buffy goes) (to himself) While I wait for the feeling to  return to my arms."
Buffy,He's so cute!
Buffy,"He doesn't look mean, Mr. Flutie."
Buffy,You're right. He's a fine mascot and will engender school  spirit.
Xander,I'm not getting this.
Willow,"It's simple, really. See, 'The bisector of a vertex is the line  that divides the angle at that vertex into two equal parts.'"
Xander,"It's like a big blur, all these numbers and angles."
Willow,It's the same stuff from last week. You had it down then.
Xander,Why do I need to learn this?
Willow,'Cause otherwise you'll flunk math?
Xander,Explain the part where that's bad. (rubs the bridge of his  nose)
Willow,"You remember, you fail math, you flunk out of school, you end  up being the guy at the pizza place that sweeps the floor and says,  'Hey, kids, where's the cool parties this weekend?' We've been through  this. (Xander rubs his right temple) Do you have a headache? (reaches up  to him)"
Xander,"(shakes her off) Yeah, and I think I know what's causing it.  (throws his geometry book into the trash) Ah! That's better, it goes  right to the source of the pain."
Willow,Xander...
Xander,"(frustrated) Look, forget it, okay? I don't get it. I won't  ever. (gets up) I don't care."
Willow,(watches Xander go) We can finish this another time.
Buffy,(to Herbert) Yeah!
Willow,Xander... What's wrong with you?
Xander,I guess you've noticed that I've been different around you  lately.
Willow,Yes.
Xander,"I think, um... I think it's because my feelings for you have  been changing."
Xander,"And, well, we've been friends for such a long time that I feel  like I need to tell you something."
Xander,"I've, um... I've decided to drop geometry. So I won't be  needing your math help anymore. Which means I won't have to look at your  pasty face again."
Buffy,You gonna say something to me?
Xander,Dogs!
Kyle,Where?
Rhonda,Shut up.
Kyle,You're sharing.
Xander,Friends like to share. (to Tor and Heidi) Good?
Tor,It's too well-done.
Xander,Let's do lunch.
Lyrics,<I>I'm sure this rain won't last / I'm sure its time is up /  Though it's pouring down</I>
