character,dialogue
</center><center>Original Air Date,"October 23, 2001</center><hr WIDTH=""100%"">"
"Transcribed by Joan the English Chick (<a href=""mailto","pisces@englishchick.com"">pisces@englishchick.com</a>)."
<b>Transcriber's Notes,"</b><ul><li>I do not own the characters or situations of BTVS, and I claim no credit for the content of this episode. I have merely transcribed what appeared on my screen, with help from the closed captions.<li>I prefer that you link to this transcript on the Psyche site rather than post it on your site, but you can post it on your site if you want, as long as you keep my name and email address on it. Please also keep my disclaimers intact.<li>You can use my transcripts in your fanfiction stories; you don't have to ask my permission. (However, if you use large portions of episode dialogue in your fanfic, I recommend you give credit to the person who wrote the episode.)<li>I apologize in advance for my lame transcription of the fight scenes. I don't know the names of different punches and kicks. Use your imagination.</ul>"
GILES VOICEOVER,Previously on <I>Buffy the Vampire Slayer...</I>
BUFFY,Hey Mom.
BUFFY,Mom? Mommy?
WILLOW,There's some money stuff we're gonna have to talk to you about.
BUFFY,So you're telling me I'm broke?
XANDER,Hospital bills.
WILLOW,Pretty much sucked up all the money.
BUFFY,I don't think I can do this.
GILES,Yes you can.
WARREN,So ... you guys wanna team up and take over Sunnydale?
JONATHAN/ANDREW,Okay.
JONATHAN,We're like super-villains.
BUFFY,Why are you always around when I'm miserable?
SPIKE,"That's when you're alone, I reckon. I'm not one for crowds myself these days."
BUFFY,Me neither.
SPIKE,That works out nicely then.
GILES,"Buffy, what is it?"
BUFFY,"Angel. He, he needs to see me. I have to see him."
GILES,Y-you'll leave for L.A. tomorrow.
BUFFY,I have to go now.
BUFFY,(calls) Hello?
WILLOW,Buffy?
BUFFY,"Oh. Yep, it's me, and I brought dinner. (walks into dining room) Deep fried chicken parts. Hope you're..."
BUFFY,...hungry. (disappointed) You already ate.
GILES,"No! (embarrassed) Well, uh, yes, obviously."
DAWN,"Uh, we didn't know when you'd be coming back."
BUFFY,(shrugs) It's okay. More for me.
TARA,"I don't know about everybody else, but ... I would love some chicken."
GILES,Yes. As would I.
DAWN,I'll take a drumstick.
WILLOW,"I'm a breast girl myself. (quietly, to Tara) But, then again, you knew that."
DAWN,(awkwardly) So.
BUFFY,What so?
DAWN,So ... how was it? (nervous) Seeing Angel ... him seeing you. (Giles stands up) Was it weird?
BUFFY,Um ... it was ... intense.
WILLOW,"Well, i-if you wanna talk about it..."
BUFFY,"I don't. I-it's ... not important. Past. I'd just ... rather keep this one to myself, if that's okay."
DAWN,"Sure, whatever."
GILES,"Buffy, um, there was... (sits back down) some discussion in, uh, your absence a-about, um ... w-what you're gonna do now."
GILES,"You know, um ... your plans."
BUFFY,"Oh, um, I've been giving that a lot of thought actually. I think I've figured it out, what I should do."
WILLOW,"(smiling) That's good, that's good!"
BUFFY,"Yeah. I figure, if I hold off paying the plumber, I can pay the utility bill. (Willow and Tara stop smiling) And then I can wait to re-shingle the roof until we get the refund back-"
GILES,"Um, I meant... (Buffy stops) ...with your life."
BUFFY,Oh. Life plans. Um ... well...
BUFFY,I have no idea.
BUFFY,"I guess, um ... well, I, I left school, you know, when Mom got sick, but I always figured I'd go back ... and then she..."
BUFFY,"Um, so I-I was thinking about re-enrolling, but I missed the registration cutoff. Busy being dead and all."
WILLOW,"Well, if it's too late for late registration and too early for early, you can always come to classes with Tara and me."
TARA,Right. Y-you can audit for the rest of the semester until registration.
BUFFY,(uncertainly) Audit. I-I guess I could do that.
BUFFY,"Yeah, that ... sounds like a good plan. (looks across the table) What do you think, Giles?"
JONATHAN VOICEOVER,The Slayer always knows what she's doing.
Cut to,"exterior driveway, day. Jonathan paces around in front of a one-car garage. The area is fenced in with a garbage cans and other various backyard paraphernalia. Jonathan frowns sternly as he walks and talks."
JONATHAN,Sharp. Decisive. Always with a plan. (louder) We're never gonna become the crime lords of Sunnydale with her always one step ahead of us.
WARREN,"(OS) Well, that's why we're throwing these tests at her, seeing which one of us can shake her up the most, maybe find a weakness or two."
WARREN,She's ready.
JONATHAN,Sweet. Run me through it.
WARREN,Ah.
WARREN,"We got nine high-resolution surveillance cameras hooked in (points), super-wide angle, infrared, auto-iris, plus six types of audio matrix monitoring..."
WARREN,"that's filtered through a dual quad DVS system, and a..."
JONATHAN,"Yeah, yeah, fine, just tell me. (They start walking around toward the front of the van) Are you sure with all of this stuff that we'll be able to watch Buffy without her noticing us?"
WARREN,"Absolutely. I mean, she'll never even know-"
WARREN,W-what the hell is that?
ANDREW,"Death Star, dude! Wicked, huh?"
JONATHAN,"(scornfully) Thermal exhaust port's *above* the main port, numb-nuts."
ANDREW,"For your information, I'm using the Empire's revised designs from <I>Return of the Jedi</I>."
JONATHAN,That's a flawed design!
WARREN,"Guys! (they shut up) Okay, the thing is, since we're messing with the Slayer, who could pummel the three of us into a sludgy substance, it might be a good idea for us to (yelling) NOT draw attention to ourselves!"
ANDREW,(uncertain) I could paint over it if you want.
WARREN,"Yeah, well, do that! Because this time tomorrow, the games begin. (Zoom in on his face) And the Slayer ... will never even know what hit her."
BUFFY VOICEOVER,This is gonna be great.
BUFFY,"I thought it might be a little weird being back, I mean, it is weird, but like a good kind of weird."
WILLOW,"There's the teacher, Mike."
WILLOW,You'll like Mike. (sits)
BUFFY,"You call your teacher Mike? Boy, school sure has changed since my day. (sits)"
MIKE,Social Construction of Reality. Who can tell me what that is? (many students raise their hands including Willow) Rachel.
RACHEL,"A concept involving a couple of opposing theories, one stressing the externality and independence of social reality from individuals. (Buffy looks confused)"
MIKE,And the flip side? (many hands raised) Steve?
STEVE,That each individual participates fully in the construction of his or her own life.
MIKE,"Good, and who can expand on that? (hands) Chuck?"
CHUCK,"Well, those on the latter side of the theoretical divide stress..."
BUFFY,"(leans toward Willow and whispers) Will, I'm not following this too well."
WILLOW,"Oh. The trick is to get in the rhythm, kinda go with the flow. (raises her hand)"
BUFFY,Flow-going would be a lot easier if your classmates weren't such big brains.
WILLOW,"(hand still raised) Buffy, that's ridiculous! They are no smarter than you or me."
MIKE,(O.S.) Willow.
WILLOW,"(lowers hand, speaks to Mike) Because social phenomena don't have unproblematic objective existences. They have to be interpreted and given meanings by those who encounter them. (Buffy stares at Willow)"
MIKE,"(O.S.) Nicely put. So, Ruby, does that mean there are countless realities?"
WILLOW,(notices Buffy's look) What?
WILLOW,You're not dumb. Just rusty.
BUFFY,"Maybe I should ease back in with some non-taxing classes, like, introduction to pies, or maybe advanced walking."
TARA,Hey! How'd it go?
WILLOW,"She did fine! Sociology, not a big fave."
TARA,She didn't like Mike?
BUFFY,"No, look, it's fine. I just need to spend a little more time re-acclimating. You know, to get back into the swing of things."
WILLOW,"(yells after the guy) Hey! You could at least say sorry, rude-o!"
TARA,Everybody's in a hurry.
WARREN,"Francis 7, this is Logan 5. I'm in position, do you copy?"
JONATHAN,"Yeah, Warren, we copy that. And you're up on the monitor."
ANDREW,"Hey Warren, this is working great."
WARREN,"Runner is tagged, inhibitor is on. Repeat, inhibitor is on. Initiate omega pulse sequence."
TARA,"My art appreciation class doesn't start for another twenty minutes, so we've got some time to kill. Um, here. (takes a large book from her bag and gives it to Buffy) You'll like it, it's very mellow."
TARA,...didn't think she liked my cooking (we see Tara sitting on a bench nearby) until I realized that that was her yummy face. (smiling) You know how her nose-
BUFFY,What was that?
TARA,What was what?
BUFFY,"(confused) Uh ... that, that noise, wh-what was that about, about cooking? Whose yummy face?"
TARA,"Willow. Wow, you ... really got engrossed in that Renaissance book. (stands up)"
BUFFY,I guess. I ... must have spaced out.
TARA,"Oh, I-I do that sometimes. Once, Willow and I were watching ""Spongebob Squarepants""..."
TARA,(calling) Buffy? A-are you coming?
TARA,(calling) We're gonna be late for class.
BUFFY,What the f-
WARREN,(excited) Is it working? Is it doing it?
JONATHAN,"Dude, it's doing it."
ANDREW,And it's wicked cool.
BUFFY,Tara! Tara!
TARA,"Buffy, where have you been? You missed art class."
BUFFY,"Missed? Uh, Tara, something freaky's going on, it's like I'm-"
Buffy looks over at a wall clock. The hands on the clock move quickly. They start at about 11:50 and stop again at about 12,10.
BUFFY,"Look, there! There! (pointing) Uh, did you see-"
BUFFY,Crap!
BUFFY,Tara!
BUFFY,"Tara, wait!"
BUFFY,That noise. There's something on me.
WARREN,Oh no.
ANDREW,Uh-oh.
JONATHAN,She found it.
ANDREW,"Oh, this is bad, this is bad."
JONATHAN,Self-destruct! Self-destruct!
ANDREW,"I, I don't know, I-"
WARREN,No!
WARREN,"Okay, score me."
JONATHAN,"Rrrright. (ponders) Fifty points for ingenuity, another thirty since it involved actual contact."
ANDREW,"Very smooth, by the way. (Warren smiles)"
JONATHAN,On the freak-o-meter I'd say she was at a six.
WARREN,"Oh come, it's an eight, easy!"
JONATHAN,"We'll split the diff, call it a seven. Which is good for a hundred and forty, giving you a grand total of..."
ANDREW,Two hundred and twenty.
WARREN,"(claps triumphantly, points at Andrew) Beat that!"
ANDREW,"Oh, I will."
ANDREW VOICEOVER,I will.
BUFFY VOICEOVER,This is gonna be great.
BUFFY,"Diving into the workforce. Being a bread-winner, building things with my hands."
XANDER,"Uh, actually, you won't be building so much as lifting and toting."
BUFFY,Toting?
XANDER,"It's just a temp gig, Buff. You know, unless it tanks. Since you're not union, I had to call in a few favors to get you on a crew."
BUFFY,"Well, I appreciate it. Muchly. You saved me from having to accept Giles' offer to work at the Magic Box. I mean, retail? Yeee. (shudders) I'd rather be dead. Again."
XANDER,"(not really listening) Uh-huh. So, Giles have any thoughts about your little fast-forward freak-out at school?"
BUFFY,"No. Oh, well, he implied that maybe it was stress-related. Like I was imagining it or something. I don't know. Maybe. I guess I, I ... could have been blacking out, but ... there was this thing on my sweater, you know? (Xander nods, not really listening) And then it just, blew away, or went poof. Maybe it was lint. (excited) Maybe it was evil lint."
XANDER,"Okay, first tip of the day. When I introduce you to Tony the foreman? You might wanna leave out stuff about blacking out and evil lint."
XANDER,"Hey. Tony. (Tony turns) This is Buffy. You know, that friend I told you about."
BUFFY,"(sticks out her hand) Nice to meet you, Tony."
BUFFY,Guys.
TONY,"You gotta be kiddin' me. We're a week behind, I got two men out on the DL, and now you want us to baby-sit some little girl?"
BUFFY,"Uh, excuse me, but I-"
TONY,"Hang on, Gidget! (to Xander) This stinks, Harris. What am I supposed to do with her?"
XANDER,Give her a chance. She's stronger than she looks.
XANDER,"That's the spirit! (aside to Buffy) Don't mind him, he may seem pig-ignorant, rude, and a little hostile... (pauses) Have fun! (pats Buffy on the shoulder and starts to leave)"
BUFFY,"Whoa, where are you going?"
XANDER,Upstairs. I need to supervise the sheet rock hangers. Don't sweat it! I'll be back to check on you later.
