character,dialogue
Riley,"No. I'm with this large pile of ungraded papers, due at 3:00."
Riley,(Looks up.) She's buffy.
Forrest,"Buffy? I like that. That girl's so hot, she's buffy."
Riley,"It's her name, Forrest."
Forrest,You've established first contact? Excellent. What do you think of her?
Riely,I haven't really thought about what I think of her.
Forrest,"A girl that cute in the face, and you form no opinion?"
Riley,"No, I mean, She's all right, I guess. She's just kind of... I don't know."
Forrest,"Peculiar? Hi. Hey, graham, what do you think of the blonde chick?"
Forrest,I bet you do.
Graham,Maybe she's canadian.
Forrest,Didn't she go out with parker abrams for about 30 seconds?
Riley,"Abrams? Yeah, there's a sign of good taste."
Forrest,"Ok, but you've got to admit she's a major league hottie."
Riley,"Well, I'm not denying she's easy on the eyes."
Forrest,"Hell, yes. I bet a lot of guys would like to get their hands on her."
Spike,Slayer... I'll kill you. Not so tough. I... Kill slayer.
Giles,"Well, based on buffy's description, I believe the men that we're after"
Giles,"Oh, I think we can safely assume they're human, So, um, no research needed."
Xander,Really?
Giles,Really.
Xander,"Well, how about this? We whip out the ouija board, light a few candles,"
Giles,Wee bit unethical.
Giles,"It's--it's just for reference, you know, But fairly accurate you'd say?"
Buffy,That's your man.
Giles,"Your man, actually. Uh...You are patrolling tonight?"
Giles,"Look, buffy, somebody's got to find out who these people are."
Buiffy,"Giles, I live in a dorm now. The girls in my hall want to party,"
Xander,How's will dealing--
Vampire,Don't drink it. It's drugged.
Spike,"(He throws down the pack, frusterated.) Uh-huh. And who are you, mate?"
Spike,And how are they gonna do that?
Spike,"And, uh, they are? The government? Nazis? A major cosmetics company?"
Vampire,"Who cares? All I know is, one minute I'm running from the slayer,"
Spike,The slayer! I knew it! I knew it!
Vamire,"Yeah, she took apart my crew, and led me straight to these guys."
Spike,"She set me up, too. I always worried what would happen"
Buffy,Stupid pen. (She looks down alarmed.) My notes!
Wilow,Ballpoints can be tricky.
Walsh,I'll see you all tomorrow.
Riley,He's not in this class anymore. I hear he dropped out.
Willow,"Oh, but--"
Buffy,"You know, for someone who teaches human behavior, you might try showing some."
Walsh,It's not my job to coddle my students.
Walsh,I like her.
Rirley,Really? You don't think she's a little peculiar?
Giles,That's a very impressive array. Where'd it all come from?
Xander,"Uh, requisitioned it. Back when I was a military guy."
Giles,That was 2 years ago. You still 100%?
Giles,"Well, I'm sure you'll be ready when the time comes."
Xander,"Yes, mom!"
Giles,"(Looks up.) Is it, uh, raspberry fruit punch?"
Forrest,"Oh, you're lying. She says that to Walsh?"
Riley,Hope to die.
Forrest,Doesn't lack for guts. You've got to give her that.
Riley,"Yeah, but she's nuts."
Forrest,"Oh, come on. Like you never wanted to tell the professor off? Hey, Parker!"
Parker,"Forrest. What's up, man?"
Forrest,What's the scoop on Buffy Summers? Is she cool?
Parker,"Buffy? Yeah, she's all right, I guess. I mean, kind of whiney."
Forrest,How's that?
Forrest,"No, but fun was had, yeah?"
Riley,(Walking between Forrest and Graham.) I can't believe that I did that.
Forrest,Welcome to the club. Do you have any idea how much trouble
Graham,"He won't, he's too embarrassed."
Riley,I hit him.
Forrest,What the hell for?
Riley,He--he was just being so crude.
Forrest,Please. You've heard me say much grosser things than that.
Forrest,What is it?
Forrest,You're kind of like a moron.
Riley,"So, you... You knew that I had feelings for her."
Forrest,"Everybody knows, man. Oh, she's peculiar? Dead giveaway, buddy."
Riley,I'm always the last to know.
Forrest,"So, whatcha gonna do?"
Riley,"(Walking off.) Well, I guess I'm gonna go see a girl."
Spike,"Sorry, can't stay. Got to go see a girl."
Vampire,Let me out!
Spike,Bit busy right now.
Vampire,Hurry! Hurry!
Vampire,This way!
Willow,"Come in. (RIely walks in.) Oh, Riley. Hi."
Riley,"Hi. Gee, I hope I'm not interrupting anything really depressing."
Willow,What's up?
Riley,"(Looking nervous.) Right to the point, ok. I was thinking of asking out Buffy."
Willow,She's not here.
Willow,"Ok, say that I help, and you start a conversation. It goes great."
Riley,"(Looking a bit put out, but is glib.) Yep, that's the plan."
Willow,I figured it was.
Willow,Why should I trust you?
