character,dialogue
NB:,"The content of this transcript, including the characters           and the story, belongs to Mutant Enemy. This transcript was created           based on the broadcast episode."
BUFFYWORLD.COM,"prefers that you direct link to this transcript rather than post               it on your site, but you can post it on your site if you really               want, as long as you keep everything intact, this includes the link               to buffyworld.com and this writing. Please also keep the disclaimers               intact.</div>            <p>"
GILES (V.O.),<br>  Previously on Buffy the Vampire Slayer
"1EXT.SUNNYDALE     STREET IN FRONT OF MAGIC BOX - DAY<br>    Willow is walking down the street toward the old Magic Box storefront. It's     burned and boarded up. Anya comes out the front door with a box full of salvaged     items. Willow runs up to her, excited to see her.",</p>  <p><b>WILLOW</b><br>  Anya!
ANYA,<br>  I thought you were with Giles studying how to not kill people.
WILLOW,<br>  I just got back.
Cut to:,</p>  <p><b>2INT.HALLWAY     AT SUNNYDALE HIGH - DAY<br>    Buffy and Principal Wood are talking.</b>
BUFFY,<br>  Are you asking me to be a counselor?
Cut to:,"</p>  <p><b>3INT.BASEMENT     AT SUNNYDALE HIGH - DAY<br>    Spike is acting crazy in the basement, holding his hands to his ears and screaming.</b>"
Cut to:,</p>  <p><b>4EXT.SUNNYDALE     STREET IN FRONT OF MAGIC BOX - DAY<br>    Anya and Willow are still talking.</b>
ANYA,"<br>    Spike's insane in the school basement, Xander's there doing construction on     the new gym&#151;"
Cut to:,</p>  <p><b>5INT.BUFFY'S     OFFICE AT SUNNYDALE HIGH - DAY<br>    Principal Wood is showing her around on her first day at work. Buffy has a     cubicle near a hallway window. </b>
BUFFY,"<br>  I was, uh, wondering why I&#151;"
PRINCIPAL,<br>  &#151;have this job?
BUFFY,<br>  I still haven't finished college.
PRINCIPAL,<br>    These students need someone around here who understands them; I need someone     who understands these students.
Fade to black.,</p>  <p><b>End Recap.</b>
6INT.MORTUARY     SOMEWHERE IN SUNNYDALE - NIGHT<br>    A woman in her fifties is laid out in a coffin.,</p>  <p><b>MORTUARY MAN 1 (O.S.)</b><br>  You did good work on her. She looks good.
MORTUARY MAN 2 (O.S.),<br>  Thanks. She's all set for the service tomorrow.
MORTUARY MAN 1 (O.S.),<br>  Good. All right then. I'll see you in the morning.
MORTUARY MAN 2 (O.S.),<br>  G'night.
XANDER,<br>  Hey.
BUFFY,<br>  (jumps) Sorry.
XANDER,"<br>    33 minutes. Since when do we go through all this trouble for one lousy vampire.     Excuse me, one lousy potential vampire."
BUFFY,<br>    Vampire by vampire. It's the only way I know how.
DAWN,<br>  I think this thing has a freakin' child lock on it.
BUFFY,<br>  Shh!
DAWN,"<br>  You know, I'm not the shortest one here. I don't know why I had to be in the   kid coffin."
BUFFY,"<br>  Look, I know it's my job&#151;"
XANDER,"<br>  No, no. I'm sorry. I wanna help. I guess I've been a bit stressed out lately.   I'm sorry I took it out on you."
BUFFY,<br>  No big. Been kinda stressed myself.
DAWN,"<br>  Well, the whole Willow sitch is not unstressifying.I mean she's here, but not   &quot;part of the gang&quot; here and hopefully not &quot;under my feet here   in another time dimension&quot; here."
BUFFY,"<br>    There's Willow. There's the looming humongo bad. And it's a school night.     I should be home in bed, cuddled up to my insomnia, and worrying about how     I'm gonna mess up tomorrow."
DAWN,<br>  You'll be fine. You'll be a great counselor.
BUFFY,<br>  It's my first week actually talking to the kids. What if their problems are   all weird and tricky?
XANDER,<br>  I think you underestimate your familiarity with the world of weird and tricky.   This job's perfect for you.
BUFFY,<br>  Check out perfect me.
BUFFY,<br>  Taking my sister on an educational outing to the&#151;
DAWN,<br>  Dead body.
XANDER,"<br>  I don't know. Amateur opinion here, but she looks dead. I mean like natural   causes dead."
BUFFY,<br>  The paper said she had unusual cuts and contusions on her neck.
XANDER,<br>  Maybe she cut herself shaving and then died naturally of embarrassment.
DAWN,<br>  She looks...
BUFFY,<br>  Peaceful.
DEAD WOMAN,<br>  I am not peaceful.
BUFFY,"<br>  That, I can help with."
BUFFY,<br>  I always thought closed caskets were more tasteful anyway.
End Prologue.,</p>  <p><b>End Teaser.</b>
Cut to:,</p>  <p><b>Opening credits and title sequence.</b>
"7INT.BUFFY'S     CUBICLE AT SUNNYDALE HIGH - DAY<br>    School is in session. There are students wandering the halls. Buffy is arranging     and rearranging her desk. Then she decides to sharpen all her pencils. A student     walks up to her mid-sharpening. The girl, skinny with long brown hair, looks     kind of timid and introverted.",</p>  <p><b>INTROVERTED GIRL</b><br>  Hello?
BUFFY,<br>  (startled) Come in! (hides the pencils) Hi.
INTROVERTED GIRL,<br>  Mr. Miller sent me here.
BUFFY,<br>  Do you know why?
INTROVERTED GIRL,<br>  I'm not sure. Maybe 'cause this guy was picking on me.
Cut to:,"</p>  <p><b>8INT.BUFFY'S     CUBICLE AT SUNNYDALE HIGH - DAY<br>    A young, tough-looking boy is standing in Buffy's cubicle wearing a grey hooded     sweatshirt with the hood pulled up over his head.</b>"
TOUGH BOY,<br>  I don't wanna talk to you.
BUFFY,<br>  OK. That's fine.
TOUGH BOY,<br>  I'm serious. I don't wanna talk.
BUFFY,<br>  OK.
Cut to:,"</p>  <p><b>9INT.BUFFY'S     CUBICLE AT SUNNYDALE HIGH - DAY<br>    A tall, good-looking, confident boy is talking to Buffy. He's wearing a stylish     knit sport shirt and looks kind of preppy.</b>"
CONFIDENT BOY,"<br>  You know, I hate to miss Bio, but I thought it was best I come speak with you."
BUFFY,"<br>  So, what's on your mind?"
CONFIDENT BOY,<br>  On my mind?
BUFFY,"<br>  Are you worried about school? Uh, friends, girls, your parents?"
CONFIDENT BOY,"<br>  Yeah, yeah, that's it. My parents."
BUFFY,<br>  What about them?
CONFIDENT BOY,"<br>  Oh, issues... of divorce."
Cut to:,</p>  <p><b>10INT.BUFFY'S     CUBICLE AT SUNNYDALE HIGH - DAY<br>    Resume Buffy's conversation with the introverted girl.</b>
BUFFY,"<br>  You know, it's awful... being teased. But the thing is, you know, with bullies   like this, they're really just&#151;"
INTROVERTED GIRL,"<br>  Insecure? Yeah, everyone says that. You know, I'm really tired of everyone being   so insecure."
Cut to:,</p>  <p><b>11INT.BUFFY'S     CUBICLE AT SUNNYDALE HIGH - DAY<br>    Resume Buffy's conversation with the tough boy. He is staring at her with     his best tough face. He sits down at Buffy's desk.</b>
Cut to:,</p>  <p><b>12INT.BUFFY'S     CUBICLE AT SUNNYDALE HIGH - DAY<br>    Resume Buffy's conversation with confident boy.</b>
BUFFY,<br>  Divorce is terrible. My parents got divorced when I was a kid.
CONFIDENT BOY,"<br>    Yeah, my parents are happily married. (Buffy glares) It's hard. Uh, I feel...     left out. B-but I'm also concerned about girls. (laughs nervously) OK, I'm     just bored. Maybe I should get back to Bio?"
Cut to:,</p>  <p><b>13INT.BUFFY'S     CUBICLE AT SUNNYDALE HIGH - DAY<br>    Resume Buffy's conversation with the introverted girl.</b>
BUFFY,"<br>    You have to stick up for yourself, Amanda. You need to show this bully that     you're not gonna take any more of his sh&#151;guff. Uh, any guff."
AMANDA/INTROVERTED GIRL,"<br>  'Cause that's what I did. I stuck up for myself. The other day after class,   I jumped him in the parking lot, and I slammed his stupid-ass insecure face   right into the pavement."
BUFFY,<br>  You what?
AMANDA,<br>  I guess that's another reason Mr. Miller wanted me to see you. (Buffy sighs)   Do you think I should pound on him some more?
Cut to:,"</p>  <p><b>14EXT.PARK     IN SUNNYDALE - DAY<br>    Willow and Xander are walking through a park, talking. Willow's wearing black.</b>"
XANDER,<br>  I bet she's giving them great advice.
WILLOW,"<br>  Absolutely! Those kids are lucky to have Buffy looking out for them. I just   wish she believed it. She's still stressing over the whole &quot;dropped out   of college, not actually qualified&quot; thing. Plus the salivating hellmouth   underneath her feet and the whole&#151;"
XANDER,"<br>  From beneath you, it devours. It's not the friendliest jingle, is it? It's no   &quot;I like Ike&quot; or &quot;Milk: it does a body good.&quot;"
WILLOW,"<br>  I know. It's gonna be bad. It's gonna be real bad. And I wonder, will I&#151; Well,   if it comes&#151; When it comes, will I be able to help?"
XANDER,<br>  I think so.
WILLOW,"<br>  I don't know. I don't know what I can do. I mean, frankly, I'm&#151;I'm scared of   what I might do."
XANDER,"<br>    Yeah, I get that. Figuring out how to control your magic seems a lot like     hammering a nail. (Willow looks confused) Well, uh, hear me out. So you're     hammering, right? OK, well at the end of the hammer, you have the power, but     no control. It takes, like, two strokes to hit the nail in, or you could hit     your thumb."
WILLOW,<br>  Ouch.
XANDER,"<br>  So you choke up. Control, but no power. It could take like ten strokes to knock   the nail in. Power, control. It's a tradeoff."
