character,dialogue
Moloch,"Carlo, caro mio."
Translation,"Carlo, my dear one."
Moloch,Mi ami? Ti darò tutto. Tutto quello che desidero è il tuo  amore.
Translation,Do you love me? I can give you everything. All I want is  your love.
Carlo,Tu hai il mio amore.
Translation,You have my love.
Thelonius,"E fuori. E il diavolo, Molocco. E fuori nel mondo, facendo  tante cose male. Abbiamo bisogno di fare il circolo."
Translation,"He's out. It is the devil, Moloch. He is out in the world,  doing such bad things. We need to form the circle."
Subtitles,It is Moloch. The Corrupter. He walks again. More and more  people have fallen under his mesmerizing power. There is still time to  bind him. We must form the circle.
Thelonius,Per potere di questo circolo di Kayless...
Translation,By the power of the circle of Kayless...
Moloch,(surprised) No!
Thelonius,"Per potere di questo circolo di Kayless, ti commando! Vieni!"
Translation,"By the power of the circle of Kayless, I command you!  Come!"
Thelonius,Ti commando! Vieni!
Translation,I command you! Come!
Thelonius,VIENI!
Translation,COME!
Thelonius,"Vieni, demonio! Vieni!"
Translation,"Come, demon! Come!"
Thelonius,Preghiamo che questo libro è mai letto più...
Translation,Pray that this accursed book is never again read...
Thelonius,Che il demonio Molocco è mai lasciato più fuori nel mondo.
Translation,Lest the Demon Moloch be loosed upon the world.
Buffy,"(sarcastically) Oh, great! A book!"
Giles,"Oh, uh, I, uh... haven't gone through the new arrivals. Uh, put  it in, uh, (points with his book) in, in that pile."
Dave,"Here, I'll get it."
Buffy,"Oh, thanks, Dave. The Willow pile."
Giles,"Uh, when I've examined it, you can, uh, uh, skim it."
Giles,(gives her a sarcastic look) Of course.
Giles,"(smugly) Ms. Calendar, I'm sure your computer science class is  fascinating, but I happen to believe that one can survive in modern  society without being a slave to the, um, idiot box."
Giles,I still prefer a good book.
Fritz,"(self-righteously) The printed page is obsolete. (stands up)  Information isn't bound up anymore. It's an entity. The only reality is  virtual. If you're not jacked in, you're not alive. (grabs his books and  leaves)"
Giles,Oh...
Giles,That is a fact that I regard with genuine horror.
Willow,I've just got a few more. I'll hang for a bit.
Willow,"Xander, you wanna stay and help me?"
Xander,(in disbelief) Are you kidding?
Willow,"(taken aback) Yes, it was a joke I made up."
Xander,"Willow, I love you, but bye! (leaves)"
Willow,(calls after him) See you tomorrow!
Xander,"(ignores her) Buffy, wait up!"
Giles,"I'm, I'm just gonna stay and clean up a little. I'll, uh, I'll  be back in the middle ages. (starts up the stairs)"
Moloch,Where am I?
Buffy,"Willow! Willow, hey, wait up! (reaches her)"
Willow,"Oh, Buffy, I didn't even see you."
Buffy,"Or hear me. What was up last night? I tried your line, like, a  million times."
Willow,"Oh, I was, I was talking."
Buffy,"Talking to...? (no answer) Okay, that's it, you have a secret,  and that's not allowed."
Willow,Why not? (opens her locker)
Buffy,'Cause... there's a rule.
Willow,"Well, I sort of met someone. (smiles)"
Buffy,(excitedly) I knew it! This is so important! When did you meet?
Willow,Last week after we did the scanning project in the library.  (closes her locker)
Buffy,(curiously) Does he go here? What's his name? Have you kissed  him? What's he like?
Willow,"(amused) No, Malcolm, no, and very nice."
Buffy,(annoyed) You are a thing of evil for not telling me this right  away!
Willow,"Well, I wasn't sure there was anything to tell. But last night,  oh! We talked all night, it was amazing. He's so smart, Buffy, and, and  he's romantic, and we agree about everything!"
Buffy,(sighs) What's he look like?
Willow,I don't know!
Dave,"(to the monitor) Yes, I will. I promise."
Buffy,"So, you've been seeing a guy, and you don't know what he looks  like? Okay, this is a puzzle. No, wait, I'm good at these. Does it  involve a midget and a block of ice?"
Willow,I met him online.
Buffy,On line for what?
Buffy,Oh!
Buffy,"No, I have a free."
Buffy,Sure.
PC,You have mail.
Willow,It's him! (types to get the message)
Message,I'm thinking of you.
Willow,He's so sweet!
Buffy,(nods) He's a sweetie. (smiles nervously)
Willow,What should I write back?
Buffy,"(cautiously) Uh, Willow, I think it's really great that you have  this cool pen pal, but don't you think you're kinda rushing all into  this? Y'know what I mean?"
Willow,"(excitedly) 'I'm thinking of you, too!' (crestfallen) No,  that's incredibly stupid!"
Buffy,"Will, down girl! Let's focus here, okay? What do you actually  know about this guy?"
Willow,"(disappointed) Oh, see, I knew you'd react like this."
Buffy,Like what?
Buffy,"I just wanna make sure you're careful, that's all."
Willow,Buffy...
Buffy,He could be different than you think.
Moloch,Watch her.
Willow,"His name is Malcolm Black, he's eighteen, he lives in Elmwood,  which is about eighty miles from here, and he likes me!"
Buffy,"Short, tall, skinny, fat?"
Willow,Why does everything have to be about looks?
Buffy,"Not everything, but some stuff is. I mean, what if you guys get  really, really intense, and then you find out that he... has... a hairy  back?"
Willow,"Well, no! Uh, he doesn't talk like somebody who would have a  hairy back. And anyways, that stuff doesn't matter when you really care  about each other. Maybe I'm not his ideal either."
Buffy,"Hey, I'm just trying to make sure that he's good enough for you.  I think it's great that you met someone."
Fritz,New project.
Fritz,You'll die.
Boy,(upset) This isn't my report! 'Nazi Germany was a model of a well  ordered society'? I didn't write that! Who's been in my files?
Xander,"Hup, guess who?"
Willow,"Uh, Xander?"
Xander,"Yeah, but keep guessing anyway."
Willow,Xander.
Xander,"(takes his hand from her eyes) Oh, I can't fool ya, you see  right through my petty charade. We goin' to the Bronze tonight?"
Willow,"(smiles) Not me, I think I'm gonna call it an early night."
Xander,"Oh, Malcolm, right? (Willow smiles and nods) Yeah, I heard. But  you're gonna be missin' out. I'm plannin' to be witty. I'm gonna make  fun of all the people who won't talk to me."
Willow,That's nice. Have a good time!
Buffy,She certainly looks perky.
