character,dialogue
Cordelia,I just love springtime.
Cordelia,Me and bright spring fashions!
Mitch,Spring training.
Cordelia,Me at the end of school dance.
Harmony,The end of school.
Cordelia,"Definitely. My favorite time of year. (giggles) I am, of  course, having my dress specially made. Off the rack gives me hives."
Mitch,"Lemme guess: blue, like your eyes! (laughs)"
Cordelia,"(laughs) My eyes are hazel, Helen Keller."
Harmony,You two will look so fine together in the May Queen photo.
Cordelia,"Well, I haven't been elected May Queen yet."
Cordelia,"Uhhh! Behold, the weirdness!"
Buffy,"(looks up) You're probably wondering what I'm doing with this  stuff, huh?"
Cordelia,"Wow, I'm not!"
Buffy,"Uh, for history class. Mr. Giles has this, like, hobby of  collecting stuff... which he lent me... for show and tell. D-did I  mention it's for history class?"
Harmony,She is always hanging with that creepy librarian in that  creepy library.
Cordelia,"(to Mitch) Hey, did I ever tell you about the time that she  attacked me? At the Bronze? I don't know why this school admits mentals  like her."
Cordelia,"Well, how about color me totally self-involved?"
Cordelia,"Yeah. With Shylock it's whine, whine, whine, like the whole  world is about him. He acts like it's justice, him getting a pound of  Antonio's flesh. It's not justice, it's yicky."
Willow,"Well, everyone looked down on him."
Cordelia,"That is such a twinkie defense. Shylock should get over  himself. People who think their problems are so huge craze me. Like this  time I sort of ran over this girl on her bike. It was the most  traumatizing event of *my* life, and she's trying to make it about *her*  leg! Like *my* pain meant nothing."
Cordelia,Ms. Miller?
Cordelia,"Thanks. Um, I wanna talk to you about my final paper. I'm  real unfocused. I have all these thoughts, and I'm pretty sure they all  contradict each other."
Cordelia,That'd be great! Thanks a lot. (starts to leave)
Cordelia,Okay! Bye! (goes into the hall) Harmony!
Harmony,Hi!
Cordelia,They called and said the dress is ready. It's so great! Mitch  is gonna die!
Bud,"Hey, Mitch! You goin' to the Bronze?"
Mitch,Later. I'm pickin' up my tux first.
Bud,Uh huh.
Mitch,Gotta look sharp for the big dig.
Bud,"Oh, that's right! You gotta look good to be on Cordelia's arm!"
Mitch,"Oh, it's not her arm I'm lookin' to be on. (laughs)"
Mitch,Who's there?
Mitch,"Okay, fun time's over, come out."
Cordelia,"Now, remember who to vote for for May Queen! As in me!"
Boy,Thanks.
Cordelia,Hi! Isn't this the bomb? I'm such the campaign strategist.
Harmony,'C'. For Cordelia?
Cordelia,"No, 'C' for Wilma, little brain! Of course, 'C' for Cordelia!  This way people will associate me with something sweet!"
Cordelia,Here's a chocolate... (sees it's Buffy and pulls her hand  back) Oh. I don't think I need the loony-fringe vote. (leaves)
Buffy,"Well, I-I don't even *like* chocolates. (to herself) Okay, that  was the lamest comeback of our times."
Xander,"So, what's Cordelia up to?"
Buffy,Bribery. She's desperate to be May Queen.
Xander,"Cordelia, man, she does love titles!"
Willow,"(reminded by that, laughing hysterically) Oh, God! Remember in  sixth grade with the field trip?"
Xander,Right! Right! The guy with the antlers on his belt!
Willow,Be my Deputy!
Xander,"And remember the, the hat?"
Willow,Oh God! The hat!
Buffy,"Gee, it's fun that we're speaking in tongues."
Willow,I'm sorry. (calms down)
Xander,"It's just that we had this, uh... You had to be there."
Willow,It's not even funny.
Xander,Really.
Willow,"Uh, Cordelia just has a history of trying too hard."
Xander,"Yeah, what kind of moron would wanna be May Queen anyway?"
Buffy,(turns to her locker) I was.
Xander,You what?
Buffy,At my old school.
Xander,"Oh! So the, uh, *good* kind of moron would do that. The, uh,  non-moron, I mean."
Buffy,"(closes her locker and turns back) Well, we didn't call it 'May  Queen', but we had the coronation, and the dance, and all that stuff. It  was nice."
Xander,"Well, you know, you don't need that anymore. You got us!"
Willow,"(cracks up again) Be my Deputy! Oh, God..."
Bud,Guys! C'mon! (Buffy looks up) Mitch got whaled on! I think he's...
Snyder,"Dead? Of course not. What are you, ghouls?"
Snyder,"There are no dead students here. This week. Clear back, make  room, all of you."
Buffy,"Mitch, what happened?"
Mitch,"I don't know. I, I heard something. I tried to grab a, a bat...  (guffaws, unable to believe what he's saying) that hit me."
Buffy,What hit you?
Mitch,"The bat! By itself, the thing was floating, it knocked me out."
Buffy,(to Xander) I'd better check out the scene. (starts toward the  locker room)
Snyder,Where do you think you're going?
Buffy,"(stops and faces him) Um, Mitch wanted me to get his comb. He,  he likes his comb."
Snyder,I don't think Mitch needs his comb right now. I think Mitch  needs medical attention.
Snyder,And you need to stay away from the crime scene. Always sticking  your nose in.
Willow,(loudly) Sue? What did you say? Mitch was gonna sue the school?
Snyder,(diverted by Willow) Sue? Who?
Xander,"Well, his dad is the most powerful lawyer in Sunnydale."
Snyder,Hold on. What have you two heard?
Xander,"His dad, the lawyer. You haven't heard of him?"
Willow,Other lawyers call him 'The Beast'.
Willow,'Look'? That's all it said?
Xander,Look at what? Look at Mitch?
Buffy,Maybe. All I know is it's a message.
Xander,And...
Giles,"(finds them) Ah, here you are."
Buffy,"And monsters don't usually send messages. It's pretty much  crush, kill, destroy. This was different."
Giles,I'd have to say you're right.
Buffy,I love it when he says that! Any theories?
Giles,"(takes a seat) Uh, I'm, uh, it's a bit of a puzzle, really. Um,  I've never actually heard of anyone attacked by a lone baseball bat  before."
Xander,"Maybe it's a vampire bat. (no response from the others) I'm  alone with that one, huh?"
Giles,"Well, assuming the bat itself is not possessed, uh, there are a  few possibilities that bear investigating. Uh, someone with telekinesis,  uh, the power to move objects at will, uh, uh, an invisible creature,  um, or possibly a poltergeist."
Willow,A ghost?
Giles,"Yes, and a very angry one."
Buffy,"Yeah, I'd say. The locker room was a real scene."
Willow,"If it's a ghost, then we're talking about a dead kid."
Buffy,"I guess so. You know, why don't you compile a list of dead or  missing kids? It's probably a good place to start."
Giles,"And, uh, I'll research all the possibilities, ghosts included.  But, uh, Xander, if you're not doing anything, would you like to help  me?"
Xander,"What, so there's homework now? When did that happen?"
Buffy,It's all part of the glamorous world of vampire slayage.
Xander,"Well, what part do you have?"
Buffy,Gonna find out what I can about Mitch. This attack wasn't  random.
Xander,"Well, I want that part."
Buffy,"Fine. You can do it. Ask around, talk to his friends. Talk to  Cordelia!"
Xander,"Talk to Cordelia? (to Giles) So, research, huh?"
Harmony,Hi!
Cordelia,"Oh, hi."
Harmony,"Cordelia, you weren't in fifth period."
Cordelia,I went to the hospital.
Harmony,"Oh, Mitch. How is he? Will he be okay?"
Cordelia,"Well, the doctor says he'll be fine. They're gonna send him  home tomorrow. But... you should've seen him lying there. All black and  blue? How's he gonna look in our Prom pictures? How am I ever gonna be  able to show them to anyone?"
Harmony,"Well, they can do wonderful things with airbrushes these days."
Cordelia,You think?
Harmony,Hi!
Cordelia,"Hi! Did you see Mitch? He just broke up with Wendy eight  seconds ago, and he's already nosing around."
Harmony,It's shameless!
Cordelia,"In the spring, if he makes varsity baseball, maybe I'll take  him on a test drive."
Marcie,"Hi, guys!"
Cordelia,What do *you* want?
Cordelia,I just hope they can prop him up long enough to take the  picture.
Buffy,"(from the door) Cordelia, can I talk to you?"
Cordelia,"Oh, great."
Harmony,Why is she always try... Uff!
Cordelia,Harmony!
Snyder,"Oh, for heaven sakes! Clear back, everyone! Give her some air!  (to a student) You! School nurse, now!"
Harmony,"Ow! Oh, my ankle! I think it's broken."
Buffy,What happened?
Snyder,(to Buffy) Hey! Who's the principal here? (to Harmony) What  happened?
Cordelia,"She fell! She, she, we were standing at the top of the stairs  and she just fell! All by herself!"
Harmony,No! I was pushed!
Harmony,Ow!
Snyder,Don't sue.
Buffy,Is anybody here?
Buffy,Hey! Who's here?
Buffy,"Okay, I know someone's here. Look, I'm not gonna hurt you. I  just wanna talk to you."
Buffy,"Giles, have you ever touched a ghost?"
Giles,"Uh, no. From what I've heard, uh, having a, a ghost pass through  you is a singular experience. It's a, it's a rather, uh, cold amorphous  feeling. It makes your hair stand on end."
Buffy,"You see, that's my problem. I touched the thing, but it didn't  go through me. It bumped into me. And it wasn't cold."
Xander,"So, we're talking about what, an invisible person?"
Buffy,A girl. She laughed.
Giles,A girl on campus with the ability to become invisible.
Xander,That is so cool!
Willow,Cool?
Xander,"Well, yeah, I would give anything to be able to turn invisible.  Well, I wouldn't use my powers to beat people up, but I'd use my powers  to protect the girls' locker room."
Giles,It must be a fairly heady experience... having that ability.
Willow,How'd she get it? Is she a witch? 'Cause we can fight a witch.
Xander,"Hmm. Greek myths speak of cloaks of invisibility, but they're  usually for the gods. (gets looks from everyone) Research Boy comes  through with the knowledge!"
Buffy,This girl's sorta petty for a god.
Willow,She's got a grudge. But why Harmony?
Xander,Harmony and Mitch. The common denominator is...
Buffy,Cordelia!
Willow,So what now?
Buffy,"First thing tomorrow, why don't you pull up that missing kids  list?"
Willow,Got it. I'll see ya then.
Buffy,Bye.
Xander,"See ya. (leaves with Willow) Oh, hey, do you wanna come to our  place tonight for dinner? Mom's making her famous phone call to the  Chinese place."
Willow,"Xander, do you guys even have a stove?"
Giles,"(to Buffy) So, I'll look into ways that you can de-cloak an  invisible someone. What about you?"
Buffy,I think Cordelia's gonna be workin' on her May Queen dress  tonight. Maybe there'll be some action. Guess I'm gonna start the hunt.
Giles,How exactly do you propose to hunt someone you can't see?
Giles,You may have to work on listening to people.
Buffy,Very funny.
Giles,I thought so.
Cordelia,Should I wear my hair up? Do you think I should wear it up?
Cordelia,"How does the, um, hem go? Is it, is it long enough, or..."
Cordelia,Isn't it beautiful?
Giles,Who's there?
Giles,(exhales) A vampire casts no reflection.
Angel,Don't worry. I'm not here to eat.
Giles,Buffy told me you don't feed from humans anymore.
Angel,Not for a long while.
Giles,Is that why you're here? To see her?
Angel,"I can't. It's, uh... It's too hard for me to be around her."
Giles,"A vampire in love with a Slayer! It's rather poetic! In a  maudlin sort of way. What can I, uh... What can I do for you?"
Angel,I know you've been researching the Master.
Giles,"Yes, the vampire king. I've tried to learn as much as I can  about him for the day that Buffy must face him."
Angel,"Something's already in motion, something big, but I don't know  what. You've read all the Slayer lore there is, right?"
Giles,"I-I've studied all the extant volumes, of course. But the, uh,  most salient books of Slayer prophecy have been lost. The Tiberius  Manifesto, the Pergamum Codex..."
Angel,The Codex?
Giles,"It's reputed to have contained the most complete prophecies  about the Slayer's role in the end years. Unfortunately, the book was  lost in the 15th century."
Angel,Not lost. Misplaced. I can get it.
Giles,"(exhales, astounded) That would be most helpful! Uh, m-my own  volumes have... been rather useless of late."
Angel,(looks at Giles' book) Legends of Vishnu?
Giles,(a bit embarrassed) There's an... invisible girl terrorizing the  school.
Angel,That's not really my area of expertise.
Giles,"Nor mine, I'm afraid. Uh, it's fascinating, though. By all  accounts it's a, a... a wonderful power to possess."
Angel,"Oh, I don't know. Looking in the mirror everyday and seeing  nothing there. (cut to Giles' reflection) It's an overrated pleasure."
