character,dialogue
Parker,Buffy?
Buffy,Parker? Stay down.
Parker,Buffy!!!
Parker,"Buffy, I don't know what to say. After the way I've treated you, and now I owe you my life"
Buffy,It's nothing.
Parker,It's everything. You're everything. And I'm going to do whatever it takes to get you to forgive me. Do you think one day you might .
Parker,"Buffy, I don't know what to say. After the way I've treated you, and now I owe you my life."
Parker,Can you ever forgive me?
Xander,Rough day? Come on Buff. Be a lonely drunk. Rough day?
Buffy,Stop flicking at me.
Xander,"Work with me here. I'm finally an essential part of your collegy life. No more looking down o n the townie. I'm the new bartender over at the pub. Got my lighter, my rag, my empathy face"
Willow,aren't you two young to be a bartender?
Xander,"Oh contraire, mon frere."
Buffy,mon frere means brother
Xander,mon girlfrere. Behold (holds up a fake id) Behold.
Willow,I don't believe this is entirely on the up and up.
Xander,What gives it away?
Willow,looking at it.
Xander,Well no one's going to see it anyway. Now I'm the bartender. I kick people out
Buffy,You know there's more to it than wiping and kicking. Mixing drinks for instance.
Xander,"Well, I've seen cocktail. I can do the hippy-hippy shake."
Buffy,"Well, even if I've had a pretend cigarette I couldn't tell you my pretend problems. The real ones have clogged up my headspace."
Xander,ooh unload em right here baby. Rough day? You wanna talk about it? Shutting up now.
Willow,I'm pregnant by my stepbrother who'd rather be with my best friend whose left me with no place to live. No food except this bottle of wild turkey which I drank all up.
Willow,That was me being tanked and friendless for ya.
Xander,Gets my Oscar nod
Buffy,You know what? It's classtime.
Xander,So are you going to come by tonight to the pub?
Willow,Oz. Bronze. Date.
Buffy,"You know maybe, maybe he's just having trouble dealing. I mean, don't guys sometimes put the girl they really, really like inside these deep little brain fantasy bubbles where everything's perfect?  They do that right?"
Xander,How's that fugue state coming along
Willow,Parker.
Buffy,Maybe I'm in his bubble and then pretty soon he's going to realize that he wants more than just bubble Buffy and he'll pop me out and we'll go to dinner and it could happen right?
Willow,"Buffy. And as my best friend you need to stop thinking about Parker. He's no good. There are men, better men, wherein the mind is stronger than the penis."
Xander,"Nothing can defeat the penis! Too loud, very unseemly."
Willow,"I mean, I'm sorry do be so course but I feel strongly about stinky Parker man"
Buffy,He can be really sweet. I'm telling you I think he had intimacy problems because of the death of his father.
Willow,"Not interested. You got troubles, tell em to the bartender."
Xander,That's right. Cause the bartender's always ready to listen.
Xander,"What? What? Okay and you had a rum and coke, and you had a poker's light. And a vodka on the rocks. And a water. Is that right?"
Xander,"Ice water, right. Do you want that on the rocks?"
Buffy,"Oooh. Riley, I'm so sorry."
Riley,"That's okay you know, but most people go around.  I'm not saying you can't go through me, It's just that the other is much quicker."
Buffy,In my defense you do take up a lot of space.
Riley,I do. I'm (??). You looking for someone?
Buffy,"Um, I just saw Parker over there."
Riley,right. Parker and his latest conquest. You know that boy should have (??)
Buffy,he's kinda a girl chaser huh?
Riley,sets em up and knock's em down. I guess maybe I'm old fashioned but my father says that if you wanna be a gentleman you
Riley,don't even care what my father says.
Buffy,I'm sorry what?
Riley,forget about it. You know I've got some people waiting. I'll see you in class right?
Xander,Rough Day?
Girl,"Nay, it's been super. We accepted Melody's pledge. And made her an official sister of Beta Delta Gamma. And our pins arrived today. I designed it myself."
Xander,You are so sharp.
Guy,Hey Paula. You keeping this fine bartender from his duty? A man's gotta make a living.
Xander,s'all right.
Guy,So the guys and I are about to celebrate
Xander,"Uh, I said it was all right. I'm due for a break."
Guy,"Oh, so what were you discussing. Maybe we could all join."
Paula,Be nice
Guy,What?
Xander,"ah, forget it."
Guy,"Oh, no I rudely interrupted and it sounds like the two of you were having quite the meeting of minds. Possibly debating the geopolitical ramifications of bioengineering. You got a take on that?"
Xander,I've got beer. You want some beer.
