character,dialogue
Custodian,Can I help you?
Philip,Rupert Giles! I need to see him!
Custodian,"Mr. Giles, uh, he's our librarian. Next building over, first  door on your left."
Custodian,(sarcastically) You're welcome. (dumps the trash)
Philip,"Oh, God!"
Philip,Diedre?
Diedre,Philip.
Philip,"Help! Help! Somebody, please!"
Philip,"(to himself) God, no! (loud) Help!"
Giles,(loudly over the music) Must we have this noise during your  calisthenics?
Buffy,It's not noise! It's music!
Giles,I know music. Music has notes. This is noise.
Buffy,I'm aerobicising! I must have a beat!
Giles,(under the music) Wonderful. You work on your muscle tone while  my brain dribbles out of my ears.
Philip,Help! Help! Please!
Philip,"Help me, somebody, please!"
Giles,Ahhh! Very good. And the rest is silence.
Buffy,"I'm on a beach, but not one of those American beaches, one of  those island beaches where the water's way too blue, and I'm laying on  my towel, and it's just before sunset, and Gavin Rossdale's massaging my  feet!"
Willow,"Oh, that's good! Uh, I'm in Florence, Italy, I've rented a  scooter that's parked outside, and I'm in a little restaurant eating  ziti, and there are no more tables left, so they have to seat this guy  with me, and it's John Cusack!"
Buffy,Ooo! Very impressive. You have such an eye for detail.
Willow,'Cause with the ziti!
Xander,(shows up) What are you two up to?
Buffy,Just having a quick game of 'Anywhere But Here'.
Xander,Ooohhh. Amy Yip at the waterslide park.
Willow,You never come up with anything new.
Xander,"I'm just not fickle like you two, okay? I'm constant in my  affections. Amy Yip at the waterslide park!"
Willow,(to Buffy) Do you think Giles ever played 'Anywhere But Here'  when he was in school?
Xander,Giles lived for school. He's actually still bitter that there  are only twelve grades.
Buffy,"He probably sat in math class thinking, 'There should be more  math. This could be mathier.'"
Willow,"C'mon, you don't think he ever got restless as a kid?"
Buffy,Are you kidding? His diapers were tweed.
Buffy,Giles!
Giles,(turns and sees them) Oh! There you are. (comes over)
Buffy,"Hey, morning. Say, is that tweed? (stares at his jacket)"
Giles,"(preoccupied) What? Oh, uh, yes. Um, now, uh, look, tonight is  very important, um... (heads inside)"
Buffy,"(follows) Now, that's a surprise."
Buffy,"So, what's on tap tonight that's so important? Uprising,  prophesied ritual, preordained deathfest?"
Xander,"Ah, the old standards!"
Giles,"Um, a medical transport is delivering the monthly supply of  blood to the hospital."
Buffy,Mm. Vampire Meals-On-Wheels. (stops at her locker)
Giles,"Hopefully not. Uh, we'll meet outside the hospital at 8:30  sharp. I'll bring the weaponry."
Buffy,I'll bring the party mix!
Giles,Just don't be late.
Buffy,Have I ever let you down?
Giles,"Do you want me to answer that, or shall I just glare?"
Jenny,"(finds them) Morning, England."
Giles,"Oh, hello, Ms., uh, uh, tuh, Jenny."
Willow,"(to Xander, smiling) Feel the passion!"
Xander,(smiles back) Mm-hm!
Jenny,Willow...
Willow,"(coughs) Coughing, not speaking. (coughs more)"
Jenny,(to Willow) We still on for tomorrow?
Xander,What's tomorrow?
Jenny,I'm reviewing some computer basics for the couple of students  who've fallen behind. Willow's helping out for extra credit.
Xander,(chuckles) Those poor schlubs have to attend school on  Saturday! (smiles)
Jenny,"9am okay with you, Xander?"
Buffy,Got a bit of schlub on your shoe there.
Xander,"Heh, heh."
Jenny,"Well, Cordelia's gonna meet us."
Xander,"(dripping with sarcasm) Ooo, gang, did ya hear that? A bonus  day of class plus Cordelia! Mix in a little rectal surgery, and it's my  best day ever!"
Jenny,(to Giles) Walk me to class?
Giles,(a smile on his face) Pleasure.
Buffy,Look at them.
Xander,A twosome of cuteness.
Willow,Can't you just imagine them getting together?
