character,dialogue
Xander,"So, what do you think?"
Buffy,It's nice.
Xander,But do you think Cordelia will like it?
Buffy,I don't know.
Buffy,Does she know what one of these is?
Xander,"(chuckles) Okay, big yuks. When are you guys gonna stop making  fun of me for dating Cordelia?"
Buffy,"I'm sorry. But never. (Xander nods, smiles and looks down) I  just think you could find somebody more... better."
Xander,"Uh, parallel universe, maybe. (looks up) Here the only other  person I'm interested in is, um... unavailable. Besides, Cordy and I are  really getting along. We're not fighting as much, and yesterday we just  sat together, not even speakin'. You know, just, uh, enjoying  comfortable silence. (grins and laughs, then loses the grin and exhales)  Man, that was dull."
Buffy,(smiles) I'm glad that you guys are getting along. (facetiously)  Almost really. (reassuringly) And don't stress over the gift.
Xander,"Well, this is new territory for me. I mean, my valentines are  usually met with heartfelt restraining orders."
Buffy,She'll love it.
Xander,"I wish dating was like slaying: (steps away) you know, simple,  direct, stake to the heart, no muss, no fuss."
Buffy,"Sorry to say, Xand, slaying is a tad more perilous than dating."
Xander,"Well, you're obviously not dating Cordelia."
Cordelia,"Wait up. Hey, wait up! (jogs to catch up) Excuse me! Where's  the fire sale?"
Harmony,"Oh, sorry. Didn't see you."
Cordelia,"Well, why didn't you call me back last night? We need to talk  about our outfits for the dance. I'm gonna wear red and black, (points  at Kate) so you need to switch."
Kate,Red and black? Is that what Xander likes?
Cordelia,(confused) Xander? What does he have to do with this?
Harmony,"Well, a girl wants to look good for her geek."
Cordelia,Xander's just...
Harmony,(interrupts) When are you two gonna start wearing cute little  matching outfits? 'Cause I'm planning to vomit. (to the others) Let's  go.
Xander,"(holding his paper) Ha, ha, ha. This time I'm ready for you. No  'F' for Xander today. No, this baby's my ticket to a sweet D-minus."
Willow,"Hey, Amy."
Amy,Hey. (pulls on her backpack) Are you guys going to the Valentine's  Day dance at the Bronze? I think it's gonna be a lot of fun.
Buffy,Go ahead. You know you wanna say it.
Willow,My boyfriend's in the band!
Amy,(smiles and laughs) Cool.
Buffy,I think you've now told everybody.
Willow,Only in this hemisphere. (pulls on her pack)
Amy,(to Buffy) What about you?
Buffy,"(waves her off) Oh, Valentine's Day is just a cheap gimmick to  sell cards and chocolate."
Amy,"Bad breakup, huh?"
Buffy,"Believe me when I say, 'uh-huh'."
Willow,I just hate to think of you solo on Valentine's Day.
Buffy,I'll be fine. Mom and I are gonna have a pig-out and vid fest.  It's a time-honored tradition among the loveless.
Xander,(catches up) Did you guys see that? (points at Amy)
Buffy,See what?
Xander,In class. I think Amy just worked some magic on Ms. Beakman.
Buffy,You mean like witchcraft?
Willow,"You know, her mom's a witch."
Buffy,And an amateur psycho. Amy's the last person that should be  messing with that stuff.
Xander,Maybe I should go talk to her.
Giles,Buffy! (approaches them) Buffy... Might I have a word?
Buffy,"Have a sentence, even."
Giles,"(gets the joke) Oh. Good. Well, uh..."
Jenny,(to the student) Back it up before you leave.
Jenny,Rupert.
Giles,Ms. Calendar. (looks down)
Jenny,"I'm glad we ran into each other, actually. I was hoping that we  could, uh... (gestures toward her room) Do you have a minute? (fidgets  with her hands)"
Giles,"Um... (making excuses) Actually, not, not just now. Um, (ahem)  I, uh, have a matter to discuss with, with Buffy."
Buffy,(calmly) Right. Let's go.
Buffy,Are you okay?
Giles,"(looks at her) Me? I-I-I'll be fine. (scratches his nose, then  pockets his hand again) Um, I was more concerned about you, actually.  Uh, since Angel, um... uh... turned... (sits on the table and folds his  hands) I've, um, been reading up on, on his earlier activities. Y'know,  uh, feeding patterns a-and the like."
Buffy,And?
Giles,"Around Valentine's Day, he, he, he's rather prone to, uh...  well, um, brutal displays of, uh... He would think of it as affection, I  suppose."
Buffy,Like what?
Giles,"No, no, uh, (gets up) no need to go into details. (steps away)"
Buffy,That bad?
Giles,"(faces her) Suffice it to say I, I think it would be best if you  stayed off the streets for a few nights. I-I-I'll, um... (sits across  from her) I'll patrol and keep an eye on things. (Buffy stares off into  space) Better safe than sorry."
Buffy,(looks over at him) It's a little late for both.
Spike,"Fancy it, pet?"
Drusilla,Ahhh. It's beautiful. Mm.
Spike,Nothing but the best for my gir...
Angelus,"Happy Valentine's Day, Dru."
Drusilla,Oh... (holds her hands over it) Angel!
Drusilla,It's still warm.
Angelus,I knew you'd like it. (inhales the aroma) I found it in a  quaint little shopgirl.
Angelus,Cute. (reaches around Drusilla's neck with it) Here.
Spike,I'll get it.
Angelus,"(looks up at Spike) Done. I know Dru gives you pity access,  but you have to admit it's so much easier when I do things for her.  (smiles)"
Spike,(controlling his anger) You would do well to worry less about  Dru (Angelus rolls his eyes) and more about that Slayer you've been  tramping around with.
Angelus,(paces behind the table) Dear Buffy. I'm still trying to  decide the best way to send my regards. (sits on the table)
Spike,Why don't you rip her lungs out? It might make an impression.
Angelus,Lacks... poetry.
Spike,It doesn't have to. (inhales and thinks) What rhymes with lungs?
Drusilla,"Don't worry, Spike. (looks back at Angelus) Angel always  knows... (looks at the heart) what speaks to a girl's heart."
Lyrics,<I>Feeling I've been lost for years</I>
Lyrics,<I>You can never understand me / Unless you've seen those tears /  But you never get to sleep</I>
Lyrics,<I>When I'm away / I don't mind / The deeper...</I>
Willow,"(to Xander, smiling) Oz has his cool hair today."
Lyrics,<I>...that you lay</I>
Willow,(excited) I think I'm a groupie! (looks back at the band)
Lyrics,<I>Out of time</I>
Lyrics,"<I>Pain, I can't sleep</I>"
Cordelia,"(smiles) Oh, hey!"
Lyrics,"<I>Pain, I can't sleep</I>"
Harmony,Let's get outta here.
Lyrics,<I>Running...</I>
Buffy,Here.
Buffy,(concerned) Mom?
Buffy,Mom?
Joyce,"Buffy, it's me."
Buffy,Yeah. You just startled me a little.
Joyce,"I was just checking the back door. (closes the door) Somebody,  um, left these for you."
Lyrics,"<I>Pain, I can't sleep / Pain, I can't sleep</I>"
Lyrics,"<I>Pain, I can't sleep</I>"
Xander,Hey.
Cordelia,(looks him up and down) Your clothes... You look so good.
Xander,"(looks down at himself) Oh. I let Buffy dress me. (gets a  confused look from Cordelia) Well, not physically."
Cordelia,"(upset) Perfect. You had to make this harder, didn't you?"
Xander,"Okay, clearly the fact that I please you visually has got us  off on the wrong foot here."
Cordelia,Xander...
Xander,"(stops her with a gesture) Let me finish. I've been thinking a  lot about us lately... the why and the wherefore. You know, once, twice,  a kissy here, a kissy there. And you can chalk it all up to hormones.  (Cordelia looks puzzled) A-and maybe that's all we have here. Tawdry  teen lust. But maybe not. Maybe something in you sees something special  inside me. (Cordelia looks down, then back up) And vice versa. I mean, I  think I do. See something. So..."
