character,dialogue
</center><center>Original Air Date,"October 9, 2001</center><hr WIDTH=""100%"">"
"Transcribed by Joan the English Chick (<a href=""mailto","pisces@englishchick.com"">pisces@englishchick.com</a>)."
<b>Transcriber's Notes,"</b><ul><li>I do not own the characters or situations of BTVS, and I claim no credit for the content of this episode. I have merely transcribed what appeared on my screen, with help from the closed captions.<li>I prefer that you link to this transcript on the Psyche site rather than post it on your site, but you can post it on your site if you want, as long as you keep my name and email address on it. Please also keep my disclaimers intact.<li>You can use my transcripts in your fanfiction stories; you don't have to ask my permission. (However, if you use large portions of episode dialogue in your fanfic, I recommend you give credit to the person who wrote the episode.)<li>I apologize in advance for my lame transcription of the fight scenes. I don't know the names of different punches and kicks. Use your imagination.</ul>"
GILES VOICEOVER,Previously on <I>Buffy the Vampire Slayer...</I>
SPIKE,I love you.
BUFFY,The only chance you had with me was when I was unconscious.
DAWN,"Buffy, no."
DAWN,No!
XANDER,You're talking about raising the dead. It feels wrong.
TARA,It is wrong.
WILLOW,She could be trapped!
WILLOW,I'm not gonna leave her there.
WILLOW,"Osiris, master of all fate, let her cross over."
WILLOW,Buffy?
ANYA,What's wrong with her?
WILLOW,She's in shock.
DAWN,Who are they?
SPIKE,"Road pirates. They raid towns, use 'em up, burn 'em down."
DAWN,"You're alive, and you're home. You're home."
WILLOW,"She's at home. She has to be. We're, we just need to get there, and she'll be there."
TARA,This is the fastest way?
XANDER,Absolutely.
TARA,You sure?
XANDER,"Hey, I've done a lot of fleeing on these mean streets. I know all the shortcuts."
ANYA,"I don't like this. (points to something they pass that's on fire) Look, fire. Fire is rarely a sign of imminent safety."
WILLOW,I wish we were there already.
XANDER,"Hey, hey, don't worry, ladies, I'll get us there just fine. My senses are primed for danger, and nothing's gonna-"
XANDER,(shaky) I'm okay. (pats himself) Four. Four limbs.
ANYA,"Well, at least the demons almost hit you on the way *out* of town."
XANDER,"Yeah, now that their leader's gone they seem to be making with the big skedaddle."
WILLOW,"(looks around nervously) I-it was Buffy, right? We, we saw her and it was really Buffy?"
ANYA,I think we screwed it up. She's broken.
