character,dialogue
Disclaimer,"This transcript is done to givethe poor people that lost their WB station this fall a way to keep up withthe series, not for profit and no infringement of any rights was intended.</font></i>"
BUFFY,I've been going out a lot.
GILES,Patrolling?
BUFFY,Hunting.
GILES VOICEOVER,Previously on BTVS...
BUFFY VOICEOVER,That's ... what Dracula called it. And he was right.
BUFFY,He understood my power better than I do. He saw darkness in it.
BUFFY,"I need to know more. About where I come from, about the other slayers. I need you to be my Watcher again."
XANDER,"Dammit! You know what? I'm sick of this crap. I'm sick of being the guy who eats insects and gets the funny syphilis. As of this moment, it's over. I'm finished being everybody's butt-monkey!"
BUFFY VOICEOVER,What are you *doing* here?
JOYCE,"Buffy? If you're going out, why don't you take your sister?"
Buffy and Dawn (in unison),Mom!
GILES VOICEOVER,There is nothing but you.
GILES VOICEOVER,"You are the center. And within you, there is the core of your being ... of what you are."
GILES,Find it ... breathe into it.
GILES VOICEOVER,Focus inward. Let the world fall away ... fall away ... fall away....
DAWN,Can we go now?
DAWN VOICEOVER,"Nobody knows who I am. Not the real me. It's like, nobody cares enough to find out. I mean, does anyone ever ask *me* what I want to do with my life? Or what my opinion is on stuff? Or what restaurant to order in from?"
DAWN VOICEOVER,No. Underline. Exclamation point.
DAWN VOICEOVER,"Exclamation point, exclamation point. (pause) No one understands. No one has an older sister who's a slayer."
DAWN VOICEOVER,People wouldn't be so crazy about her if they had to live in the same house with her every single day. Everybody cares what she thinks. Just 'cause she can do backflips and stuff.
DAWN VOICEOVER,Like that's *such* a crucial job skill in the real world.
DAWN VOICEOVER,"Plus Mom lets her get away with everything. ""Your sister's saving the world."""
DAWN VOICEOVER,*I* could so save the world if somebody handed me super powers...
DAWN VOICEOVER,"...but I'd think of a cool name and wear a mask to protect my loved ones, which Buffy doesn't even."
DAWN VOICEOVER,"If this town wasn't so lame everyone would completely know what she does. And then I bet they wouldn't even be that impressed, because like, killing things with wood? Oh, scary vampires, they die from a splinter."
JOYCE,"So Buffy, what are your plans today?"
BUFFY,"Oh, actually, Giles and I are gonna go to the magic shop for supplies for my new and improved training sessions."
JOYCE,"Oh, that's great."
BUFFY,"(walking to sink, then to fridge) Oh, yeah, I'm actually-"
JOYCE,(interrupts) You can take Dawn shopping for back to school supplies.
BUFFY,What??
DAWN,"Mom, I-I thought you were taking me."
JOYCE,"Well, honey, I've got the Gurion showing tonight, and there's so much to do to get the gallery ready. (Turns to leave kitchen.)"
BUFFY,"No, but, see, Mom --"
BUFFY,That doesn't really work for me. We're just going to the magic shop. No school supplies there.
DAWN,"Yeah, Mom, I'm not going to Hogwarts. (She giggles at her own joke till she notices Buffy looking annoyed and confused.) Geez, crack a book sometime."
JOYCE,"Look, I'm sure Giles doesn't mind dropping you and your sister off at the mall afterwards."
BUFFY,"Actually, he does mind. This is supposed to be quality Watcher/slayer time. I told you, she completely ruined my training yesterday."
DAWN,Did not!
BUFFY,"Oh, you know you did too."
JOYCE,"Buffy. I realize the importance of your new slayer thing, but-"
JOYCE,-I could really use your help.
RILEY,"Morning, Mrs. Summers. You look great."
JOYCE,"Oh, thank you, Riley. (Exits)"
BUFFY,Suck up.
RILEY,What? It's a nice outfit.
BUFFY,Mm-hmm.
RILEY,"Besides, ""I'm here to violate your firstborn"" never goes over with parents. Not sure why."
DAWN VOICEOVER,"Riley, my sister's boyfriend, is *so* into her. They're always kissing ... and groping. I bet they have sex!"
RILEY,"Hey, kid."
DAWN,I'm not a kid.
BUFFY,"Well, this is a surprise of the nicest kind."
RILEY,Now it's my turn to be surprised. I thought we had plans today.
BUFFY,Plans? We planned plans?
RILEY,"Well, you said, uh, ""come over tomorrow and we'll hang,"" and then I said, ""OK."" Not the invasion of Normandy, but still a plan."
BUFFY,Right.
RILEY,"(studying her expression) We're not hangin' today, are we?"
BUFFY,Giles is on his way to pick me up.
RILEY,"Oh, slayer training."
BUFFY,"Slayer shopping, actually, but equally as important."
RILEY,"I have no doubt. Okay, well, we'll hook up later. (Starts to get up)"
BUFFY,Are you mad at me?
RILEY,"Oh, no, not at all. I'm plotting your death, but in a happy way. (Smiles)"
BUFFY,Good.
RILEY,"Look, Buffy, I know what this means to you. I think it's great that you've got this new mission. I'll see you tonight."
RILEY,"Bye. (calling) See ya, kid!"
DAWN,(OS) I'm not a kid!
GILES,"Well, I sympathize with you, Buffy, I truly do. But I'm certain that Riley understands better than anyone else the importance of training. You can't allow personal concerns to distract you from- (Dawn reaches between them to change the radio station) Dawn, will you stop fiddling with the radio and sit down?"
DAWN VOICEOVER,I don't think Buffy's Watcher likes me too much.
DAWN VOICEOVER,"I think it's 'cause he's just so ... old. I'm not sure how old he is, but I heard him use the word ""newfangled"" one time. So he's gotta be pretty far gone."
BUFFY,"(studying a piece of paper) There's a lot of books on this list. Any of them come on tape? You know, read by George Clooney or someone cute like that?"
GILES,"You're entering a new realm here, Buffy. One for which I myself am not entirely prepared. Are you ready for this commitment?"
BUFFY,"I'm just kidding! Hey, this Betty's ready. Color me committed."
GILES,Blast!
BUFFY,"You put it in neutral again, huh?"
GILES,"I'm just not used to this automatic transmission. I-I loathe this sitting here, not contributing."
GILES,"No, i-it's not working out."
BUFFY,"Giles, are you breaking up with your car?"
GILES,"Well, it did seduce me, all red and sporty!"
BUFFY,Little two-door tramp.
GILES,"I-I-I don't know, I just - I was so at loose ends, I-I found myself searching for ... some way of feeling more..."
BUFFY,Shallow?
GILES,"Perhaps, as I am to act as your Watcher again, a modicum of respect might be in order."
BUFFY,Do I have to?
GILES,"I'm serious, Buffy, there's going to be far less time for the sort of flighty, frivolous-"
DAWN,"(pointing) Hey, there's Willow and Tara!"
GILES,"Ooh, they haven't seen my new car."
WILLOW,"Hey Giles, sharp wheels!"
TARA,The rest of the car's nice too.
GILES,Handles like a dream.
BUFFY,Where are you guys heading?
WILLOW,Magic shop. I have some charms on back order.
DAWN,"(smiling) Willow, hi."
WILLOW,Hey Dawny! (They hug) How's my favorite chess partner? Still leading with your knight?
DAWN VOICEOVER,Willow's the awesomest person.
DAWN VOICEOVER,She's the only one I know who likes school as much as me.
DAWN VOICEOVER,Even her friends are cool!
TARA,Hey Dawn.
DAWN VOICEOVER,"Like Tara. (Cut back to Dawn in the bedroom) She and Willow are both witches. They do spells and stuff, which is so much cooler than slaying. I told Mom one time I wished they'd teach me some of the things they do together. A-and then she got really quiet and made me go upstairs. (She pauses in her writing and looks puzzled.) Huh. I guess her generation isn't cool with witchcraft."
BUFFY,So Giles and I worked out a whole schedule around school. A block of time every day just to focus on my new slayer training.
WILLOW,"That's a work ethic! Buffy, you're developing a work ethic."
BUFFY,"Oh, no. Do they make an ointment for that?"
WILLOW,"People gotta respect a solid work ethic. Look at you, motivated Buffy. Eager to soak up learning. Oh, you and I are gonna have so much fun this semester."
BUFFY,"(stops walking, and so do the rest of them) Yeah, that reminds me. With the whole new training schedule, I kinda had to drop a class."
WILLOW,That's understandable. Your slayer studies are way more important.
BUFFY,So I won't be taking drama with you.
WILLOW,"What? You have to, you promised!"
BUFFY,"Well, I know, but Giles said that it just was- (gesturing to Giles who's behind her, looking in the opposite direction)"
WILLOW,The hell with Giles. (Giles turns in surprise)
GILES,"I can hear you, Willow."
WILLOW,"Drama is just Tuesday and Thursday afternoons. You can blow off training Tuesday and Thursday afternoons, can't you?"
BUFFY,"What happened to ""people gotta respect a work ethic""?"
WILLOW,"Other people, not me! There's a whole best friend loophole."
TARA,(calling to them) Shop's kinda dark. Maybe it's closed.
GILES,That's odd.
BUFFY,"Well, I think ""odd"" just got upped to ""bad."""
GILES,(calling) Hello? Anyone here?
TARA,Mr. Bogarty?
TARA,The owner. I-I come in here a lot.
WILLOW,"Well, maybe this happened ... really late at night when nobody was..."
BUFFY,Will?
WILLOW,"I'm fine, I - I just tripped over..."
WILLOW,Mr. Bogarty.
DAWN,"(behind Buffy and Giles) Wha-what is it, is he okay?"
BUFFY,"It's nothing you need to see, Dawn, go wait outside."
DAWN,I don't wanna wait outside!
BUFFY,Dawn!
DAWN,"Ow, that hurt! (Buffy pushes her out the door onto the street) You're hurting me. I'm telling."
BUFFY,"Look, I don't have time for this. Just do as I say and wait."
BUFFY,Here.
GUY,Whatcha doin'?
GUY,What are you doing here? You can't loiter. There's no loitering.
GUY,"That's why I'm a cat. Quiet. See, cat's in the cupboard (making cat-scratching gestures with his hands) but they find you there anyway, and it hurts."
GUY,"(sobbing) Please, make it stop. (in a different tone) Shut up, shut up, they'll hear you!"
DAWN,(tries to call out) Buff- (Shrieks as the guy puts his finger on her lips)
