character,dialogue
Lyrics,<I>If I could walk out</I>
Lyrics,<I>You know I'd never lie</I>
Willow,"(smiles) Oz! Hey! Have a seat... Except, we don't have any  seats."
Oz,It's okay. I'll just scrunch in.
Cordelia,"Xander, why are you giving me a lap dance?"
Xander,(smiles weakly and strokes her arm) What? I just like you.
Willow,"(stammers, smiling nervously) And that's very beautiful. I  think it's great when two people like two people and want to be close to  them instead of anyone else."
Xander,"(also nervous) Here, here!"
Oz,"Yeah. Well put. (points at a cup) Hey, can I snag a sip?"
Willow,Sure. (reaches for her cup)
Xander,"(reaches also) Yeah, you got it."
Xander,"Thank you! (turns around) Thank you. (waves) Uh, we're here  through Saturday. Enjoy the veal. (smiles)"
Cordelia,Why are you guys so hyper?
Willow,"(nervously tries to cover) Hey! Speaking of people and things  they do that aren't like usual, anyone notice Buffy acting sort of  different?"
Xander,"Let's see, uh, killing zombies... uh, torching sewer monsters,  and... No, that's pretty much the, uh, (grins weakly) same old Buffster."
Willow,"(concerned) Well, I just mean, you know, she's off by herself a  lot more, and she's kind of... distracted."
Cordelia,(smiles) Think maybe she has a new honey?
Willow,A boyfriend? Why wouldn't she tell us?
Cordelia,"Excuse me? When your last steady killed half the class, and  then your rebound guy sends you a dump-o-gram? It makes a girl shy."
Xander,But we're the best of Buffy's bestest buds. She'd tell us.
Buffy,(arrives behind them) Tell you what?
Willow,"About your new boyfriend, who we made up. Unless we didn't?  (gives her an inquiring look)"
Buffy,(raises her eyebrows) This was a topic of discussion?
Oz,"Well, raised, but never discussed."
Cordelia,"So, are you dating somebody or not?"
Buffy,"I wouldn't use the word 'dating', (looks at them) but I am going  out with somebody. Tonight, as a matter of fact."
Willow,Really? Who?
Faith,"Yo, what's up? (nudges Buffy's shoulder) Hey, time to motorvate."
Buffy,"(puts her arm around Faith) Really, we're just good friends."
Buffy,Synchronized slaying.
Faith,New Olympic category?
Buffy,(to Giles) Whadaya think?
Gwendolyn,Sloppy.
Gwendolyn,"You telegraph punches, leave blind sides open and, uh, for a  school-night slaying, take entirely too much time. Which one of you is  Faith?"
Faith,Depends. Who the hell are you?
Gwendolyn,"Gwendolyn Post, Mrs. Your new Watcher."
Faith,"I'm telling you, I don't need a new Watcher. No offense, lady.  (Gwendolyn looks at her) I just have this problem with authority  figures. They end up kind of dead."
Gwendolyn,"(walking past the table) Duly noted, and fortunately, it's  not up to you."
Gwendolyn,"Mr. Giles, where do you keep the rest of your books?"
Giles,I-I'm sorry. (slips on his glasses) The rest?
Gwendolyn,"Yes, the actual library."
Gwendolyn,Oh. (smiles thinly) I see.
Giles,"I can assure you, Mrs. Post, this is the finest occult reference  collection..."
Gwendolyn,"(interrupts) ...this side of the Atlantic, I'm sure. Do you  have Hume's Paranormal Encyclopedia?"
Gwendolyn,The Labyrinth Maps of Malta?
Giles,It's on order.
Gwendolyn,"Well, I suppose that you have Sir Robert Kane's Twilight  Compendium?"
Giles,"Oh! Uh... (looks around) Yes, I... (spots the book) Yes! (pulls  it out) Yes, I do. (holds it up)"
Gwendolyn,(unimpressed) Of course you do. (paces past him) I have been  sent by the council for a very important reason. Faith needs a Watcher.  I am to act in that capacity and report back.
Faith,"(leans forward in her chair) Excuse me, Mary Poppins, you don't  seem to be listening."
Giles,"(interrupts) Faith, if the council feels that you need closer  observation, then... we will all, of course, cooperate."
Gwendolyn,"The council wishes me to report on the *entire* situation  here, (to Giles) including you."
Buffy,"Mm! Academic probation's not so funny today, huh, Giles? (rolls  her eyes innocently)"
Gwendolyn,"The fact is, there is talk in the council that you have  become a bit too... (inhales) American."
Giles,(taken aback) Me?
Buffy,(surprised) Him?
Gwendolyn,"A demon named Lagos is coming here to the Hellmouth.  (condescendingly) Mr. Giles, an illustration of Lagos, if you please."
Giles,"(a bit flustered) Oh, uh... (looks at the books on the table)  Yes. Uh..."
Gwendolyn,Perhaps later.
Gwendolyn,"Lagos seeks the Glove of Myhnegon. No record of this glove's  full power exists, but we do know it is highly dangerous and must not  fall into the hands of a demon. Lagos must be stopped."
Giles,What do you propose?
Gwendolyn,"Well, if it's not too radical a suggestion, I thought we  might kill him."
Gwendolyn,I suggest two Slayers at full strength for a coordinated  hunt.
Gwendolyn,"We believe the glove to be buried in a tomb somewhere, so  Lagos will be headed for the cemetery."
Giles,There is more than one in Sunnydale.
Gwendolyn,I see. How many?
Giles,"Uh, twelve, within the city limits."
Gwendolyn,"(takes a deep breath) Well, we'll just have to take them one  at a time."
Gwendolyn,"Anything in your books that might pinpoint the exact  location of the tomb would be useful, but then, we cannot ask for  miracles."
Gwendolyn,"We will begin tomorrow at sunset. Faith... (Faith almost  startles) With me, please."
Giles,That was bracing.
Buffy,Interesting lady. Can we kill her?
Giles,(lowers his fist) I think the council might frown upon that.
