character,dialogue
Giles,"'And on that tragic day, an era came to its inevitable end.'  That's all there is. Are you ready?"
Buffy,Hit me.
Giles,"Which of the following best expresses the theme of the passage?  A) Violence breeds violence, B) All things must end, C)..."
Buffy,'B'. I'm going with 'B'. We haven't had 'B' in forever.
Giles,"(exasperated) This is the SATs, Buffy, not connect-the-dots.  Please pay attention. A low score could seriously harm your chances of  getting into college."
Buffy,"Gee, thanks. That takes the pressure right off."
Giles,"This isn't meant to be easy, you know. It's a rite of passage."
Buffy,"Well, is it too late to join a tribe where they just pierce  something or cut something off?"
Giles,"Buffy, please concentrate. (looks back at his book)"
Buffy,Roll!
Giles,(looks up) What?
Buffy,Hmm. I broke my No. 2 pencil. We'll have to do this again  sometime.
Giles,C) All systems tend towards chaos.
Buffy,I just know that us and the undead are the only people in  Sunnydale working this late.
Trick,I'm a very delicate person.
Trick,"(inhales) It's a little out of my element, but I can get you  what you need. I know a beast who knows a guy."
Trick,"Well, this guy's worked your town before, and if he lives up to  his rep, (smiles) this place'll be in flames."
Buffy,"And then I was being chased by an improperly filled-in answer  bubble screaming, 'none of the above!'"
Willow,Wow. I hope that wasn't one of your prophecy dreams. (gets a  look from Buffy) Probably not.
Oz,"Hey, you know, I took it last year. I could help you get ready.  There's this whole trick to antonyms, but... this isn't the place."
Willow,Oz is the highest-scoring person ever to fail to graduate.
Buffy,Isn't she cute when she's proud?
Oz,She's always cute.
Willow,We could work on it tonight.
Xander,Work on what tonight?
Cordelia,"Oh, God. Are we killing something again?"
Buffy,Only my carefree spirit.
Oz,Buffy SAT prep.
Willow,Oz is helping. (smiling proudly) He's the highest-scoring...
Cordelia,(interrupts) We know. We did the impressed thing already.
Xander,"I hate they make us take that thing. It's totally fascist, and  personally, I think it, uh, discriminates against the uninformed."
Cordelia,"Actually, I'm looking forward to it. I do well on  standardized tests."
Cordelia,What? I can't have layers?
Willow,"So, Buff, study tonight?"
Buffy,"Uh, yes on the studying, no on tonight. I'm putting in Mom time.  She's been drastic ever since I got back. And Giles is even worse. I'm  supervised 24-7."
Buffy,"It's like being in the Real World house, only real."
Willow,Hmm.
Willow,"Ooh, candy bars! Lots of 'em!"
Xander,"Principal Snyder, thank you! (takes the box) You weren't  visited by the Ghost of Christmas Past, by any chance?"
Snyder,It's band candy.
Buffy,"Let's hear it for the band, huh? Very generous."
Snyder,You will sell it to raise money for the marching band. They  need new uniforms.
Xander,"Yeah. Those tall, fuzzy hats ain't cheap, huh?"
Oz,But they go with everything.
Buffy,"I'm sure we love the idea of going all Willy Loman, but we're  not in the band."
Snyder,"And if I'd handed you a trombone, that would've been a problem,  Summers. (holds out a box) It's candy. (she takes it) Sell it."
Joyce,But you're not in the band.
Buffy,And yet.
Joyce,"Buffy, what would I do with forty chocolate bars?"
Buffy,"You could hand them out at the Gallery. 'Buy something Pre- Columbian, get a free cavity.'"
Joyce,Twenty.
Buffy,You're a good mom. (sets down the box)
Joyce,I'm the best.
Buffy,"(picks up her glass) No, I'm pretty sure the best moms let their  daughters drive."
Joyce,And yet.
Buffy,"(sets down her glass) Oh, come on!"
Joyce,"(gets up) Look, let's not have this conversation. (goes to the  fridge)"
Buffy,But I took the class. I watched the filmstrips with the blood  and the death and the corpses. I'm prepped.
Joyce,"(opens the fridge) Honey, (grabs the water jug) you failed the  written test. (pours herself more) They wouldn't even let you *take* the  road test. (puts the water back)"
Buffy,"That was a year ago. And I don't test well... she said, two days  before the SATs."
Joyce,(comes back to her seat) I spend enough time not knowing where  you are. (sits) I don't wanna add to that the possibility that you're on  the highway to Chicago. (takes a drink)
Buffy,"(dumbfounded) I can't believe you. I'm *not* taking off again.  (shrugs) Besides, if I wanted to, I could just get on a bus."
Joyce,"Stop. (inhales) Don't. (exhales and looks at Buffy intensely) I  just don't want you driving, okay? I want you here."
Buffy,(widens her eyes) I'm here. Hmm? (picks up her egg roll) See me  here. (takes a bite) Mm-hm?
Buffy,(with her mouth full) Mm... I gotta go. (gets up and grabs her  box of candy bars)
Joyce,"What, you're going out?"
Buffy,(turns back at the door) Giles. Slay-study double feature. Could  be late.
Joyce,"Again? Honey, don't you think Mr. Giles is monopolizing an awful  lot of your time?"
Buffy,And does he ever say he's sorry?
Buffy,Ow!
Giles,Sorry.
Buffy,Why do I put up with this?
Giles,Because it is your destiny... (walks around her) and because I  just bought twenty 'cocorific' candy bars. (hands her a large rubber  ball)
Buffy,"Okay, you're just doing this to take funny pictures of me."
Giles,"(walks around her) I'm doing it to test your awareness of an  opponent's location during a fight in total darkness. Now, wait five  seconds and then throw the ball at me."
Buffy,"You ran out of new training ideas about a week ago, huh? Okay.  Five, four, three, two, one."
Giles,"It's not that simple, is it..."
Giles,"Ow. Ahem. Yes, well, very good."
Buffy,(takes off the blindfold) Thanks! (heads out of the library)
Giles,W-w-w-where are you going? We have to patrol!
Buffy,(stops and faces him) I can't. Mom's in hyperdrive. She wants me  home tonight. I told you. (starts out again)
Giles,"But, I..."
Buffy,"(stops by the door) I know, I know. She's out of control. Enjoy  the candy! (leaves)"
Angel,Buffy.
Buffy,I didn't know you could do that.
Angel,I-I'm feeling better.
Buffy,Angel...
Buffy,Let's... get you inside.
Angel,It's late. How'd you get away?
Buffy,"Aw, it was easy. Started a fire in the prison laundry room. Rode  out in the garbage truck."
Angel,Oh.
Buffy,I'm joking. (raises her right hand and waves it) No garbage.  Smell me.
Angel,"How is, uh... Scott?"
Buffy,"Scott? (smiles weakly and looks down) Oh, um... boyfriend Scott.  Uh... (inhales deeply) A-actually, he's not... (looks up at him) He's  fine. (exhales and nods)"
Buffy,"Uh, that's for you."
Buffy,Uh... I-it's fresh from the butcher.
Angel,Thanks.
Angel,"You're being careful, right?"
