character,dialogue
</center><center>Original Air Date,"January 29, 2002</center><hr WIDTH=""100%"">"
"Transcribed by Joan the English Chick (<a href=""mailto","pisces@englishchick.com"">pisces@englishchick.com</a>)."
<b>Transcriber's Notes,"</b><ul><li>I do not own the characters or situations of BTVS, and I claim no credit for the content of this episode. I have merely transcribed what appeared on my screen, with help from the closed captions.<li>I prefer that you link to this transcript on the Psyche site rather than post it on your site, but you can post it on your site if you want, as long as you keep my name and email address on it. Please also keep my disclaimers intact.<li>You can use my transcripts in your fanfiction stories; you don't have to ask my permission. (However, if you use large portions of episode dialogue in your fanfic, I recommend you give credit to the person who wrote the episode.)<li>I apologize in advance for my lame transcription of the fight scenes. I don't know the names of different punches and kicks. Use your imagination.</ul>"
<blockquote>GILES VOICEOVER,Previously...
SPIKE,You never had it so good as me.
BUFFY,"If you tell anyone about last night, I will kill you."
BUFFY,"So you three have, what, banded together to be pains in my ass?"
"WARREN: We're your arch-nemesises ... ses. You may have beaten us this time, Slayer, but next time...JONATHAN",Maybe not!Jonathan throwing down the smoke-bomb. The Geek Trio escaping.
BUFFY,Amy? How've you been?
AMY,Rat. You?
BUFFY,Dead.
AMY,Oh.
WILLOW,"It's nice, having another magically-inclined friend around."
AMY,It's way too early to go home yet.
AMY,So what do you wanna do? I have a better idea.
WILLOW,Is it dangerous?
WILLOW,Let's get outta here.
WILLOW,"Dawnie, I'm sorry, I'm so-"
BUFFY,You could have killed her.
WILLOW,I need help!
WILLOW,No more spells. I'm finished.
WILLOW,There's some money stuff we're gonna have to talk to you about.
BUFFY,So you're telling me I'm broke?
GILES,How bad is it?
BUFFY,Anya says pretty bad.
GILES,"Buffy ... some discussion, about, um ... wha-what you're going to do now."
BUFFY,Oh. I've been giving that a lot of thought actually. And I think I've figured it out.
XANDER,"Now I get Warren being the supervillainy type, but I thought Jonathan completely learned that lesson. I never even heard of this other guy."
WILLOW,You should have seen their headquarters. It was like the nerd natural habitat.
ANYA,"Well, if we know where they are, shouldn't we do something?"
WILLOW,We tried. Buffy was gonna go in there and bust them on the spot.
XANDER,I'm sensing a 'not so completely.'
WILLOW,"Yeah, well, she went in, and then-"
ANYA,"Speaking of Buffy, isn't she ready? She's gonna be late for her first day."
WILLOW,"Hey, respect the narrative flow much?"
ANYA,Please continue the story of failure.
WILLOW,"So, Buffy went in, but they'd cleared out. And she brought back the stuff that they left... (Xander listening, eating popcorn) ... spell books, some parchments, (smiling) a couple of rare things, charmed objects, and a conjurer's harp..."
WILLOW,"(snaps out of it) A-and they had other stuff, you know, Razor scooters, and pictures of the Vulcan woman on ""Enterprise."""
XANDER,"Ooh! (chuckles, rubs his hands together, then sees Anya's expression) I mean ... nerds."
ANYA,"Okay. See, this is why demons are better than people."
WILLOW,Interesting turn.
ANYA,"When I was a vengeance demon, I caused pain and mayhem, certainly. But I put in a full day's work doing it, and I got compensated appropriately."
XANDER,Welcome to today's episode of 'Go Money Go!' I hear it daily.
WILLOW,"Yep, for the rest of your life."
ANYA,"But supervillains ... want reward without labor, to make things come easy. (lecturing) It's wrong. Without labor there can be no payment, and vice versa. (Shot of Willow listening intently) The country cannot progress. The workers are the tools that shape America."
BUFFY,(OS) Good to know.
BUFFY,I was kinda feelin' like a tool.
BUFFY,And now I know why.
NARRATOR,You've seen us in your city or small town across the American West...
NARRATOR,...you've ordered our delicious food...
NARRATOR,...from our happy employees!
NARRATOR,"But now you're seeing it all from a different way, you're seeing it from behind the counter!"
NARRATOR,...because you've just become part of the DoubleMeat experience!
BOY,I'm part of it!
WOMAN,I'm part of it!
MAN,I'm a part of it too!
NARRATOR,"This cow... (cow moos) and this chicken... (chicken appears beside the cow, and squawks) ...don't know it yet, but they're destined to become part of it as well! So what happens when a cow and a chicken come together?"
NARRATOR,"Why, that's a DoubleMeat Medley! Let's take a look now at the process of harvesting these two special meats."
BUFFY,Holy crap!
NARRATOR,...washing your hands thoroughly after each visit to the restroom.
"The man takes a paper towel to dry his hands. Zoom in on the paper-towel dispenser bearing the words, ""NOTICE","Employees must wash hands with soap before returning to work."""
NARRATOR,Follow these rules and you'll be a happy part of the DoubleMeat family for a long time!
MANNY,"Interesting, isn't it?"
BUFFY,"(fake smile) Oh yes! Like how the cow and the chicken come together even though they've never met. It's like <I>Sleepless in Seattle</I> if, (Manny turning off the TV) if Meg and Tom were, like, minced."
MANNY,"I'm Manny the manager. It's not a joke, it's just my name."
BUFFY,Right. Y-you mentioned that a couple of times when I filled out the application.
MANNY,"Why do you want to work here, Buffy? You seem like a sharp young woman, and there are a lot of other jobs."
BUFFY,"Well, I-I kinda need money pretty quickly, like, today, and, and so I didn't want to go through a lengthy interview process, and I figured this was probably the fastest... way... to..."
BUFFY,Be...cause I ... wanted to be part of the DoubleMeat experience?
MANNY,"Come on, let's take a tour."
MANNY,"Philip, Timothy, this is Buffy. She's going to work the counter."
BUFFY,Hi.
PHILIP,(to Manny) What happened to the other one? Catherine?
MANNY,Emily?
PHILIP,Yeah.
TIMOTHY,She's gone.
BUFFY,What happened?
TIMOTHY,Whatever always happens.
MANNY,(turns) You can use this one.
BUFFY,"Uh ... there's, there's someone's stuff in there."
MANNY,"They must have left it. You can toss it, or keep what you want."
BUFFY,Sure they're not coming back?
MANNY,We have a lot of turnover here.
MANNY,Watch these two. (continues walking)
BUFFY,(follows) Are they gonna do something?
MANNY,They're solid. Follow their example and you won't go wrong.
MANNY,They're lifers.
BUFFY,Lifers?
MANNY,"In it for life. Like me. You wanna get something out of this, Buffy? You'll do the same. You put the work in, and ten years from now, you'll be where I am."
MANNY,I promise you.
MANNY,Congratulations. You're on the clock.
MANNY,This is the kitchen. The beating heart of the DoubleMeat Palace.
BUFFY,Wow. They're all so ... identical.
MANNY,Yeah. They all start to look the same to me too.
BUFFY,"Oh, no, not the employees, the, the chicken slices."
MAN,"Uh yeah, Medley meal number 2, uh, double-size it..."
MANNY,"(pointing) Drive-through station's over there. High pressure job, you won't need to go in there. (pointing around) Over there's the grills, the fryers, the walk-in freezer..."
MANNY,(alarmed) You don't need to go in there either! (follows her)
MANNY,That's the dehydrated pickle storage. (Buffy trying to open the filing cabinet) Those are locked!
MANNY,Now I want to show you this.
MANNY,Look. The DoubleMeat Medley.
BUFFY,"Oh, I know the Medley! It's just, uh, the video was ... kind of graphic, with the slaughter. (wrinkling her nose)"
MANNY,"(gesturing at the sandwich with his other hand) The classic double-decker with a twist. A pure beefy patty above the mid-bun ... and a slice of processed chicken product below the mid-bun. Plus pickles, and the secret ingredient. (holds it out toward Buffy) Eat it."
BUFFY,"Oh, you know, I had a-a big breakfast. I'll just wait for..."
BUFFY,Uh ... but it smells so good.
BUFFY,"Mm. (mouth full) So, what *is* your secret ingredient?"
MANNY,It's a meat process.
MANNY,"Now I think it's time to start earning your money, don't you, Buffy?"
BUFFY,(smiling nervously) Mm-hmm.
BUFFY,So ... what's the deal with Manny the manager? If I ask him really nice can I write a children's book called that?
GARY,(hands her an empty paper cup) Fill this while I get the fries. (turns away)
BUFFY,(looking at cup) Fill this? I didn't know there was gonna be drug testing on this job.
GARY,(laughs) You're funny. (stops smiling) You better stop that.
BUFFY,(filling the cup at a soda dispenser) Why?
GARY,Productivity. One of Manny's watch-words. 'Levity is the time-thief that picks the pocket of the company.'
BUFFY,"I prefer the one that goes, 'Manny's a humorless dolt who picks the pocket of he-should-bite-me.'"
GARY,(sighs) You really need to be quiet with that.
GARY,Here you go.
CUSTOMER,Thanks.
WIG LADY,"I'd like a small coffee, and cherry pie."
GARY,"That's a dollar ninety-two, ma'am."
BUFFY,"(staring) You hit so many buttons, it's like, button-palooza."
GARY,"No, it's easy, I - look."
GARY,"There are little pictures of the food on the buttons. (shot of his finger pointing at the buttons) I hit the coffee button, then I hit the small button. And then cherry pie. There's a picture of a little fried pie."
BUFFY,Uh-huh.
GARY,"Then, I hit the total button... (putting the money away) I put the money in the drawer, I close it, and it resets the system. A cocker spaniel could do it. (looks at the customers) Here, why don't you take the next one, the family? They're regulars."
BUFFY,(to wig lady) Hi. I'm new.
WIG LADY,(smiling) I come here every day.
BUFFY,(smiling) That's nice.
WIG LADY,"Oh, you really might make it, dear. Not like some of them, where suddenly you never see them again. I can see you here a long time."
BUFFY,(fake smile) That's great.
WIG LADY,Thank you.
She takes it and moves away. The family moves up,"father, mother, and three kids."
BUFFY,"Hi. Welcome to the DoubleMeat Palace, may I help you?"
FATHER,"Yeah. We need two Number Four Medley Meals, a junior Medley, a Fisherman's Medley with bacon, and a kid's meal. Plus three fries, a chocolatey shake, and extra pickles on one of the Medleys."
BUFFY,"Excuse me. Um, this button. (pointing) Does it look chocolatey to you?"
MANNY,You don't need to be in there.
BUFFY,(nervous) Sorry. I was just curious.
MANNY,Curiosity killed the cat. (moves away)
BUFFY,(to herself) Theory number five. Cat burgers.
DAWN,(smiling) Hey Buffy!
ANYA,We're here to support your subsistence-level employment. Bravo.
BUFFY,(smiling) Thank you. This is cool of you guys.
XANDER,"So, Buff, how's it going?"
BUFFY,"I don't know. I-I've waitressed before, but ... this is different."
DAWN,"(frowns) Uh, when have you waitressed?"
BUFFY,"That summer in L.A. It was a diner, and ... we had, you know, lots of people who didn't tip, (Willow playing with the straws in the straw dispenser) and funny funny health code violations ... but ... it, it wasn't like it is here. (quietly) I think there's something wrong, here. W-Will, are you okay?"
WILLOW,"Uh, sorry, I, uh... (puts the straws back) Yeah, uh ... something's wrong?"
BUFFY,"There's, there's this manager, right, and he's all scary and mysterious, you know? And then there's the secret ingredient. And, (even quieter) and the people that work here? They're, they're kind of strange, you know? They just ... just stare into space ... plus they disappear."
ANYA,Disappear poof?
BUFFY,"No, not poof. Well, I don't think so."
XANDER,"It's fast food. I have swum these murky waters, my friend. There's the assorted creepiness, there's staring, there's the enthusiastic not showing up at all. I think you're seeing demons where there's just life."
BUFFY,"I, I didn't say demons. It's just a vibe. I mean, you guys still haven't seen this manager."
ANYA,"Well, isn't that him over there, getting the pickles wet?"
XANDER,"Yeah, with the saddle shoes... (close shot on Manny's feet)"
WILLOW,...and the glasses?
BUFFY,"I don't know. Maybe it's just the video that's freakin' me out. (wrinkling her nose) With the cow, and the chicken, all swirly together. (Willow making an ""ew"" face)"
XANDER,"Mm, make me hungry, why don't you? (looking up at the menu board) How's about one of those delicious Medley Meals?"
BUFFY,"Okay, you got it. On me. (moves away)"
XANDER,"Hey, thanks! (to the others) See, I think she'll be fine once she settles into the routine. And by ordering, I'm helping."
DAWN,And getting a free meal?
XANDER,"Well, yeah."
ANYA,"Well, if you like the food here, honey, maybe we should get it for the reception."
DAWN,You're serving burgers? (Anya nods) Cool!
ANYA,"Well, time is running very short. After Willow gave us the 'whoosh' engagement party, I got slack on the planning 'cause I figured she'd help, but, well, now that's all been blown to hell."
WILLOW,"Hey, standing right here! Standing right exactly here."
ANYA,Sorry. Didn't mean to tempt you.
ANYA,"(whispers to Dawn) Everyone's so delicate. (normal voice) Anyway, I still have to select the bridesmaids' dresses, and, well, then there are the guests from out of town and the ones from the demon realm -- you wouldn't believe how many of them have yet to let us know either way."
BUFFY,"There you go, and I double-sized it for ya."
XANDER,"Oh, thank you!"
BUFFY,And cut way back on the cat.
XANDER,(mouth full) Cat?!
BUFFY,Just kidding. (Xander gives a sarcastic laugh) Probably.
BUFFY,(to herself) Sloooow night.
BUFFY,Gina.
BUFFY,"(taking off her cap) Since it's slow, do you think they'll mind if I take another break?"
GINA,We're not allowed. Downtime robs us all.
BUFFY,"Mm, thus quoth Manny. There's no one here."
GINA,Sure there is. (indicating the counter) Look.
BUFFY,"This'll make my day complete. (sighs, walks over to the cash register) What?"
SPIKE,What's in the DoubleMeat nuggets?
BUFFY,I'm working. Go away.
SPIKE,"Yeah, and you chose to be in the consumer service profession, and I'm a consumer. (smirking) Service me."
BUFFY,(not amused) Order something or go.
SPIKE,(sighs) Give a bloke a chance for his eyes to adjust. Damn fluorescent lights. Makes me look dead.
