character,dialogue
Willow,"That's right, Big Boy."
Willow,(smiles mischievously) Come and get it.
Xander,I got him! Go!
Xander,Any time now . . .
Willow,He's getting away! And . . . ow.
Oz,(shaking his head) That really never works.
Oz,Are you guys all right?
Xander,"First of all, what was with the acrobatics? How did that  happen?"
Oz,(looking in the direction that Andrew went) Wasn't Andy Hoelich on  the gymnastics team?
Xander,"(gestures with his arm) That's right, he was! (shouting after  Andrew) Cheater!"
Xander,"(to Willow) Okay, and the, uh, second problem I'm having . . .  'Come and get it, Big Boy'?"
Willow,"Well . . . (stammering) W-well, the Slayer always says a pun or-or  a witty play on words, and I think it throws the vampires off, and, and  it makes them *frightened* because I'm wisecracking. Okay, I didn't  really have a chance to work on that one, but *you* try it every time."
Oz,"Uh, if I may suggest: 'This time it's personal.' I mean, there's a  reason why it's a classic."
Xander,"(steps away) I've always been amazed with how Buffy fought,  but . . . (picks up his bag) in a way, I feel like we took her punning for  granted. (steps back)"
Willow,"(gives Xander a scolding look) Xander, past tense rule."
Xander,"Oh, sorry. I just meant we in the past took it for granted and,  uh . . . we won't when she gets back."
Willow,Do you think Buffy knows school's starting tomorrow?
Oz,Tomorrow. (Willow looks at him) Right. Big day.
Willow,"(goes to Oz) Oh, I'm gonna be busy a lot. But, but only till  3:00, and that's when you usually get up."
Xander,I can't wait to see Cordelia. (pauses) I can't believe I can't  wait to see Cordelia.
Willow,(smiling) I wonder what our first homework assignment's gonna  be.
Willow,"Hey, you're excited over Cordelia, okay? We've all got issues."
Oz,I guess we should pack it in.
Xander,Yeah.
Willow,Wouldn't it be great if Buffy just showed up tomorrow? Like  nothing happened?
Xander,"She can't just show up, she got kicked out."
Willow,"Well, yeah, I-I know. I just wish . . . I wish we knew where she  was."
Buffy,How did you find me here?
Angel,"If I was blind, I would see you."
Buffy,Stay with me.
Angel,Forever. That's the whole point. I'll never leave. (whispering  into her ear) Not even if you kill me.
Buffy,Anything else?
Roughneck,"That'll do us, Peaches."
Buffy,Pay at the counter.
Roughneck,Sure you don't want me to work it off for you?
Buffy,You guys ready?
Rickie,(still looking at his girl) Yeah. I think we're good. Um . . .  (looks at Buffy's name tag) 'Anne'.
Buffy,What'll you have?
Rickie,"Well, okay . . . What can we get with this?"
Buffy,Um . . .
Lily,(to Rickie) Can we get cake?
Rickie,(to Lily) Don't be stupid. We gotta eat healthy. We can't have  cake. (to Buffy) Can we get pie?
Buffy,We've got a peach pie. (writes the order) I can't guarantee  there's a peach in it.
Lily,(to Rickie) We shouldn't have blown all our money.
Rickie,"(to Lily) Come on, it was worth it."
Rickie,"Hey, check this out."
Buffy,"It's nice. It's nice and, uh, permanent. (smiles weakly)"
Rickie,"(looking at Lily) Yeah, forever. (puts his arm around Lily) I  mean, that's the whole point."
Lily,"Hey, do I know you?"
Buffy,(looks away) I don't think so.
