character,dialogue
56,"""Graduatoin Day"" (Part 2) Transcript"
Willow,"""What are you doing?"""
Oz,"""Panicking."""
Mayor,"""See you at the Graduation."""
Buffy,"""I want my life to be with you."""
Angel,"""I don't."""
Buffy,"""I can't believe you're breaking up with me."""
Angel,"""It's poison.  I can feel it."""
Oz,"""The only way to cure this thing is to drain the blood of a Slayer."""
Buffy,"""If Angel needs to drain the blood of a Slayer then I'll bring him one."""
Faithr,"""You killed me."""
says,
Vampire,"There is no one here, Sir."""
Mayor,"""No.  No, she took the fight outside.  My Faith doesn't like to be cooped up."""
Mayor,"""We have to find them.  Put everyone on it.  Do it now."""
Vampire,"""But Sir, the ascension…"""
vampire,
Mayor,"""Find them!"""
Mayor,"""Faith's a good girl.  She can take anything they'll throw at her.  She's going to be all right.  She'll be all right.  She'll be all right."""
Xander,"""Any word from Buffy?"""
Giles,"""Not yet."""
Xander,"""Here is your cup of coffee.  Brewed from the finest Colombian lighter fluid"""
Giles,"""Thank you."""
Giles,"""Horrible."""
Xander,"""Aren't you supposed to be drinking tea anyway?"""
Giles,"""Tea is soothing.  I wish to be tense."""
Xander,"""Okay.  But you are destroying a perfectly good cultural stereotype here."""
Giles,"""Look through the, ah… Kepler (?) volumes."""
Giles,"""Any reference to the demon Olvukan."""
Giles,"""Powers, weaknesses, hat size, anything.  There's got to be something."""
Xander,"""Still batting zero?"""
Xander,"""But I mean, ah… in cricket?"""
Xander,"""Cordy!  What's up?"""
Cordelia,"""I demand an explanation."""
Xander,"""For what?"""
Cordelia,"""Wesley."""
Xander,"""Uh - inbreeding?"""
Cordelia,"""So very funny.  Any minute I am sure to laugh.  I just got off the phone with him.  He could hardly speak he was so upset.  He said there was something about a fight?  And he is leaving the country."""
Giles,"""Should I assay remorse?"""
Cordelia,"""Just tell me what's going on."""
Giles,"""Buffy has quit the council.  She'll not be working with Wesley from now on."""
Cordelia,"""But he is her Watcher."""
Giles,"""Buffy no longer needs a Watcher."""
Cordelia,"""Well, does he have to leave the country?  I mean, you got fired, and you still hang around like a big loser.  Why can't he?"""
Xander,"""Cordelia.  We are trying to stop a massacre here.  Want to give us a hand?"""
Cordelia,"""Sure.  -  This is just *such* a Buffy thing to do."""
Cordelia,"""She is *always* thinking of herself."""
Willow,"""You're awake."""
Angel,"""You've been watching over me?"""
Willow,"""Well, - we've been taking turns."""
Angel,"""I thought… - I thought I'd never see you again"""
Angel,"""I can't leave you.  I was wrong.  I need you."""
Willow,"""Oh!"""
Willow,"""You mean you need Buffy!"""
Angel,"""Willow?'"
Willow,"""Yes, - right!"""
Willow,"""Willow!"""
Angel,"""Where is she?"""
Willow,"""She'll be back soon."""
Oz,"""Any change?"""
Willow,"""He's delirious.  He thought I was Buffy."""
Oz,"""You too, huh?"""
Willow,"""I hope she gets here soon.  She better if… """
Oz,"""Yeah."""
Willow,"""I feel so… I feel so guilty."""
Oz,"""Guilty?"""
Willow,"""Well, things are so terrible, and things are coming apart, - but in some ways, this is the best night of my life."""
Oz,"""Us."""
Willow,"""Us."""
Willow,"""I just checked on him, just now.  We're watching."""
Oz,"""Did you find Faith?"""
Willow,"""You didn't…  She's not here?"""
Buffy,"""How is he?"""
Oz,"""He comes in and out.  I think the - pain is - less.  Now."""
Buffy,"""Would you guys… - I'd like to be alone with him."""
Oz,"""Of course."""
Willow,"""We'll try to find another cure."""
Buffy,"""Thanks."""
Angel,"""Buffy."""
Angel,"""Is that you?"""
Buffy,"""It's me."""
Angel,"""I didn't want to go, without seeing you."""
Buffy,"""Angel, I can cure you."""
Angel,"""It's okay. - I'm ready."""
Buffy,"""Angel listen to me."""
Buffy,"""You're gonna live.  You have to live."""
Angel,"""What way?"""
Buffy,"""Drink…"""
Buffy,"""Drink me."""
Angel,"""No."""
Buffy,"""It's the only way."""
Angel,"""No. - Get away."""
Buffy,"""It'll save you."""
Angel,"""It'll kill you."""
Buffy,"""Maybe not. -. Not if you don't take it all."""
Angel,"""You can't ask me to do that."""
Buffy,"""I won't let you die.  I can't."""
Buffy,"""Angel the blood of a Slayer is the only cure."""
Angel,"""Faith…"""
Buffy,"""I tired. - I killed her."""
Angel,"""Then it's over."""
Buffy,"""It is never over!  I won't let you die.  Drink!"""
Angel,"""Please…"""
Angel,"""Buffy?"""
Angel,"""Buffy!"""
Angel,"""I need some help!  She lost a lot of blood."""
Nurse,"""What happened?"""
Angel,"""She needs blood."""
Nurse,"""Try to stay calm.  We're going to take care of her."""
Angel,"""Something bit her.  She needs a transfusion."""
Doctor,"""You found her?"""
Angel,"""Yes."""
Doctor,"""Was she conscious?"""
Angel,"""Yes."""
Doctor,"""Are you *sure*?"""
Angel,"""I'm sure."""
Doctor,"""Okay. I need a type, I need cross-match.  Get her on two lines of Wringer's lactate, and watch for hyper-bulimic shock. Tell me: What - happened?"""
Angel,"""Something bit her.  I don't know what."""
Doctor,"""Okay.  I need a rabies shot treatment. Any allergies?"""
Angel,"""None."""
Angel,"""*Just* help her."""
Doctor,"""You two been doing drugs? (Angel just looks at him) You want her to live, you have to be straight with me."""
Angel,"""She's clean."""
Doctor,"""All right.  Wait outside.  Let us work."""
Angel,"""A phone."""
Doctor,"""Right out there."""
Doctor,"""The bones are set, and the damage to the kidneys is repairable."""
Doctor,"""But the head trauma, its… well its simply to severe.  You know, it’s a wonder she's alive at all, with the blood loss. - I… I'm sorry Sir, there is almost no chance at all that she is ever going to regain consciousness."""
Mayor,"""It's your day."""
Nurse,"""We have another girl with severe blood loss.  Doctor Pal wants you to prep this on an anti cubal cut down (??)."""
Doctor,"""I'll be right there."""
Nurse,"""Oh, my God.  Sir!  No!"""
Nurse,"""Somebody call security!"""
Angel,"""Don't do that!"""
Mayor,"""I will.  I do that and *worse*.  Murderous little fiend!  Did you see what she did to my Faith?"""
Angel,"""Hadn't any plans to weep over that one."""
Mayor,"""Well, I'd get set for some weeping if I were you.  I'd get set for a *world* of pain!  Misery loves company, young man, and I'm looking to share that with you and your *whore*!"""
Mayor,"""Looks like somebody has been eating his spinach. No, its okay, folks.  It's all right.  The show's not over, but there will be a short intermission. Don't want to miss the second act. All kinds of excitement!"""
Angel,"""I'll be there."""
Giles,"""How is she?"""
Angel,"""She's fine.  She's asleep."""
Oz,"""Well, you seem all right, too."""
Angel,"""Yeah."""
Xander,"""What happened?"""
Willow,"""When we left her she was fine.  Did Faith…"""
Angel,"""Faith's out of the picture.  Buffy put her into a coma."""
Xander,"""And?"""
Angel,"""Buffy cured me. - Made me…"""
Giles,"""You fed off her."""
Angel,"""Yes."""
Giles,"""How much?"""
Angel,"""She's gonna be fine."""
Willow,"""She won't be a vampire?"""
Angel,"""No. - She didn't feed off me."""
Xander,"""Well, its just good to know that when the chips are down and things look grim you'll feed off the girl who *loves* you to save your own *ass*!"""
Giles,"""You better go, Angel.  We'll watch over her."""
Angel,"""I don't want to…"""
Giles,"""The sun will be up soon."""
Xander,"""Gosh, I'm really going to miss him when he leaves town."""
Giles,"""Let's go find out how Buffy's doing."""
Buffy,"""Who's going to look after him?"""
Faith,"""It's a she.  And aren't these things supposed to take care of themselves?"""
Buffy,"""A higher power guiding us?"""
Faith,"""I'm pretty sure that's not what I meant."""
Buffy,"""There's something I'm supposed to be doing."""
Faith,"""Oh yeah. - Miles to go - Little Ms. Muffet counting down from 7-3-0."""
Buffy,"""Great. - Riddles."""
Faith,"""Sorry, it's my head.  A lot of new stuff."""
Faith,"""They are never going to fix this, are they?"""
Buffy,"""What about you?"""
Faith,"""Scar tissue.  It fades.  It all fades."""
Faith,"""You want to know the deal?  Human weakness - never goes away.  Not even his."""
Buffy,"""Is this your mind or mine?"""
Faith,"""Beats me."""
Faith,"""Getting towards that time."""
Buffy,"""How are you going to fit all this stuff?"""
Faith,"""Not gonna.  It's yours."""
Buffy,"""I can't use all of this!"""
Faith,"""Just take what you need."""
Faith,"""You're ready?"""
Willow,"""Buffy!"""
Xander,"""Are you okay?"""
Giles,"""How do you feel?"""
Buffy,"""Is Angel here?"""
Oz,"""He had to go.  It got kinda sunny."""
Buffy,"""Get him.  Get everyone."""
Xander,"""What exactly is up?"""
Giles,"""Buffy, are you sure you're all right?"""
Buffy,"""I'm ready."""
Willow,"""Ready for what?"""
Buffy,"""War."""
High,"there are benches set up for the graduation and a podium for the speaker.  Snyder stands at a table holding a box full of diplomas, tapping one of them in his hands and looking around, then sticking it into the box with the others."
Buffy,"""So, am I crazy?"""
Willow,"""Well, 'crazy' is such a *strong* word."""
Giles,"""Let's not rule it out though."""
Buffy,"""You don't think it can be done?"""
Giles,"""I didn't say that.  I might, - but not yet."""
Cordelia,"""I personally don't think it's impossible to come up with a crazier plan."""
Oz,"""We attack the Mayor with humus."""
Cordelia,"""I stand corrected."""
Oz,"""Just trying to keep things in perspective."""
Cordelia,"""Thank you. - My point however is, crazy or not, it's pretty much the only plan. - Besides, it's Buffy's, - and she's slay gal, - you know, Ms little Likes-to-fight.  So.."""
Xander,"""I think there was a 'yea' vote buried in there somewhere."""
Buffy,"""Well, I'm going to need every single one of you on board.  Especially you Xander.  You're sort of the key figure here."""
Xander,"""Key? - Me?  (takes a deep breath) Okay, - pride, - humility, - and here is the mind numbing fear.  (sighs)  What do I have to do?"""
Buffy,"""Do you remember any of your military training from when you became soldier guy?"""
Xander,"""Uh, rocket launcher?"""
Buffy,"""Rocket launcher not going to get it done.  I mean, it took a volcano to kill one of these things last time."""
Giles,"""Um, Buffy, all of this is rather depended on your being able to control the Mayor."""
Buffy,"""Faith told me to play on his human weakness."""
Willow,"""Faith told you?  Was that before or after you put her into a coma?"""
Buffy,"""After."""
