character,dialogue
</center><center>Original Air Date,"February 5, 2002</center><hr WIDTH=""100%"">"
"Transcribed by Joan the English Chick (<a href=""mailto","pisces@englishchick.com"">pisces@englishchick.com</a>)."
<b>Transcriber's Notes,"</b><ul><li>I do not own the characters or situations of BTVS, and I claim no credit for the content of this episode. I have merely transcribed what appeared on my screen, with help from the closed captions.<li>I prefer that you link to this transcript on the Psyche site rather than post it on your site, but you can post it on your site if you want, as long as you keep my name and email address on it. Please also keep my disclaimers intact.<li>You can use my transcripts in your fanfiction stories; you don't have to ask my permission. (However, if you use large portions of episode dialogue in your fanfic, I recommend you give credit to the person who wrote the episode.)<li>I apologize in advance for my lame transcription of the fight scenes. I don't know the names of different punches and kicks. Use your imagination.</ul>"
<blockquote>GILES VOICEOVER,Previously...
ANYA,I think we screwed it up.
WILLOW,She's just ... disoriented from being tormented in some hell dimension.
SPIKE,That the kind of demon you are?
BUFFY,"I don't know why you can hit me, but I am not a demon."
BUFFY,"So you three have, what, banded together to be pains in my ass?"
WARREN,We're your arch-nemesises.
BUFFY,"Dawn, you need to eat something."
DAWN,Thanks for your concern.
WILLOW,Why is she taking it out on you?
TARA,I don't think this is gonna work.
WILLOW,Are you saying you're gonna leave me?
BUFFY,Willow has a problem.
WILLOW,No more spells. I'm finished.
SPIKE,I'm in love with you.
BUFFY,You're in love with pain.
SPIKE,You afraid I'm gonna-
SPIKE,Things have changed.
BUFFY,The only thing that's different is that I'm disgusted with myself.
BUFFY,(panting) Uh ... we missed the bed again.
SPIKE,(looks toward the bed) Lucky for the bed.
BUFFY,Is this a new rug?
SPIKE,Mm...no. Just looks different when you're under it.
BUFFY,"You know, this place is okay for a hole in the ground. You fixed it up."
SPIKE,"Well, I ate a decorator once. Maybe something stuck."
BUFFY,I've been thinking about doing something to my room.
SPIKE,(moving closer to her) Yeah?
BUFFY,"Yeah, I think the New Kids On The Block posters are starting to date me."
SPIKE,"(chuckles) Well, if you want, I can..."
SPIKE,Are we having a conversation?
BUFFY,What? No! No. (pause) Maybe.
