character,dialogue
Xander,"(reads) 'Are you a people person, or do you prefer keeping your  own company?' Well, what if I'm a people person who keeps his own  company by default?"
Buffy,"So, mark 'none of the above'."
Xander,"Well, there are no boxes for 'none of the above'. That would  introduce too many variables into their mushroom head, number-crunching  little world."
Willow,(sits) I'm sensing bitterness.
Xander,"No, it's just these people can't tell from one multiple-choice  test what we're gonna be doing for the rest of our lives. It's  ridiculous!"
Willow,(smiles) I'm kinda curious to find out what sort of career I  could have.
Xander,"What, and suck all the spontaneity out of being young and  stupid? I'd rather live in the dark."
Willow,You're not gonna be young forever.
Xander,"Yes, but I'll always be stupid. (smirks and looks at the girls)  Okay, let's not all rush to disagree."
Buffy,(looks up at him seriously) You're not stupid.
Cordelia,"'I aspire to help my fellow man.' (marks her test) Check. As  long as he's not smelly, dirty or something gross. (walks by the table)"
Xander,"Cordelia Chase, always ready to give a helping hand to the rich  and the pretty."
Cordelia,"Which, lucky me, excludes you. Twice."
Xander,Is murder always a crime?
Buffy,Do I like shrubs?
Xander,That's between you and your god.
Buffy,(to Willow) What'd you put?
Willow,I came down on the side of shrubs.
Buffy,"Go with shrubs! Okay! (frustrated) Uhhh! I shouldn't even be  bothering with this. It's all mootville for me. No matter what my  aptitude test says, we already know my deal."
Xander,"Yup, high risk, sub-minimum wage..."
Buffy,Pointy wooden things...
Willow,Then why are you even taking the test?
Buffy,"It's Principal Snyder's hoop of the week. He's not happy unless  I'm jumping. Believe me, I would *not* be here otherwise."
Willow,"You're not even a teensy weensy bit curious about what kinda  career you could've had? I mean, if you weren't already the Slayer and  all."
Buffy,"Do the words 'sealed in fate' ring any bells for you, Will? Why  go there?"
Xander,"Y'know, with that kind of attitude you could've had a bright  future as an employee at the DMV. (shakes his pencil at her)"
Buffy,"I'm sorry, it's just... unless Hell freezes over and every vamp  in Sunnydale puts in for early retirement, I'd say my future is pretty  much a non-issue."
Spike,Read it again.
Dalton,"Well, I'm not sure. It could be, uh... (shrugs with his hands)  deprimere... ille... bubula... linter."
Spike,"(paging through a dictionary) Debase, the beef, canoe."
Spike,Why does that strike me as not right?
Drusilla,"Spike, come dance? (holds out her hand)"
Spike,"(angry) Give us some peace, would you? Can't you see I'm  working?"
Spike,"Oh, I'm sorry, kitten. (goes to her) It's just this manuscript.  Supposed to hold your cure, but it reads like gibberish. E-even Dalton  here, the big brain, he can't make heads or tails of it."
Drusilla,"I... I, I need to change Miss Edith."
Spike,"Oh, forgive me! You know I can't stand to see you like this.  (sits her down and crouches) We're runnin' out of time. It's that bloody  Slayer! Whenever I turn around she's muckin' up the works."
Drusilla,(tries to comfort him back) Shh. Shh. You'll make it right. I  know.
Spike,"Well. (walks around the table) Come on, now. Enlighten me."
Dalton,"Uh, well, it looks like Latin, but it's not. I-I'm not even  sure it's, it's a language, actually, I..."
Spike,Then MAKE IT A LANGUAGE! Isn't that what a transcriber does?!
Dalton,"Well, not exactly..."
Spike,I want the cure.
Drusilla,Don't...
Spike,Why not? Some people find pain (punches Dalton in the stomach)  very inspirational.
Drusilla,(looks up from her cards) He can't help you. (looks back at  her cards) Not without... (points at a card) the key.
Spike,The key? You mean this book is in some kind of code?
Drusilla,Yeah.
Spike,Is that where we'll find this key?
Drusilla,Yeah!
Spike,"I'll send the boys, pronto!"
Drusilla,Now will you dance? (smiles)
Spike,"(smiles and takes her hand) I'll dance with *you*, pet."
Spike,On the Slayer's grave!
Buffy,"Does 'rest in peace' have no sanctity to you people? Oh, I  forgot. You're not a people."
Buffy,"One down, (turns and sees Dalton missing) one gone."
Angel,Buffy! You scared me.
Buffy,"(climbs in) Now you know what it feels like, Stealth Guy."
Buffy,Just dropping by for some quality time with Mr. Gordo?
Angel,(confused) Excuse me?
Buffy,The pig. (opens her trunk and dumps the bag in)
Angel,"Oh. (chuckles) I, uh..."
Buffy,What's up? (walks to her desk)
Angel,Nothing.
Buffy,"Only you don't have a nothing face. You have a something face.  And you don't have to whisper. Mom's in L.A. till Thursday. Art buying,  or something."
Angel,Then why'd you come in through the window?
Buffy,(crinkles her nose) Habit.
Angel,I wanted to make sure you're okay. I had a bad feeling.
Buffy,(exhales) There's a surprise. Angel comes with bad news.
Buffy,"Oh, God, I'm sorry. (walks over to him) Look, I've been Cranky  Miss all day. It's not you."
Angel,"Well, what is it then?"
Buffy,It's nothing.
Buffy,"(exhales) Uh, we're having this thing at school."
Angel,Career week?
Buffy,How did you know?
Angel,I lurk.
Buffy,"Right. Well, then you know it's a whole week of 'what's my  line', only... I don't get to play. (sits on her bed) Sometimes I just  want..."
Angel,You want what? (sits next to her)
Angel,It's okay.
Buffy,(looks up at Angel) The Cliff Notes version? I want a normal  life. Like I had before.
Angel,Before me.
Buffy,"No, Angel, (touches his hand) it's not you. (touches his cheek)  You're the one freaky thing in my freaky world that still makes sense to  me. (lowers her hand) I just get messed sometimes. (Angel looks down) I  wish we could be regular kids."
Angel,(looks back up) Yeah. I'll never be a kid. (gets up)
