character,dialogue
Willow,Obscurate nos non diutius.
Translation,Do not conceal any longer.
Buffy,(yells) Now!
Giles,I think that was the last.
Buffy,"Willow, you okay?"
Willow,"(breathing hard) Yeah, I'm fine. Th-the shaking is, is a side  effect of the fear."
Giles,(on his feet) Thank you. (takes off his glasses and rubs his  brow)
Buffy,"Well, if it wasn't for that clouding spell..."
Willow,"(smiles) Yeah, it went good! (glances at the candle) Nothing  melted like last time."
Faith,These babes were wicked rowdy. What's their deal?
Giles,I wish I knew.
Giles,"Most of my sources have dried up since the, uh, Council has  relieved me of my duties. I was aware there was a nest here, but quite  frankly, I expected it to be vampires. These, these are new."
Buffy,And improved.
Giles,"(stands up) Yes. I'm sorry. I should've had you better prepared,  and I should never have allowed Willow and, uh... (looks around) And,  uh..."
Xander,"(out of breath) I'm good. We're fine. (gets up) Just a little  bit dirty. (gives two thumbs up) Good show, everyone. (staggers out into  the cave) Just great. I think we have a hit."
Willow,(concerned) Are you okay?
Xander,"Tip-top, (exhales) really. If anyone sees my spine laying  around, just try not to step on it."
Buffy,"(worried) Xander, one of these days, you're gonna get yourself  hurt."
Faith,Or killed.
Buffy,"Or both. A-and, you know, with the pain and the death, maybe you  shouldn't be leaping into the fray like that. M-maybe you should be...  fray-adjacent."
Xander,"(slightly miffed) Excuse me? Who, at a crucial moment,  distracted the lead demon by allowing her to pummel him about the head?"
Faith,Yeah. That was real manly how you shrieked and all.
Xander,(haughtily) I think you'll find that was more of a bellow.
Buffy,"Uh, what do we do with the trio here? Should we burn them?"
Willow,(smiles) I brought marshmallows.
Willow,"(with dignity) Occasionally, I'm callous and strange."
Giles,"I expect we can leave them. I'm more interested in finding out  what they are, and whether we can expect more of their kind."
Buffy,(starts out of the cave) I hope not. They're *way* too fit.
Xander,I say bring 'em on!
Giles,"Uh, Xander, I think in the future perhaps it would be best if  you, you, uh, h-hung back to the rear of the battle, you know, for your  own sake."
Xander,"(facetiously) But, gee, Mr. White, if Clark and Lois get all  the good stories, I'll *never* be a good reporter."
Giles,(not getting it) Hmm?
Xander,"Jimmy Olsen joke, sir. Pretty much gonna be lost on you, huh?"
Giles,Sorry.
Xander,"Hey, it's okay."
Xander,"Hey, Doug, pass me one!"
Xander,"Les-man, I'm open!"
Xander,"Les, buddy!"
Xander,"Doug, right here, man. Right here."
Xander,"Doug, please!"
Xander,Alright! It's all me!
Xander,"Boy, I am *so* sorry. Doug's arm is kinda like spaghetti.  (chuckles) We're all so very sad for him. (grins) Is your lunch okay?"
Jack,"(not amused) What are you, retarded?"
Xander,"No! No, I had to take that test when I was seven. A little slow  in some stuff, mostly math and spatial relations, but certainly not  challenged or anything. (points down) Can I get you another soda?"
Jack,I oughtta cut your face open.
Xander,"(nervous) Hey, hey, whoa, whoa, whoa... It was an accident.  Cool down."
Jack,(smiles thinly) You wanna be startin' somethin'?
Xander,"What? Starting something? (grins) Like that Michael Jackson  song, right? (chuckles) That was a lot of fun. 'Too high to get over,  yeah, yeah...' Remember that fun song?"
Jack,"I get my buddies together, we're gonna kick your ass till it's a  brand-new shape."
Jack,Now get outta here.
Doug,"Yo, man, the ball!"
Cordelia,"Boy, of all the humiliations you've had I've witnessed, that  was the latest."
Xander,(points back at Jack) I could've taken him.
Cordelia,"Oh, please. O'Toole would macrame' your face. He is a psycho.  Which is still a lot cooler than being a wuss."
Xander,"(glances at Jack) Why is it that I've come face-to-face with  vampires, demons, the most hideous creatures Hell ever spit out, and I'm  still afraid of a little bully like Jack O'Toole?"
Cordelia,"Because, unlike all those creatures that you've come face-to- face with, Jack actually noticed you were there."
Xander,Why am I surprised by how comforting you're not?
Cordelia,"It must be really hard when all your friends have, like,  superpowers -- Slayer, werewolf, witches, vampires -- and you're, like,  this little nothing. (Xander looks down) You must feel like Jimmy Olsen."
Xander,"(chuckles) I was just talking to... (suddenly offended) Hey,  mind your own business!"
Cordelia,"Ooo, I struck a nerve. The boy that had no cool."
Xander,I happen to be an integral part of that group. I happen to have  a *lot* to offer.
Cordelia,"(starts to leave) Oh, please."
Xander,I do!
Cordelia,"(stops and turns back) 'Integral part' of the group? Xander,  you're the, the *useless* part of the group. You're the Zeppo. (Xander  glances at Jack) 'Cool.' Look it up. It's something that a sub-literate  that's repeated twelfth grade three times has, and you don't."
Cordelia,There was no part of that that wasn't fun.
Xander,"But... It's just that it's buggin' me, this 'cool' thing. (cut  to them) I mean, what is it? How do you get it? Who doesn't have it? And  who decides who doesn't have it? What is the essence of cool?"
Oz,Not sure. (reaches for a chip)
Xander,"I mean, you yourself, Oz, are considered more or less cool. Why  is that?"
Oz,Am I? (eats a chip)
Xander,"Is it about the talking? You know, the way you tend to express  yourself in short, noncommittal phrases?"
Oz,(considers) Could be.
Xander,(smiles) I know! You're in a band! That's like a business-class  ticket to cool with complementary mojo after takeoff! I gotta learn an  instrument. Is it hard to play guitar?
Oz,(shakes his head) Not the way I play it.
Xander,"Okay, but on the other hand: eighth grade. I'm taking the  flügelhorn and gettin' *zero* trim. So the whole instrument thing could  be a mislead. (thinks) But you need a thing, one thing nobody else has.  What do I have?"
Oz,An exciting new obsession. Which I feel makes you very special.
Xander,Now with the mocking. Which I can handle because I know I'm  right about this. I'm on the track. I just need to find my thing. (gets  lost in thought)
Oz,"It seems like you're over-thinking it. I mean, you got some  identity issues. It's not..."
Giles,The end of the world? (heads behind the counter)
Buffy,(turns) Can they do that? (goes to the counter)
