character,dialogue
Spike,“Lets try again.”
Spike,“I can’t bite anything.  I can’t even hit people.”
Willow,“How’s with you and Riley?”
Buffy,“Every time we talk I have to lie.  I wish I could just come clean!”
Forrest,"“Well, you can’t.”"
Riley,“I know I can’t.  But Buffy is special.”
Riley,“I guess we have to talk.”
Buffy,“I guess we do.”
Buffy,“Somebody should speak before one of us graduates.”
Riley,“What are you?”
Buffy,“Capricorn on the cusp of Aquarius.  You?”
Riley,"“Sorry.  That came out a little blunter than I intended.  -  It’s just... you are amazing!  Your speed, your strength.”"
Buffy,"“Also passionate, artistic and inquisitive.  -  Who are you?”"
Riley,“You know who I am.  The rest... what I do... I can’t tell you.”
Buffy,"“Well, then let me.  You’re part of some military monster squad that captures - demons, vampires, probably have some official sounding euphemisms for them, - like unfriendlies or – non sapiens.”"
Riley,“Hostile Sub Terrestrials.”
Buffy,"“So you deliver these – HST’s to a bunch of lab coats, who perform experiments on them, which among other things turn some into harmless little bunnies.  How am I doing so far?”"
Riley,“A little too well.”
Buffy,"“Meanwhile by day you pretend to be Riley Finn, corn-fed Iowa boy.  Ever been to Iowa, Riley?  God, if that’s even your name.”"
Riley,"“It is, born and raised.  And hey!  Bulletin  I’m not the only one who’s been a little less than honest here.”"
Buffy,“I thought a professional demon chaser like yourself would have figured it out by now.  -  I’m the Slayer.  Slay-er?  - Chosen One. She who hangs out a lot in cemeteries? - You’re kidding.  Ask around.  Look it up Slayer comma the.”
Riley,"“And you fight demons.  I mean, you waled on those guys.”"
Buffy,“You did pretty well yourself.”
Riley,“But I’m a walking bruise today.  You see me with my clothes off I look like...  I mean... I have – bruises...  I don’t see a scratch on you.”
Buffy,“You’re not looking hard enough.”
Riley,“I’m looking pretty hard.”
Riley,“So then...  What do we do?”
Buffy,"“I don’t know.  -  I just... I really thought that you were a nice, normal guy.”"
Riley,"“I am a nice, normal guy.”"
Buffy,“Maybe by this town’s standards but I’m not grading on a curve.  I think we both need a little time to – process everything.  Maybe then...”
Riley,"“Yeah.  Yeah, I think that’s a good idea.”"
Riley,"“Oh, - I don’t think I need to tell you...”"
Buffy,“I won’t say a word.”
Riley,“Good.  It’ll be safer for all...”
Riley,“Over here.”
Riley,"“Wow.  That was some ride."""
Riley,"""Sorry I’m so excited.  This is my first earthquake.”"
Buffy,“It’s not mine.”
Spike,“Sodden sleeping chair is bloody – sodden.”
Xander,“The quake just knocked a couple of pipes lose.  There is a wrench hanging up over there by the workbench.  Try tightening the coupling.”
Spike,“Do I look like a plumber to you?”
Xander,"“No, you look like a big mooch that doesn’t lift a finger around here.  But I have to get to work.”"
Spike,"“Yeah, delivering melted cheese on bread, doing your part to keep America constipated.”"
Xander,"“Mock not.  Remember who pays for the plasma around here, pal.  You earn your keep or you don’t get kept.  When you’re done fixing that leak  try cleaning up *this* mess.  And doing a *little* laundry for once wouldn’t kill you unfortunately.”"
Willow,"“Hey!  I was in the library during the quake, almost got buried under some 19th century literature.  And I don’t have to tell you how hard it is to dig through some of that stuff.  You okay?”"
Buffy,"“Yeah.  A couple of broken knick-knacks, but no biggies.”"
Willow,"“Well, Porter dorm is completely blacked out.  So naturally they are dealing with the crisis the only way they know how ‘Aftershock Party’.”"
Buffy,"“Ah, this from the dorm that brought us the ‘Somebody Sneezed’ party and the ‘Day That Ends in Y’ party.”"
Willow,"“They do seem to be pretty generous with the milestones.  Hey, you should ask Riley to come!  Much carousing by flattering candle light.”"
Buffy,"“Ah, Riley is – ahm, busy.  I’m pretty sure.  But you know, you go on ahead, and I’ll catch up with you there.  I’m on my way for a little Giles one-on-one.”"
Willow,“Anything wrong?”
Buffy,"“Wrong?  No, mm-mm, not at all.”"
Buffy,"“Something horrible is going to happen, Giles.”"
Giles,"“It was an earthquake, Buffy.  A not uncommon occurrence in southern California.  No reason to think it was anything more.”"
Buffy,"“Oh, I so have a reason.  A darn good reason.  The last time we had an earthquake, I died.”"
Giles,"“Yes, I know that - and - therefore I completely understand your anxiety.”"
Buffy,"“Oh, good.  Because I’d hate for my little untimely horrible death concern to be ambiguous.”"
Giles,"“But unless evidence suggests otherwise, I think that we can assume that it’s shifting landmasses and not a portent of some imminent doom.  Now in the meantime, I’ve got a few theories about our mysterious commando friends.”"
Buffy,“Oh. - Really?”
Giles,"“Now based on the locations of our various sightings, and - Spike’s *reluctant* description of their underground installation...”"
Buffy,"“What if the quake was a sign?  Ah, a bad omen and we just ignore it?  There is going to be a lot of red faces when the world comes to an end.”"
Giles,"“Buffy, - *if* the quake heralds some such catastrophe, I’m sure there will be other signs to follow, which will afford us *plenty* of time to avert it.  Now, - I believe that the commando installation is either very close to, or directly underneath your school, now if that is the case I’m convinced that one or more of them may be in your very midst.”"
Buffy,“Plague!”
Giles,“What?”
Buffy,“What if the end of the world is coming in the form of a plague?  Then too many people may be infected by the time we actually...”
Giles,"“Buffy!  Will you stop worrying about what may be and concentrate on what is! Vigilance is all very good, but as we are getting close the is a much more pressing question.”"
Riley,“What’s a Slayer?”
Forrest,“Slayer?  Thrash Band.  Anvil handed guitar band with delusions of Black Sabbath.”
Riley,"“No.  A girl, with powers.”"
Forrest,"“Oh.  *The* Slayer.  Oh, yeah, I’ve heard of the Slayer.”"
Riley,“Fill me in.”
Forrest,"“Well, the way I got it figured the Slayer is like some kind of boogey man for the Subterrestrials, something they tell their little spawn to make them eat their vegetables and clean up their slime pits.”"
Riley,“You’re telling me she doesn’t exist.”
Forrest,"“Oh, wait a sec.  Am I bursting somebody’s bubble here?  Maybe this is a bad time to tell you about – the Easter-bunny?  Sorry, sorry, it’s a myth, Rye.  All part of that medieval folklore garbage kooks dream up to explain things we deal with every day.”"
Riley,"“How do *you* explain the things we deal with, Forrest?”"
Forrest,"“They’re just animals, man, plain and simple.  Granted they’re a little rarer than the one’s you grew up with on that little farm in Smallville...”"
Forrest,“Where is that hypo?”
Riley,“Never mind.”
Forrest,“Like I said – animals.  What’s that racket?”
Riley,“Animals rattling their cages.  Doing it all day.  Wonder what’s got them all worked up.”
Forrest,"“Earthquakes man, make everybody crazy.”"
Willow,“Percy!  Hi!”
Percy,"“Hey, Willow!  What’s going on?”"
Willow,“Stuff.  I-I thought you got that football scholarship to USC.”
Percy,“I did. Laurie goes here.”
Laurie,“Hey.”
Willow,"“Hi.  -  Some party, huh?”"
Laurie,“It’s okay.”
Percy,“How’s Oz?”
Willow,"“Oh, actually, Oz is...”"
Percy,"“Uhm, listen – we’re going to get some drinks.  Cool to see you.”"
Laurie,“Bye.”
Willow,"“Yeah, catch you later.”"
Guy,"“Hey, you guys serious about naked limbo?  I’m in.”"
Willow,"“Buffy, where are you?”"
Laurie,“Why?  So I can watch you flirt with that red head?”
Percy,"“What, Rosenberg?  Yea, right.  She’s just some egghead who tutored me a little in high school"""
Percy,"""I mean, she’s nice, but, come on, Captain of the nerd squad.”"
Laurie,"“Well, I don’t know.  Maybe you have a thing for geeks.”"
Percy,"“No, I like my women hot.  Call me old-fashioned.”"
Willow,“Hello?  -  Anyone in here?”
Xander,"“Oh, no!  Spike the place is worse then when I left!  You didn’t even fix the drip!”"
Spike,“Don’t turn around.”
Xander,"“Spike, what is it, what happened?”"
Spike,“Don’t look at me.”
Spike,"“I shrunk them.  Bleeding shirt, trousers.  I hate this place.”"
Xander,“You know I’m not any happier about you wearing my stuff than you are.’
Spike,"“Go out, get me some decent stuff, and I want more blood.”"
Xander,“No!  You’re not a guest.”
Spike,"“You want me to tear this place apart, you bloody poof?”"
Xander,"“That’s it!  I am way past due with you.  I hate to break it to you, oh impotent one, but you’re not the big bad anymore, you’re not even the kind of naughty.  You’re nothing but a waste of space – my space!  And as much as I always got a big laugh watching Buffy kick your shiny white bum, as much as I know I can give you a little bum-kicking myself right now, I’m here to tell you something"""
Xander,"""You’re not even worth it.  -  I’m out of here.”"
Willow,“Buffy!  Over here.”
Buffy,"“Wow.  I wasn’t sure where the party was, and then I saw the flashing lights and the ambulance, and I was like ‘right, of course! Death, carnage – it’s a Buffy party!”"
Willow,“I’m so glad you’re here.”
Buffy,“What happened?”
Willow,"“I found him – this guy on the bed with me.  Dead.  Not me dead, he dead.”"
Buffy,“God.  Are you okay? (Willow nods.  Buffy whispers) Vampire?”
Willow,"“There was so much blood, and there – there was a symbol, and Percy said I was a nerd!”"
Buffy,“Percy called you a nerd?”
Willow,"“I guess we should report to Giles, get with the demon tracking.”"
Buffy,“Does he even go here?”
Forrest,"“Okay, that makes 0 for a billion.  You don’t got game, son.  What’s going on in that head of yours?”"
Riley,"“I’m just trying to – make up my mind about something. - Buffy, - she’s pretty cool, isn’t she?”"
Forrest,"“*Yes* already, she’s cool, she’s hot, she is tepid, she’s all temperature Buffy.  Now can we concentrate on the game here?”"
Forrest,“Good block.  You should use your face more often.”
Graham,“We have an alpha code blue situation.”
Riley,“One of ours?”
Graham,“Negative.  Civilian at the Porter hall party.”
Forrest,“HST attack?”
Graham,“Can not confirm that.  I couldn’t get close without drawing attention to myself.”
Forrest,“Should we mobilize?”
Riley,"“No, I’ll go.  Do a little recon.  See if it falls in our domain.  You alert Prof. Walsh.  Tell her we have a casualty of an indeterminate nature.  Lets not make a move until we get the whole story.”"
Willow,“It just made me feel like I was right back in high school.”
Xander,“Dumb jock!  If it wasn’t for you he still would be.”
Willow,"“I mean, I know the - Percy thing isn’t really important, it’s the - dead guy on the bed.”"
Xander,"“Yeah, that’s bad, too.”"
Willow,"“Ooh, and something else.  He, the dead guy, was-was propped up, like whatever killed him wanted to drain the blood out of him.  So I’m thinking the whatever took a bunch of the guy’s blood with it.  And I haven’t been a nerd for a very long time!  Hello dating a guitarist, - or I - was.”"
Buffy,“Tell me about this symbol.”
Willow,"“Right, it was carved into his chest, like a big creepy eye.”"
Xander,"“It’s kind of the CBS logo.  Hey, could this be the handiwork of one Mr. Morley Safer?”"
Buffy,"“I’m telling you I’ve seen this somewhere before, I just can’t remember where!  I mean, it’s like...”"
Giles,“It’s the end of the world.”
kids,“Again?”
Giles,"“It’s ah, the earthquake, - that symbol, -yes.”"
Buffy,"“I told you.  I-I said end of the world and you’re like ‘poo-poo southern California, poo-poo!”"
Giles,“I’m so very sorry.  My contrition completely dwarfs the impending apocalypse.”
Willow,"“No, I-it can’t be.  We’ve done this already.”"
Giles,"“It’s the end of the world, everyone dies.  It’s rather important really.”"
Willow,“So what do we do?”
Buffy,“I stop it.”
Buffy,"“I wonder where I’ve seen this before?  Where else?  The place I spend most of my waking hours memorizing stuff of the sides of mausoleums, big freaky cereal boxes of death.”"
Buffy,“Door was open.”
Riley,"“Wow, that flippy-thing you did...”"
Buffy,“Where did it go?”
Riley,“I saw it take off towards the woods.”
Buffy,“And you didn’t follow it?”
Riley,"“No weapons, no backup, you don’t go after a demon that size by yourself.”"
Buffy,“I do.”
Riley,"“Yeah, well, I’m no Slayer. Base one, this is lilac one.”"
Buffy,“Lilac?”
Riley,“Confirmed sighting of an unidentified Sub-T.  Mobilize patrol team for debriefing at o800 hours.”
Radio,“Copy that.”
Buffy,"“Very commandory – lilac not withstanding. """
Buffy,"""What are you doing here?”"
Riley,"“Looking for you, she who hangs out in cemeteries.”"
Buffy,“I have to – get the demon.”
Riley,“Don’t sweat it.  We’ll bag it.”
Buffy,“It’s not that simple.”
Riley,"“Yeah, but - I really think...”"
Buffy,"“Riley, I just... can’t.”"
Riley,“Can’t talk?”
Buffy,"“Can’t any of it.  -  I can’t be with you.  -  It’s just a huge, black pit of a mistake and I can’t go there again.”"
Riley,“Again?  You’ve dated me before?”
Buffy,“No!  Look I was involved... You don’t know what my life is like.”
Riley,“But I’m dying to find out.”
Buffy,"“Dying being the operative word here.  Okay, there is too much risk.  There is too much...  It’s just doomed!  And I can’t do doomed *again* right now.  Sorry.”"
Riley,“I-I don’t understand where this is coming from.  I know you like me.  And it’s not like we don’t have anything in common.”
Buffy,“But that’s not enough.”
Riley,"“Buffy, I’m thrown by this, I’m confused... - But I can feel my skin humming, my hands, my every inch of me.  I’ve never been this excited about anybody before.  I’m not trying to scare you, and I’m not going to force myself on you.  But I’m, by God, not going to walk away because I think it *might* not work.  I don’t know what’s happened in your past...”"
Buffy,"“Pain, - death, - apocalypse. - None of it fun. – Do you know what a Hellmouth is?  Do you have a fancy term for it?  Because I went to high school on it, for three years.  We do not have that much in common.  This is a job to you.”"
Riley,“It’s not just a job.”
Buffy,"“It’s an adventure, great.  But for me, it’s destiny.  It is something that I can’t change, something that I can’t escape.  I’m stuck!”"
Riley,“You don’t *have* to be.  You’re not in high school anymore.  You *can* change things.”
Buffy,"“Riley, no.”"
Riley,“I know it may seem...”
Buffy,“Riley!  -  My answer is no.”
Giles,“A Vahrall demon.”
Willow,“Eew!”
Xander,“I second that revulsion.”
Giles,"“Yes. ‘Slick like gold and gird in moonlight, father of portents and brother to blight’.”"
Buffy,"“Limbs with talons, eyes like knives, bane to the blameless, thief of lives.”"
Riley,"“Three meters tall, approximately 100 –120 kilograms, based on my visual analysis.”"
Graham,“Special hazards?”
Riley,"“Unknown.  Probably nothing we haven’t handled before.  There is no pattern we can discern yet, so we got to assume that it is on a basic kill-crush-destroy.”"
Buffy,“This thing isn’t digging up the bones of a child for fun.”
Xander,"“Well, a demon’s got some pretty hilarious ideas about fun.”"
Willow,"“Bones of a child though.  I saw that!"""
Willow,"""An ancient ritual – uses the blood of a man, the bones of a child and – something called the word of Valios?  I-It’s all part of the sacrifice – the sacrifice of three.”"
Buffy,“Let me guess – ends the world.”
Willow,"“Well, yeah, - I-it’s not big with the details, though.  It doesn’t say how the world ends or what the ritual entails exactly.”"
Xander,“The sacrifice of three... – Three people are going to die?”
Buffy,"“No, they won’t.  Because claw boy is not getting all of his ingredients.  We have to find that third one, the Word of Valios, keep him from getting it.”"
Willow,"“If he doesn’t already have it.  I mean, who knows where he’s been?”"
Riley,“Here is one for the good guys this thing has a pheromone signature a mile wide.  Agent Gates has been working with the detection system the lab’s developing.”
Forrest,"“Can’t tell where it’s going, but I’ve got a bead on where it’s been.  Residual traces showing up in populated areas.  The thing’s not shy.”"
Riley,"“We’re going out in civies, day clothes only guys.  Weapons stowed in packs, keep ‘em out of sight til nightfall.  Remember this isn’t a capture, it’s a kill.”"
Forrest,“Get your quadrant assignment from me.  We’ll blanket the town.”
Buffy,"“I’ll check the magic shop.  See if they’ve heard of a book called the word of Valios.  Willow, Xander, how about the book archives at the museum?”"
Xander,"“We’ll stop at my place on the way, get some weapons, and I’ll change into something that isn’t quite as anchovy scented.”"
Buffy,“You guys this thing takes wicked very seriously.  Be careful.  I couldn’t stand anybody getting hurt.”
Spike,"“Good bye, Dru.  See you in hell.”"
Willow,“What are you doing?”
Spike,“Bloody rot.  Can’t a person knock?”
Willow,“What were you doing?”
Xander,“You were trying to stake yourself!”
Spike,“Fag off! - It’s no concern of yours.”
Xander,"“Is, too.  For one thing that’s my shirt you’re about to dust.  For another, we’ve shared a lot here.  You should have trusted me enough to do it for you.”"
Willow,“Xander!”
Xander,"“What?  He wants to die, I want to help.”"
Willow,"“It’s ooky.  We know him, we can’t just let him poof himself!”"
Spike,"“Oh, but you can.  You know I’d drain you drier than the Sahara if I had half a chance.  And besides, I’m beyond pathetic.  Stuck in this basement washing skivvies for a blighter I wouldn’t have bothered to bite a few months ago.”"
Xander,“Hey!”
Spike,"“I mean, am I even remotely scary anymore?  Tell me the truth.”"
Willow,"“Well, the shirt is kinda – not very threatening – and the short pants, but you know it could also be because I know you can’t bite, which I guess isn’t really what you need to hear right now, is it?”"
Spike,"“Stop, please, just clear out.”"
Xander,"“Fine.  But you break anything else while we’re gone and you’ll be sleeping in the garage, buster.”"
Willow,“We can’t leave him here like this!  We’ll have to take him with us to the museum.”
Spike,"“Oh, you go on.  I won’t do anything.  I feel better now. Promise.”"
Xander,"“Think of the happy.  If we don’t find what we’re looking for, we face an apocalypse.”"
Spike,“Really?  You’re not just saying that?”
Riley,“Buffy.”
Buffy,“Is this really the time for Donkey Kong?”
Riley,"“What?  Oh.  It, ah, takes trace readings of creatures pheromones.”"
Buffy,“And?”
Riley,"“And it’s either mating season for this thing or it’s moving all over town.  -  You know, Buffy...”"
Buffy,"“Actually I need to go.  Big bad, needs to be squished.”"
Riley,"“Right.  I’m on it, too. It’s just - this thing, this you and me thing, it’s Stupid!”"
Buffy,"“I know.  Which is why we can’t do it, the you and me thing.”"
Riley,"“No, I mean you’re stupid.  I mean... – I don’t mean that. – No, I think maybe I do.”"
Buffy,"“Wow, with sweet talk like that, you’ll definitely melt my reservations.”"
Riley,"“I’m serious.  You have this twisted way of looking at things, this doom and gloom mentality.  You keep thinking like that and things will probably turn out just the way you expect.”"
Buffy,“You know there is nothing more dangerous than a psych-grad-student.”
Riley,"“Buffy, where is the bad here?  It just turns out – we are even more well matched than we thought we were.  I mean, you’re a – fry cook – and so am I!”"
Buffy,"“Yeah, but you’re an amateur – fry cook and I come form a long line of fry cooks that don’t live past 25.”"
Riley,"“Which is exactly the attitude I’m talking about.  Look, I know the risks of what we do.  I also know it’s more rewarding than any other job on the planet – and fun.”"
Buffy,“Fun?  The last person I know that believed that is in a coma right now because she had so much fun on the job.”
Riley,“I’m not saying that you shouldn’t take your work seriously.”
Buffy,“That I should just turn my frown upside down?  Is that it?  I wish I could.  But this isn’t the kind of gig where you can just hang it up at the end of the night and snuggle with your honey.”
Riley,“But why?  Why can’t it be?”
Buffy,"“Because I’ve tried it, okay?  And every time it just fell apart.  And then I get sucked right back in to the Uber-evil.”"
Riley,"“Welcome to the story of the world.  Things fall apart Buffy.  And evil – it comes and goes.  But the way people manage is, they don’t do it alone.  They pull each other through.  If you weren’t so self involved you’d see that.”"
Buffy,“You have no idea what you’re talking about.  You barely know me.”
Riley,"“I know that it’s not just a job thing.  I’m sure that there is some good looking guy that done you wrong in there, too.  But mostly I think you want to stay down in that dark place"""
Riley,"""because maybe it’s safer down there.”"
Buffy,“You are so out of line.”
Riley,"“No.  See I don’t think so. Look, we have an opportunity here, you and me, and the fact that you’re to scared to even give it a try..”"
Buffy,“Is my business.  So why don’t you just leave me alone?”
Riley,“Fair enough.”
Willow,“Great.  No word of Valios.”
Xander,“Not even a syllable of Valios.”
Spike,"“Which means I’m one step closer to melting in a sea of molten hellfire, yeah?”"
Willow,"“You shouldn’t talk like that.  Yeah, okay, so you can’t kill anymore, but there are other fun things you can do.  You’ll adjust.”"
Spike,“Adjust?  And what?  End up like the two of you?  No thank you.”
