character,dialogue
"</center><center>Original Air Date","May 7th, 2002"
"<font size=+1>Transcribed by Joan the English Chick (<a href=""mailto","pisces@englishchick.com"">pisces@englishchick.com</a>).</font>"
"</center><hr WIDTH=""400""><b>Transcriber's Notes",</b>
"<blockquote>GILES VOICEOVER",Previously on <i>Buffy the Vampire Slayer</i>...
SPIKE,Why won't you sleep with me again?
BUFFY,Because I don't love you.
SPIKE,Like hell.
BUFFY,I thought you were gonna go see Tara.
WILLOW,She's ... seeing someone else.
WILLOW,They're probably just friends.
WILLOW,We should have some coffee some time.
TARA,I'm free tomorrow.
WILLOW,Whoa.
WARREN,"Shut it down, shut it all down!"
WARREN,Is that the camera in the Magic Box?
JONATHAN,Oh my god.
XANDER,Oh god. What is she...
BUFFY,That's enough.
ANYA,"You left me, Xander. At the altar! I don't owe you anything!"
XANDER,So you go out and bang the first body you can find?
SPIKE,It's good enough for Buffy.
XANDER,Shut up and leave her out of-
WILLOW,Tara?
TARA,You can't just ... have coffee and expect-
WILLOW,I know.
TARA,"There's just so much to work through. Trust has to be built again on both sides. Can we just skip it? Can, can you just be kissing me now?"
WILLOW,When did morning happen?
TARA,After the moon went down.
WILLOW,"Mmm, I forgot how good this could feel. Us. Together. (pause) Without the magic."
TARA,There was plenty of magic.
WILLOW,It's getting late.
TARA,(small frown) Wanna get up?
WILLOW,"No! (Tara laughing) Oh god, no. (quietly) I was just thinking about Buffy."
TARA,(frowns) Oh. She still isn't back?
WILLOW,I didn't hear her. She wouldn't talk about what happened at the magic shop when she got home last night. She just wanted to know how close I was to tracing the camera signal back to the Empire of the Nerds. And then she left again.
TARA,I'm sure she'll be okay.
WILLOW,"Yeah, I'm not really worried about her going up against Warren and the others. I know this is going to sound crazy, but ... I think something might be going on. With Spike and Buffy. (Pause) I mean, she looked so hurt when she saw him with Anya. I think maybe-"
TARA,They've been sleeping together.
WILLOW,(laughs) No. I wouldn't go that far.
TARA,"No, I mean she told me they've been sleeping together."
WILLOW,Sleeping together? You mean like the naked kind of together?
TARA,"(sighs) I'm sorry I didn't say anything, but I, I promised her I wouldn't."
WILLOW,(shocked) Does everybody else know? Am I the only one she didn't-
TARA,"God, no. She, she didn't even mean to tell me, it just came out."
WILLOW,(still shocked) How could she hide something like this from me?
TARA,I think she was afraid of the look you'd get on your face. (Willow staring at her) Kinda like the one you're wearing now.
WILLOW,"Oh, no, I'm not ... I'm just trying to understand."
TARA,So is she.
WILLOW,"Wow, she probably really needs someone to talk to."
TARA,Probably.
TARA,"We've been kinda busy, maybe we didn't hear her come home."
WILLOW,Buffy?
DAWN,(OS) She back yet?
WILLOW,"(nervously) Uh, not yet. I'm sure she'll be home soon. Everything's fine, just go back to bed."
DAWN,It's ten o'clock.
WILLOW,(surprised) Oh. Uh...
DAWN,"(comes closer) You don't think she's ... gonna hurt Spike, do you?"
WILLOW,She told you about Spike?
DAWN,It was kinda obvious after last night.
WILLOW,"(covering) Yeah, I totally knew."
DAWN,"It must have hurt so much. To see him and, and, and Anya like that? And poor Xander. Everything is so screwed up."
WILLOW,"It's gonna be all right. It's just ... complicated. You know, when, when people have such strong feelings for each other, sometimes-"
TARA,Is she back yet?
TARA,Oh. Hey.
D,"(starting to smile, delighted) Oh! You and-"
TARA,"(smiling) Uh, that's my cue to put some clothes on. (turning back toward the bedroom)"
DAWN,"No! No no no! I'm totally not here! You guys, you do whatever you want. Um ... I'll go watch TV. (Giggles) Downstairs, really loud! In the basement. Where I can't hear anything. (Squeals) Oh my god!"
DAWN,I love you guys!
Cut to,"Some door somewhere. It explodes inward (toward the camera) and Buffy appears in the doorway, wearing a red leather jacket."
BUFFY,(calls) All right. Let's make this quick.
BUFFY,Fine. But I'm not leaving till we have a little chat.
BUFFY,"Very little, considering the pummeling that needs to occur."
BUFFY,"I mean, guys, helloooo. Slayer here. Did you honestly think I wouldn't find you..."
She discovers the white-board on which the Nerd Herd had written their evil plans. Buffy turns it on its squeaky axle to reveal the surface. All it says now is,"""TOO LATE!"""
BUFFY,"(frowns) Well, that can't be good."
BUFFY,(annoyed) Okay. That's gonna cost ya.
Note,Amber Benson (Tara) appears in the opening credits for the first time.
"Guest Starring Danny Strong, Adam Busch, Tom Lenk, Amy Hathaway, and Nichole Hiltz. Written by Stephen S. DeKnight, directed by",Michael Gershman.
WILLOW,"Okay, we're here, ready for action! Uh, bad guy fighting action. (Giggles)"
BUFFY,"Guys, you didn't have to ... You know, if you still wanna be alone-"
WILLOW,"No. No, we're good. (still with the amorous looks)"
TARA,We're better than good.
BUFFY,Great.
WILLOW,(softly) Super.
BUFFY,Awww.
WILLOW,"Okay, all right, we'll stop."
DAWN,"Oh, you better not!"
TARA,"So, um, nerds. How are them? They?"
BUFFY,"Well, I found their lair, but they obviously knew we were tracing their signal. They left in a hurry. Van was gone, but everything else was still there."
WILLOW,"We should go back, uh, Tara and I can Sherlock around-"
BUFFY,"There's nothing left there now. Giant buzz saw. It was a thing. (indicating papers) This was all that I could save. I, I know it's not much, but we need to go through it and see if we can find anything that might tell us what, what they're doing, where they're going...."
TARA,"Um, (chuckling) this might take a while."
BUFFY,Anything we can do to fast forward? We really need to find Warren and the others before anyone else gets hurt.
WILLOW,Should we call Xander?
BUFFY,(grimaces) I don't think he's really in the Scooby space. We need to give him some time.
DAWN,"Maybe they've heard something in the demon bars about those guys. (tentatively, looking at Buffy) Spike-"
BUFFY,(quickly) Spike .... Spike's not part of the team.
DAWN,(softly) So he's not ... going to be around anymore? (Willow and Tara looking concerned)
BUFFY,"Uh ... I don't know, Dawn. Not, not for a while."
TARA,What about Anya? She might be able to help with some of the demon texts.
BUFFY,I'm guessing she's not feeling real researchy right now.
Cut to,"a restaurant, day. A blonde woman sits at the bar with a martini glass in front of her. She's crying and has her head down so we can't see her face, but her hair and build and clothing resemble Anya's. But as the camera pulls out we see that Anya is actually sitting next to the crying woman."
ANYA,I know how you feel. Maybe I can help.
CRYING WOMAN,How could Carl do that to me? That bastard!
ANYA,He's a man. Look no further.
CRYING WOMAN,But with my sister? She's not even pretty.
ANYA,(taken aback) Well ... it isn't always about looks. (Crying woman looking skeptical) Or a beating heart. Sometimes  intimate sweaty relations with the wrong person just seems like a good idea at the time.
CRYING WOMAN,(angrily) She's fat! He cheated on me with my fat ugly sister! (continues crying)
ANYA,"Likes 'em fleshy, huh? Bet you wish he'd bloat up a coupla thousand pounds and pop like a big ol' meat zeppelin, don't you?"
CRYING WOMAN,He said he loved me.
ANYA,"Oh, gee, then he must have meant it, 'cause hey, guys never say anything they don't really mean, do they?"
CRYING WOMAN,But we-
ANYA,"They say, ""I love you,"" and, and you think it's true. (crying woman staring at her) They say, ""Oh, Anya, I want to be with you for the rest of my life,"" and, and you believe them, you believe they feel the same way about you, because that's the way love's supposed to be, right?"
CRYING WOMAN,Who's Anya?
ANYA,"And then you get all excited with the tingly anticipation, but wait! Not so fast! There's the apocalypse, a-and the back from the grave, and the blah blah blah blah blah, and by the time you're finally standing there in that beautiful expensive white dress you've dreamed about ever since you became human, he's gets all heebie-jeebie and decides, ""you know, I'd rather just go steady."""
CRYING WOMAN,Men suck. I wish Carl's flesh would-
ANYA,"And you know, he said it isn't me, but how can I believe him? I mean ... he knew he didn't want to get married! Deep down he knew, but he lied to me every day for months!"
CRYING WOMAN,I wish-
ANYA,"He lied and lied and then lied some more, 'cause hey , who's gonna notice with all the other lies flying around like little monkeys? And then he thinks he can just sweep the carnage  underneath the rug by saying , ""oh-"""
Cut to,some sort of underground cavern. A looming shapeless shadow moves across the wall.
VOICE,I'm sorry. Sorry.
ANDREW,"Sorry, please! I'll never try to desecrate your chamber again!"
ANDREW,Just don't hurt me! Please!
JONATHAN,Hit him again! Hit him again!
WARREN,"Wow. These things are tougher than I thought. (as Andrew gets up and joins them) You know, one jolt from this should have dropped an elephant ."
ANDREW,"You want a piece of this? Huh? (zapping the demon repeatedly) Not so tough, are you now, Puff 'N Stuff?!"
WARREN,"Hey, hey! We need him fresh, all right, not smoke house."
ANDREW,(stops zapping)  I'm done being the bait. Next time one of you can wiggle on the hook.
WARREN,If this works ... then next time we'll be the thing that everyone's afraid of.
JONATHAN,"Okay, so ... what now?"
WARREN,"Well, now it's your turn, Sparky."
Cut to,"Spike's crypt, night. Spike holds a glass of blood in one hand and a bottle of liquor in the other. He pours liquor into the blood, puts the bottle down, takes a slow sip."
DAWN,(OS) Does it help?
SPIKE,Doesn't hurt.
SPIKE,"Not planning a camp-out, are we?"
DAWN,"No. I'm sleeping over at Janice's. Figured Willow and Tara might want some time to, uh..."
SPIKE,"(smiles slightly, staring into his glass) Oh, so the birds are flying again, eh? (bitterly) Ain't love grand."
DAWN,"I wanted to stop by on my way and, you know. (beat) Everybody's pretty mad at you."
SPIKE,Yeah. Kinda picked up on that.
DAWN,(softly) You're not going to be coming aroundanymore. Are you?
SPIKE,"(staring into the distance) It's complicated, Nibblet."
DAWN,(small laugh) Everybody's been saying that.
SPIKE,Must be true then. (drinking)
DAWN,Was it worth it? What you did with Anya?
SPIKE,Buffy told you?
DAWN,(shrugs) Kinda caught the show. There was a camera somewhere in the Magic Box. (Spike looking shocked) Warren and Jonathan and that other guy have been watching Buffy.
SPIKE,(sighing angrily) Wankers!
DAWN,(pained) Do you love her?
SPIKE,"Oh, no. No. It was just a ... It was a bad day. For both of us. And we just had a few drinks and, things just-"
DAWN,No. Not Anya. Buffy.
DAWN,(OS) Do you really love her?
DAWN,Then how could you do that to her?
SPIKE,"(still not looking at her) Oh, right , 'cause Big Sis was treating me so well up until that point. (Dawn sighing in exasperation) Must still be a bit of the evil left in me after all."
DAWN,"I don't know what happened betweenyou two. But what you did last night  ... If you wanted to hurt Buffy, congratulations. (quietly) It worked."
Cut to,a different part of the underground tunnel. It's lit with candles. Across the tunnel at one point there's a shimmery magical barrier.
WARREN,This is it. We found it.
ANDREW,You sure it's in there?
WARREN,Careful! Only Nezzla demons can pass through the barrier.
WARREN,Everything else gets curly-fried.
JONATHAN,(OS) This sucks.
WARREN,Just make sure all your skin's covered.
JONATHAN,(whining) Why can't I just use a glamor?
ANDREW,You can't Siegfried and Roy the barrier. It's gotta be the real deal.
JONATHAN,"Ahh! (muffled, disgusted) It's still wet. (The head is also too big and Jonathan's eyes barely show through the eye-holes)"
WARREN,Good. Then it should still be fresh enough.
JONATHAN,"(muffled) Should be? Wait a minute, what do you mean, what do you mean, should be?"
WARREN,"(chuckling, to Andrew) Huh. Wasn't sure that would work."
JONATHAN,"(muttering, muffled) Jackass."
ANDREW,You think he knows?
WARREN,"Well, if he did, why would he be here?"
ANDREW,"Why is he? Our mojo's tight, bro. We could've pulled this ourselves."
WARREN,"Well, somebody had to guinea pig the meat suit. Were, were you gonna volunteer?"
ANDREW,No. (looks nervously toward the barrier) I don't trust the leprechaun.
WARREN,"Okay, just stay frosty. This works the way we planned it, by the end of the evening Jonathan won't be a problem."
WARREN,You got it?
JONATHAN,"(muffled) Yeah, I got it."
ANDREW,That's it?
JONATHAN,(muffled) It better be.
JONATHAN,No way I'm going back through there. Thing stings like a mother.
ANDREW,"Dude, unholy hair gel. (reaching out to touch Jonathan's slimy hair)"
JONATHAN,Get off.
ANDREW,"Make me, skin job."
WARREN,Shut up.
WARREN,Ohh.
WARREN,Gentlemen...
WARREN,...the Orbs of Nezzla'khan. (gazing at them) Strength. Invulnerability. The deluxe package.
ANDREW,They're everything I've ever dreamed of.
JONATHAN,"You know, those things have been down here for like a zillion years. How do we know they still work?"
WARREN,"Ohh, they work."
ANDREW,You don't look any different. I thought they were supposed to make us all huge and veiny. Are you sure they're working right?
WARREN,Let's find out.
JONATHAN,Mahatma!
WARREN,"Welcome to the show, boys."
ANDREW,That was so hot! (Warren nodding)
JONATHAN,Lemme try 'em!
WARREN,"Watch the paws, little man. (lets go)"
JONATHAN,Ow. (cradling his wrist) We're supposed to share.
WARREN,"Oh, relax. All right, you'll each get a whirl. (nodding) As soon as I'm done playing with 'em."
Cut to,"exterior shot of Xander's apartment building, day. Sound of knocking."
BUFFY,Hey.
XANDER,Hey.
XANDER,I think there's still a cold one in the fridge.
BUFFY,"Thanks, but, uh, I think it's still a little early for me."
BUFFY,"(softly) She loves you. You know that. Anya was just ... She was hurting. She was ... hurting and, and she did this really stupid thing."
XANDER,With your boyfriend.
BUFFY,He's not my boyfriend.
XANDER,"I know why Anya ... I understand, I do. (shaking his head) But you..."
XANDER,(still shaking head) All those times I told Spike to get lost ... that he didn't have a chance with a girl like you. (laughs bitterly)
BUFFY,You don't know how hard it's been.
XANDER,"What, lying to me?"
BUFFY,(angrily) Being here. After I was brought back.
BUFFY,You have no idea how hard it is just being here.
XANDER,You could have told me.
BUFFY,You didn't want to know.
XANDER,So you went to him instead?
