character,dialogue
Willow,"Okay, um..."
Xander,It's your turn.
Willow,"I, alright, okay, uh... 'In the few hours that we had together,  we loved a lifetime's worth.'"
Xander,Terminator.
Willow,Good! Great.
Xander,"Um, oh, okay, I got one. (imitating Charlton Heston) 'It's a  madhouse! A mad...'"
Willow,(interrupts) Planet of the Apes.
Xander,"Can I finish, please?"
Willow,"Oh! Sorry, go ahead."
Xander,'...house!' (indicates she may answer)
Willow,"Planet of the Apes. Okay, good. Me. Uh..."
Xander,Well?
Willow,"I'm thinking. 'Use the Force, Luke.'"
Xander,Do I even have to dignify that with a guess?
Willow,I couldn't think of anything. It's a dumb game anyway.
Xander,"Well, what else do you wanna do? We already played rock, paper,  scissors. My hands cramped up."
Willow,"Well, yes, if you're always scissors of course your tendons are  gonna strain..."
Xander,"(interrupts) Y'know, I just gotta say that this has been the  most boring summer ever."
Willow,"Yeah, but on the plus side no monsters or stuff."
Xander,I'm just so restless! I'm actually looking forward to school  startin' up again.
Willow,"Yeah, and that wouldn't have anything to do with a certain girl  we both know who is a Vampire Slayer?"
Xander,"Please, I'm so over her. Did she, uh, mention when she might be  gettin' back? About which I do not care."
Willow,"I haven't heard from her. I got a couple postcards when she  went to L.A., but then, like, nothing."
Xander,"Well, she's probably with her dad having a good time."
Willow,And you don't care?
Xander,"Well, okay, there might be some interest. I'm a man. I have  certain desires, certain needs..."
Willow,Uhhh! I don't wanna know.
Xander,I got a movie for ya! (taps her nose with his ice cream)
Willow,(surprised) Xander!
Xander,"You're Amish! You can't fight back... 'cause you're Amish! I  mock you with my ice cream cone, Amish guy!"
Willow,Witness. (pouty) My nose is cold.
Xander,Let me get that for ya. (leans in to lick off her nose)
Willow,Xander! (stops him)
Xander,"I'm sorry, I can't help myself. Your nose looks so tasty."
Xander,"Willow, go!"
Buffy,"Hi, guys!"
Buffy,Miss me?
Willow,Buffy!
Xander,Hey! (hugs her)
Buffy,"Hey. Hey, Will! (hugs her)"
Xander,"(hugs Buffy again) Man, your timing really doesn't suck.  (laughs)"
Willow,When'd you get back?
Buffy,"Uh, just now. Dad drove me down. And I figured you two losers  would be getting into some kind of trouble."
Willow,I think we had the upper hand. I-in a subtle way.
Buffy,Does either of you even have a cross? Very sloppy.
Xander,"Well, it's been a slow summer. I mean, that's the first vampire  we've seen since you killed the Master."
Buffy,It's like they knew I was coming back.
Xander,"So, what about you? How was your summer? Did you slay anything?"
Buffy,"No. Uh, just hung out, partied some, shopping was also a major  theme."
Xander,"Well, you haven't lost your touch. That vampire..."
Buffy,"I did kinda whale on him, didn't I?"
Xander,(notices) I like your hair.
Buffy,"(giggles) So, how did you guys fare? Did you have any fun  without me?"
Xander,No.
Willow,Yes!
Xander,"Uh, our summer was kinda yawnworthy. Our biggest excitement was  burying the Master."
Willow,"That's right, you missed it. (points) Right out by that tree.  (Buffy looks) Giles buried the bones and we poured holy water and we got  to wear robes."
Xander,Very intense. You shoulda been.
Willow,Have you seen Giles?
Buffy,Why would I do that? I'll see him at school.
Xander,"Man, I'm really glad you're back."
Buffy,"(looks at the tree again) Me, too."
Hank,"Okay, then. This is the last of it. (puts another suitcase on the  bed)"
Joyce,More clothes?
Hank,"Oh, do shoes count as clothes?"
Joyce,How much shopping did you let her do?
Hank,"Oh, I just thought I was saving you from the big back-to-school  clothing nightmare. (unzips the suitcase)"
Joyce,My nightmares of Buffy in school have nothing to do with  clothes. Did she manage to stay out of trouble in L.A.?
Hank,"She did, yeah. She was, um... you know, great."
Joyce,But?
Hank,"She was just, I don't know, um... distant. Not brooding or  sulking, just... there was no connection. The more time we spent  together, the more I felt like she was nowhere to be seen."
Joyce,Hence the shoes?
Hank,(hands her the shoes) I may have overcompensated a little bit.
Joyce,Hmm.
Hank,"It's so strange. You know, at least when she was burning stuff  down I knew what to say."
Joyce,"Well, welcome to my world. I haven't been able to get through to  her for so long. I'll just be happy if she makes it through the school  year."
Cordelia,"It was a nightmare, a total nightmare."
Cordelia,"I mean, they promised me they'd take me to St. Croix, and  then they just decide to go to Tuscany. (exhales) Art and buildings? I  was totally beachless for a month and a half. No one has suffered like I  have. Of course I think that that kind of adversity builds character.  Well, then I thought, I already have a lot of character. Is it possible  to have too much character?"
Snyder,The first day back. It always gets me.
Giles,Yes.
Snyder,"I mean, it's incredible. One day the campus is completely bare.  Empty. The next, there are children everywhere. Like locusts. Crawling  around, mindlessly bent on feeding and mating. Destroying everything in  sight in their relentless, pointless desire to exist."
Giles,"I do enjoy these pep talks. Have you ever considered, given your  abhorrence of children, school's principal was not, perhaps, your true  vocation?"
Snyder,Somebody's got to keep an eye on them. They're just a bunch of  hormonal time bombs. (takes two steps away from Giles) Every time a  pretty girl walks by every boy turns into a gibbering fool.
Giles,Ms. Calendar!
Jenny,Mr. Giles!
Giles,"Well, I, uh, um... Hello!"
Snyder,You see the way these kids gaze at each other... all moony.
Jenny,It's good to see you.
Giles,Yes.
Snyder,You think they're thinking about learning?
Giles,"Uh, were you headed to the, uh, faculty room?"
Jenny,Sounds like fun!
Snyder,"I try and tell 'em about the important things in life.  Discipline, responsibility, punctuality. Might as well be talking to  myself."
Giles,How was your summer?
