character,dialogue
Buffy,Mom?
Joyce,Oh!  Buffy.
Joyce,Um . . .
Buffy,Sorry.
Joyce,"No, no.  Don't worry about it.  I-I guess I just got used to all  the quiet while you were gone. (smiles) But it's no problem."
Joyce,"Uh, look! (hangs the mask on its hook) It's, uh, Nigerian.  (faces Buffy again) We got a very exciting shipment in at the Gallery.  (glances around the room) I, um, thought I'd hang a few pieces in here.  It cheers up the room."
Buffy,"(looking at the mask) It's angry at the room, Mom. It wants the  room to suffer."
Joyce,(nods) You have no appreciation of primitive art. (sees that  Buffy is holding a sweater) You going out?
Buffy,"(looks down at the sweater) Oh. Um . . . well, i-if it's okay. I,  um . . . I'd like to find Willow and Xander."
Joyce,Will you be slaying?
Buffy,Only if they give me lip. (smiles weakly)
Joyce,"Uh, can I make you a sandwich or something before you go?  You  must be starving."
Buffy,I was un-until that four-course snack you served me after  dinner.
Joyce,"Well, then, um . . . (goes to her dresser) You know, w-why don't I  drive you? (grabs her keys) Uh, I mean, they could be anywhere."
Buffy,"Mom . . . if you don't want me to go, just say so."
Joyce,"No, no. (looks down at her keys briefly) I-I just want to put  this whole thing behind us, get back to normal. (inhales deeply) You go.  Have a good time."
Buffy,Okay.
Buffy,(lowers the stake) Didn't anyone ever warn you about playing  with pointy sticks? (shakes it at him) It's all fun and games until  somebody loses an eye.
Xander,You shouldn't sneak up on people like that!
Xander,"Jeez, Buff!"
Cordelia,"Come in, Nighthawk!  Everything okay?"
Buffy,(taken aback) Nighthawk?
Buffy,Ooh!
Cordelia,"(recognizes) Oh, hey, Buffy."
Buffy,"Hey, guys."
Buffy,"You know, I--maybe it's too late.  Maybe we should just come back  tomorrow."
Buffy,What if he's mad?
Xander,Mad? Just because you ran away and abandoned your post and your  friends and your mom and made him lay awake every night worrying about  you? (to Oz and Willow) Maybe we should wait out here.
Xander,"(to Giles) Check it out.  The Watcher is back on the clock.  (Giles slips on his glasses) And just when you were thinking career  change, maybe becoming a . . . a looker or a . . . a seer."
Giles,"Thank you, Xander."
Giles,"Welcome home, Buffy."
Buffy,"I got in a few hours ago, but I wanted to go see my mom first."
Giles,"Yes.  Yes, of course.  How, how did you find her?"
Buffy,"Well, I pretty much remembered the address."
Giles,"Ah, eh, I mean, uh . . ."
Giles,How are things between you? (notices the whistling) Ah.  Excuse  me. (goes into the kitchen)
Oz,"Hey, so you're not wanted for murder anymore."
Buffy,Good.  That was such a drag.
Xander,So where were you?  Did you go to Belgium?
Buffy,(gives him an odd look) Why would I go to Belgium?
Xander,I think the relevant question is why wouldn't you? (smiles  hugely and giggles) Belgium!
Buffy,"What about you, Xander?  What's up with you?"
Xander,"Oh, you know, same old, same old."
Cordelia,Hardly.
Xander,"Okay, I lied, a whole lot is new."
Buffy,"Well, that's good, isn't it?  New is good."
Xander,"Oh, yeah, absolutely, except for the obvious.  It's not too  much . . . (inaudible)"
Cordelia,"Yeah, 'cause you weren't at the hotel."
Xander,Cordelia's parents dragged her onto a luxury vacation.
Buffy,I feel for you.
Giles,Here we are then. (sets the tray on the coffee table) Cheer us  up.
Cordelia,"So were you, like, living in a box, or what?"
Buffy,"Well, it's a long story."
Xander,So skip the heartwarming stuff about kindly old people and  saving the farm and get right to the dirt.
Giles,(pours several cups) Perhaps Buffy could use a little time to  adjust before we grill her on her summer activities.
Buffy,What he said.
Xander,"Fair enough.  In fact, you can leave the slaying to us while you  settle in.  We got you covered."
Buffy,"I noticed.  You guys seem down with the slayage, all tricked out  with your walkies and everything."
Cordelia,"Yeah, but the outfits suck.  This whole Rambo thing is so  over.  I'm thinking more sporty, like Hilfiger maybe."
Willow,"Still, we were getting good.  We dusted (nods) nine out of ten."
Oz,(whispers to Willow) Six out of ten.
Willow,Six out of ten.
Xander,"Whatever, we were kicking a little undead booty."
Buffy,"Well, thank you for the offer, but I think I just wanna get back  to my normal routine.  You know, school, slaying . . . kid's stuff.  In fact,  I'm jonesing for a little brainless fun. (to Xander) What are you doing  tomorrow?"
Xander,"Oh, I would, but, uh, (reaches his hands around Cordelia's arm)  I'm kind of tied up. (smiles)"
Cordelia,You wish. (pushes him away)
Buffy,(to Willow) Will?
Willow,"Um, tomorrow I--"
Buffy,"Oh, come on. Friends don't let friends browse alone."
Willow,"Okay. I had some schoolwork, but . . . I can change my plans."
Giles,"(raises his cup) As for school, Buffy, uh, you know you'll have  to talk to Principal Snyder before--"
Buffy,On it. Mom is making an appointment with His Ugliness.  I know  she can break him.
Snyder,Absolutely not.  Under no circumstances.
Joyce,But you can't keep her out of school.  You don't have the right.
Snyder,"I have not only the right, but also a nearly physical sensation  of pleasure at the thought of keeping her out of school.  I'd describe  myself as tingly."
Joyce,Buffy was cleared of all those charges.
Snyder,"Yes.  And while she may live up to the not-a-murderer  requirement for enrollment, she is a troublemaker, destructive to school  property and the occasional student.  And her grade point average is  enough to . . . (his eyes glaze over for an instant) I'm sorry.  Another  tingle moment. (smiles smugly)"
Joyce,(with controlled anger in her voice) I don't see how you can be  so cavalier about a young girl's entire future!
Snyder,"I'm quite sure that a girl with the talents and abilities of  Buffy will land on her feet.  In fact, (leans toward Buffy) I noticed as  I came in this morning that Hot Dog on a Stick is hiring. (Buffy gives  him an angry stare) You will look so cute in that hat."
Buffy,"Let's go, Mom."
Joyce,"This isn't over.  If I have to, I'll go all the way to the Mayor.  (follows Buffy out)"
Snyder,Wouldn't that be interesting.
Joyce,"Don't worry about school, honey.  If we can't get you back into  Sunnydale, maybe we can swing private school."
Buffy,"Private school?  You mean, like jackets and kilts?  You want me to  get field hockey knees?"
Joyce,(smiles) It's not that bad.
Buffy,"What about home schooling?  You know, it's not just for scary  religious people anymore."
Joyce,We'll work something out.  Okay?
Joyce,Say hi to Willow?
Pat,"Oh, my word!  Oh, you must be Buffy! (steps down from the porch)  Look at you.  Aren't you a picture?"
Buffy,(unsure) Thank you.
Pat,"Oh, I'm Pat, (offers her hand) from your mom's book club. (they  shake hands) I'm sure she mentioned me."
Buffy,Actually--
Pat,"I, um, I sort of took it upon myself to look after her while you  were, (rolls her eyes) you know, off and away or what have you, and . . ."
Pat,"(inhales) Well, between, uh, (exhales) your situation and reading  'Deep End of the Ocean', she was, uh, she was just a wreck. You can  imagine."
Pat,"Anyway, I'm off.  We're-we're making empanadas in my Spanish class  tonight. (giggles) You go be with your mom.  You two need to rebond."
Buffy,Pat wishes us quality time. (goes to the cupboard)
Joyce,Oh. I met her in a--
Buffy,Book club. (gets out a glass)
Joyce,Yeah.
Buffy,Got it.
Joyce,"(looks up) Oh, uh, before I forget, uh, Willow just called."
Buffy,(suddenly attentive) Where was she?
Joyce,"Uh, she, she got held up, but she said she tried to call."
Buffy,(confused) Was there a message?
Joyce,No.  But I had a thought.  What if I invited Willow and Mr. Giles  and everybody over for dinner tomorrow night? (smiles) Don't you think  that would be nice?
Joyce,"Since I sort of already did, I was hoping for a yes."
Buffy,It'll be fun. (loses her smile)
Joyce,"Great.  Uh, do me a favor?  Run down and get the company plates."
Buffy,"Mom, Willow and everybody aren't company-plate people.  They're  normal-plate people."
Joyce,We never have guests for dinner.  Indulge your mother?
Buffy,Oh!
Buffy,Eww.
Buffy,"Next time, I get to pick the mother-daughter bonding activity."
Joyce,Do you wanna say something?
Buffy,Like what?  Thanks for stopping by and dying?
Joyce,"How about, um . . . good-bye, stray cat, who lost its way.  We hope  you find it."
Buffy,I thought they'd be here.
Angel,They are.  They're waiting for you.
Buffy,(looks at him) Am I dreaming?
Angel,(smiles and chuckles) I'm probably the wrong person to ask.  (Buffy looks ahead again) You'd better go.
Buffy,(looks at him) I'm afraid.
Angel,(shrugs and looks at her) You should be.
Joyce,"I've been on the phone with the, uh, Superintendent of Schools.  At least he seems more reasonable than that nasty little horrid, bigoted,  rodent-man."
Buffy,Mom . . .
Joyce,"Anyway, um, I'm going in to speak with him this afternoon.  Uh,  as for private schools, uh, Miss Porter's accepts late admissions."
Joyce,"I, uh, I wrote the information down for you."
Buffy,"A girls' school? (goes to the island to read the slip of paper)  So now it's jackets, kilts, and no boys? (looks back at her mom) Care to  throw in a little foot-binding?"
Joyce,"Buffy, you made some bad choices.  You just might have to live  with some consequences."
Joyce,"Nothing's settled yet. (looks for something to do and spies the  trash) I just wish you didn't have to be so secretive about things.  (ties off the trashbag) I mean, it's not your fault you have a special  circumstance.  They should make allowances for you."
Buffy,"Mom, I'm a slayer.  It's not like I need to ride a little bus to  school."
Joyce,"(walks to the door with the trash) Couldn't you just tell a few  people, like Principal Snyder . . . and maybe the police?"
